Index,Message,Description,Message Abstract,Description Abstract
214,Fix issue when the first arg of call effect is a Symbol (#1753),,Fix issue when the first arg of call effect is a Symbol (#1753),
215,@is: expose sagaAction method,,@is: expose sagaAction method,
216,Merge pull request #1747 from redux-saga/fix-eventchannel-docs-and-typings,Fix docs and typings for eventChannel,Merge pull request #1747 from redux-saga/fix-eventchannel-docs-and-typings,Fix docs and typings for eventChannel
217,Fix docs and typings for eventChannel,,Fix docs and typings for eventChannel,
218,babel-plugin: empty loc tests,,babel-plugin: empty loc tests,
219,babel-plugin: dont handle empty loc,,babel-plugin: dont handle empty loc,
220,Fixed link to UsingRunSaga from API section (fixes #1738),,Fixed link to UsingRunSaga from API section (fixes #1738),
221,v1.0.0,,v1.0.0,
222,Fix snapshot test after cherry-picking previous commit,,Fix snapshot test after cherry-picking previous commit,
223,Silent gracefully errors intentially thrown in tests,,Silent gracefully errors intentially thrown in tests,
224,Merge pull request #1736 from redux-saga/add-typing-test-race-array,tests: add typings for race([...]),Merge pull request #1736 from redux-saga/add-typing-test-race-array,tests: add typings for race([...])
225,tests: add typings for race([]),,tests: add typings for race([]),
226,Add README files to core packages with links to our website (closes #1556),,Add README files to core packages with links to our website (closes #1556),
227,typo (let's -> lets) (#1731),,typo (let's -> lets) (#1731),
228,Update runSaga docs descriptions,,Update runSaga docs descriptions,
229,Fix mentions of where SAGA_ACTION may be found,,Fix mentions of where SAGA_ACTION may be found,
230,Merge pull request #1717 from TimvdLippe/browser-esm-bundle,Add Rollup configuration to generate Browser-compatible ESM bundle,Merge pull request #1717 from TimvdLippe/browser-esm-bundle,Add Rollup configuration to generate Browser-compatible ESM bundle
231,docs: fixed typo (#1723),,docs: fixed typo (#1723),
232,Build esmodules bundle properly,,Build esmodules bundle properly,
233,Update rollup-plugin-babel to v5 (alpha),,Update rollup-plugin-babel to v5 (alpha),
234,Change entryFileNames for new esmodules-browsers build,,Change entryFileNames for new esmodules-browsers build,
235,Update rollup,,Update rollup,
236,Merge branch 'master' into browser-esm-bundle,,Merge branch 'master' into browser-esm-bundle,
237,docs: error propagation (#1721),,docs: error propagation (#1721),
238,Update filename references in package.json,,Update filename references in package.json,
239,"Move core source to scoped package, use ""redux-saga"" only as proxy to it (#1712)","  Move core source to scoped package, use ""redux-saga"" only as proxy to it   Workaround for rollup/rollup#2620   Use distinct filenames for redux-saga proxy package   Add missing default reexport in redux-saga index.d.ts ","Move core source to scoped package, use ""redux-saga"" only as proxy to it (#1712)","Move core source to scoped package, use ""redux-saga"" only as proxy to it Workaround for rollup/rollup#2620 Use distinct filenames for redux-saga proxy package Add missing default reexport in redux-saga index.d.ts"
240,Add Rollup configuration to generate Browser-compatible ESM bundle,,Add Rollup configuration to generate Browser-compatible ESM bundle,
241,v1.0.0-rc.0,,v1.0.0-rc.0,
242,Update lerna,,Update lerna,
243,Add comment for task.isCancelled() (#1708),,Add comment for task.isCancelled() (#1708),
244,Update docs for v1 (#1700),  update docs for new onError interface   docs: CHANGELOG for @redux-saga/testing-utils   remove unused Task property   docs: core. effects are js objects ,Update docs for v1 (#1700),update docs for new onError interface docs: CHANGELOG for @redux-saga/testing-utils remove unused Task property docs: core. effects are js objects
245,Revamp typings (#1703),  Revamp typings   Remove TupleHelpers in favor of typescript-tuple package ,Revamp typings (#1703),Revamp typings Remove TupleHelpers in favor of typescript-tuple package
246,Merge pull request #1704 from redux-saga/remove-main-task-from-task,Remove mainTask property from the Task object,Merge pull request #1704 from redux-saga/remove-main-task-from-task,Remove mainTask property from the Task object
247,Remove mainTask property from the Task object,,Remove mainTask property from the Task object,
248,Fix issue when joining cancelled state didn't cause joiner to land in cancelled state (#1706),,Fix issue when joining cancelled state didn't cause joiner to land in cancelled state (#1706),
249,Update tap-spec in error-demo,,Update tap-spec in error-demo,
250,Sagastack refactoring (#1695),  separate saga stack from error object   add test case for primitive error   Treat sagaError as singleton module   Clear bookkept sagaStack when needed   Remove unnecessary guard   Move sagaError.clear call out of sagaError.toString implementation   Track only first effect in sagaError (the one which has caused the crash)   Tweak crashedEffect tracking   Add explanatory comment about setCrashedEffect ,Sagastack refactoring (#1695),separate saga stack from error object add test case for primitive error Treat sagaError as singleton module Clear bookkept sagaStack when needed Remove unnecessary guard Move sagaError.clear call out of sagaError.toString implementation Track only first effect in sagaError (the one which has caused the crash) Tweak crashedEffect tracking Add explanatory comment about setCrashedEffect
251,Update SUMMARY.md (#1690),,Update SUMMARY.md (#1690),
252,Use jest.useFakeTimer instead of lolex. (#1687),  Use jest.useFakeTimer instead of lolex.   tests: Call jest.useRealTimers before exiting throttle test. ,Use jest.useFakeTimer instead of lolex. (#1687),Use jest.useFakeTimer instead of lolex. tests: Call jest.useRealTimers before exiting throttle test.
253,Unify task.status and mainTask.status (#1682),,Unify task.status and mainTask.status (#1682),
254,Remove old TODO comment,,Remove old TODO comment,
255,Remove redux-saga/utils (#1655),  Remove redux-saga/utils   Added @redux-saga/types package   Move cloneableGenerator tests to testing-utils package   Exclude transform-regenerator from testing-utils babel confg   Added missing tsconfig.json in testing-utils TS tests   Fix TS declarations   Fix TS declarations 2   Move createMockTask test to testing-utils   Fix redux-saga/effects aliasing   Fix import path in tests   Fix TS typings 3   Fix TS typings 4   Fix END type   Try to bring back stricter SagaIterator type   Fix typings ,Remove redux-saga/utils (#1655),Remove redux-saga/utils Added @redux-saga/types package Move cloneableGenerator tests to testing-utils package Exclude transform-regenerator from testing-utils babel confg Added missing tsconfig.json in testing-utils TS tests Fix TS declarations Fix TS declarations 2 Move createMockTask test to testing-utils Fix redux-saga/effects aliasing Fix import path in tests Fix TS typings 3 Fix TS typings 4 Fix END type Try to bring back stricter SagaIterator type Fix typings
256,Using a single variable to track the status of Task (#1678),"  Using a single variable to track the status of Task   Fix typo   When calling toPromise() on a cancelled task, returns a promise that resolves TASK_CANCEL ",Using a single variable to track the status of Task (#1678),"Using a single variable to track the status of Task Fix typo When calling toPromise() on a cancelled task, returns a promise that resolves TASK_CANCEL"
257,Fix typos (#1680),,Fix typos (#1680),
258,Extract forkQueue and newTask to separated files; Change some field names of task/mainTask/forkQueue objects. (#1660),,Extract forkQueue and newTask to separated files; Change some field names of task/mainTask/forkQueue objects. (#1660),
259,Remove logError parameter (#1658),"  add test case   remove muting error during cancellation   use onError instead of logError   cleanup dev checks   get rid of logger, as it is used only in default onError   fix babel-plugin integration tests   docs: update CHANGELOG   log -> logError   Remove separate logError implementation for browser & node - console API knows how to log errors properly in both environments ",Remove logError parameter (#1658),"add test case remove muting error during cancellation use onError instead of logError cleanup dev checks get rid of logger, as it is used only in default onError fix babel-plugin integration tests docs: update CHANGELOG log -> logError Remove separate logError implementation for browser & node - console API knows how to log errors properly in both environments"
260,Move all effect runners to a separated file (#1659),  Move all effect runners to a separated file   Move resolvePromise to separate file   Inlined resolveIterator   Tweaked formatting of runCPSEffect   Removed export statements from effects runners - export only the map   Removed array.from helper   Removed effectId from executingContext - using exported module state instead ,Move all effect runners to a separated file (#1659),Move all effect runners to a separated file Move resolvePromise to separate file Inlined resolveIterator Tweaked formatting of runCPSEffect Removed export statements from effects runners - export only the map Removed array.from helper Removed effectId from executingContext - using exported module state instead
