Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
207,Merge pull request #485 from neurosnap/recipeUndo,0.45481133,"    task = yield fork(callApi, data)",,0
208,Build dedicated effects UMD bundles,0.56912833,"- got us a rolluped UMD build, which is way smaller than the one which was produced by a webpack, thanks to the so called 'flat-bundling'",Bug Fixed ValidEffect in @redux-saga/types,0
209,Revamped docs,0.7637174,- many docs improvements,,1
210,Added prepush hook - lint && test,0.55167615,- babel-plugin-redux-saga - can be used to enhance stack traces of thrown errors,This reverts commit 3fb93db592cb3be7c11c60299acebfe38ddb2174.,0
211,added tests for nested iterator,0.55259746,"runSaga(iterator, {",,0
212,babel-plugin: build relative path by default,0.46166748,Also migrated examples to webpack. All build infrastructure use webpack,,0
213,Fixed ValidEffect in @redux-saga/types,0.6622037,@redux-saga/types@1.2.0,Fixes #1753 issue when the first arg of call effect's function is a Symbol,0
214,Remove old korean readme file,0.50605524,runSaga: remove deprecated StoreIO,,0
215,added some glossary terms,0.59217376,Example usage:,,0
216,0.9.2 (remove Symbol dep.,0.6345281,Removed:,Fix docs and typings for eventChannel,0
217,Merge pull request #99 from DjebbZ/patch-5,0.4341052,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
218,Merge pull request #117 from iamlacroix/patch-1,0.4892553,A small patch with the following merges,,0
219,replaced is.generator with is.iterator test,0.5516218,"runSaga(iterator, {",,0
220,Merge pull request #77 from cef62/gitbook,0.58820057,The documentation is now using GitBook thanks to @cef62,,0
221,Upgrade most devDeps,0.5057444,"This release contains mostly deprecations, but only a mild ones. Mainly few things got better, more descriptive names to indicate their behaviour and helpers got their way into effects. Of course as those are deprecations only, we are still planning to support old APIs for a time being, but as those do not require much change in the code they old versions will get removed eventually.",,0
222,Remove unused END check from helpers (#1480),0.53061855,  // No longer valid with 0.9.1,,0
223,fix mistakes,0.80099,- Fix issues with Error handling,,1
224,update docs for v1 api (#1636),0.59601814,This patch fixes synchronous errors handling (see #152 and #165),tests: add typings for race([...]),0
225,Update ErrorHandling.md,0.739729,- Fix issues with Error handling,,1
226,fix npm run bootstrap. update deps (#1417),0.5706816,"Updated dependencies [bed4458, 612cae8, 20f22a8, d2579a2]:",,0
227,Merge pull request #398 from mgmcdermott/master,0.46667075,#2270 d2579a2 Thanks @Methuselah96! - Inlined Redux Action type to fix compatibility with strict package managers.,,0
228,Fix the link to unpkg.com in README,0.39288476,- Browser build is now on cdnjs (thanks to @ian4hu & @pvnr0082t) ,,0
229,Fix race example in docs,0.45190328,- many docs improvements,,0
230,Inject yielded falsy values back just like any other non-interpretable values (fixes #961),0.5237144,      yield put(ErrorAction()),Add Rollup configuration to generate Browser-compatible ESM bundle,0
231,Merge pull request #584 from Alxandr/fix-csp-cancellation,0.5169282,- Fix issues with Error handling,,0
232,select support for argument,0.49118713,take will now throw an error if provided with an argument and that argument is undefined. (see #35.  thanks @tgriesser) ,,0
233,Merge pull request #151 from wincent/patch-2,0.45719504,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
234,Merge pull request #57 from jihchi/add_Traditional_Chinese_translation,0.6213931,- Add Chinese Traditional translation (thanks to @neighborhood999),,0
235,Fix tests dir linting,0.4752736,- fix #287 weird error stack trace and error printing,,0
236,Merge pull request #1288 from fernando-sendMail/doc/translated-readme-file-to-spanish,0.4917184,"import { take, fork, cancel } from 'redux-saga'",,0
237,removed duplicate deps,0.6234083,Removed:,,0
238,Fix effect type value of 0 not running effect.,0.5593842,"- we have stopped interpreting effects returned from fork, this shouldn't affect any real-life code, affected patterns look like this fork(() => effectCreator()) and fork(takeEvery, 'type', fn)",,0
239,Merge pull request #139 from yelouafi/yield-select,0.49681848,"yield detach(takeEvery(ACTION_A, mightThrowSaga))","  Move core source to scoped package, use ""redux-saga"" only as proxy to it   Workaround for rollup/rollup#2620   Use distinct filenames for redux-saga proxy package   Add missing default reexport in redux-saga index.d.ts ",0
240,Leverage TS 3.6 generator return types for Saga Iterators.,0.61103475,"Saga helpers return Iterator objects. In previous versions they were treated just like other Iterators and Promises in redux-saga, the Saga calling a helper (either via yield or yield*) will block until the Iterator returns. But since Saga helpers never return (because they are looping forever ) this will also cause the calling Saga to block forever. So in previous versions, if you wanted to call a helper in a non blocking way you had to use the fork effect",,0
241,Merge pull request #20 from SimonSelg/master,0.44830418,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
242,Add type definitions for util's cloneableGenerator function,0.85274404,- type definitions for util's cloneableGenerator function (thanks to @zyml) ,,1
243,added deprecation warning,0.5081098,- dev warning for using delay effect incorrectly,,0
244,Fix typo (#1653),0.58559835,- fix #287 weird error stack trace and error printing,  update docs for new onError interface   docs: CHANGELOG for @redux-saga/testing-utils   remove unused Task property   docs: core. effects are js objects ,0
245,Fixed tests,0.574744,"test('getData', assert => {",  Revamp typings   Remove TupleHelpers in favor of typescript-tuple package ,0
246,Merge pull request #292 from khanghoang/master,0.4093393,- issue with joiner not ending in cancelled state when joining cancelled task ,Remove mainTask property from the Task object,0
247,added runSaga related docs,0.6617504,createSagaMiddleware({,,0
248,babel-plugin: use global symbol from redux-saga,0.5819169,@redux-saga/symbols@1.1.3,,0
249,Merge branch 'master' of github.com:yelouafi/redux-saga,0.5613055,http://yelouafi.github.io/redux-saga/docs/advanced/Concurrency.html,,0
250,Add put sync to docs,0.575968,- many docs improvements,  separate saga stack from error object   add test case for primitive error   Treat sagaError as singleton module   Clear bookkept sagaStack when needed   Remove unnecessary guard   Move sagaError.clear call out of sagaError.toString implementation   Track only first effect in sagaError (the one which has caused the crash)   Tweak crashedEffect tracking   Add explanatory comment about setCrashedEffect ,0
251,add contributors info,0.54579955,"  subscribe: ...,",,0
252,v0.9.1 drop getState effect,0.66746473,"  getState: ...,",  Use jest.useFakeTimer instead of lolex.   tests: Call jest.useRealTimers before exiting throttle test. ,0
253,warn unhandled cancellation exceptions,0.8007206,    // We do not want to dispatch an Error on cancellations,,1
254,Use typesVersions to keep backwards compatibility with TS<3.6,0.61786604,- TS typings got revamped - they require TS@>3.1 now,,0
255,Update UsingSagaHelpers.md,0.6837918,sagaMiddleware.run(dynamicSaga),  Remove redux-saga/utils   Added @redux-saga/types package   Move cloneableGenerator tests to testing-utils package   Exclude transform-regenerator from testing-utils babel confg   Added missing tsconfig.json in testing-utils TS tests   Fix TS declarations   Fix TS declarations 2   Move createMockTask test to testing-utils   Fix redux-saga/effects aliasing   Fix import path in tests   Fix TS typings 3   Fix TS typings 4   Fix END type   Try to bring back stricter SagaIterator type   Fix typings ,0
256,Add README files to core packages with links to our website (closes #1556),0.43215612,http://yelouafi.github.io/redux-saga/docs/basics/UsingSagaHelpers.html,"  Using a single variable to track the status of Task   Fix typo   When calling toPromise() on a cancelled task, returns a promise that resolves TASK_CANCEL ",0
257,fixed link on the docs,0.6074504,- many docs improvements,,0
258,Add Chinese Traditional translation,0.8752756,- Add Chinese Traditional translation (thanks to @neighborhood999),,1
259,Merge pull request #19 from omnidan/patch-1,0.46599466,- issue with joiner not ending in cancelled state when joining cancelled task ,"  add test case   remove muting error during cancellation   use onError instead of logError   cleanup dev checks   get rid of logger, as it is used only in default onError   fix babel-plugin integration tests   docs: update CHANGELOG   log -> logError   Remove separate logError implementation for browser & node - console API knows how to log errors properly in both environments ",0
260,Book: specify language,0.39524078,});,  Move all effect runners to a separated file   Move resolvePromise to separate file   Inlined resolveIterator   Tweaked formatting of runCPSEffect   Removed export statements from effects runners - export only the map   Removed array.from helper   Removed effectId from executingContext - using exported module state instead ,0
261,"add supporters, improve style and layout",0.46784803,New features:,  Refactor signature of sagaMiddleware options.   Move destructuring of runSaga.options to arguments part   Remove unnecessary condition   Add comment about using undefined instead of null   Tweak options passing   Cache finalizeRunEffect   Add failing test to showcase the problem   Fix test   Add back env.dispatch. ,0
