Index,Message,Description,Message Abstract,Description Abstract
214,Merge pull request #17066 from webpack/dependabot/npm_and_yarn/simple-git-3.18.0,chore(deps-dev): bump simple-git from 3.17.0 to 3.18.0,Merge pull request #17066 from webpack/dependabot/npm_and_yarn/simple-git-3.18.0,chore(deps-dev): bump simple-git from 3.17.0 to 3.18.0
215,Merge pull request #16388 from indeediansbrett/feat/issue-16374,feat: ignoreBrowserWarnings option to ignore browser console warnings,Merge pull request #16388 from indeediansbrett/feat/issue-16374,feat: ignoreBrowserWarnings option to ignore browser console warnings
216,Merge pull request #17033 from webpack/chore-deps-avoud-using-legacy-loader-utils,test: refactor to new API,Merge pull request #17033 from webpack/chore-deps-avoud-using-legacy-loader-utils,test: refactor to new API
217,Merge pull request #17020 from webpack/ci-deps-main,ci: add ci to test with main branches,Merge pull request #17020 from webpack/ci-deps-main,ci: add ci to test with main branches
218,Merge pull request #17062 from webpack/test-stabilization-for-define,test: stability for define,Merge pull request #17062 from webpack/test-stabilization-for-define,test: stability for define
219,chore(deps-dev): bump simple-git from 3.17.0 to 3.18.0,Bumps simple-git from 3.17.0 to 3.18.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: simple-git   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump simple-git from 3.17.0 to 3.18.0,Bumps simple-git from 3.17.0 to 3.18.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: simple-git   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
220,chore(deps-dev): bump assemblyscript from 0.27.3 to 0.27.4,Bumps assemblyscript from 0.27.3 to 0.27.4. - Release notes - Commits  updated-dependencies: - dependency-name: assemblyscript   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump assemblyscript from 0.27.3 to 0.27.4,Bumps assemblyscript from 0.27.3 to 0.27.4. - Release notes - Commits updated-dependencies: - dependency-name: assemblyscript   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
221,test: stability for define,,test: stability for define,
222,test: stability,,test: stability,
223,test: stability,,test: stability,
224,fix: bug with balanced parens,,fix: bug with balanced parens,
225,fix: bug with balanced,,fix: bug with balanced,
226,refactor: reuse comment logic,,refactor: reuse comment logic,
227,fix: bug with comments in media,,fix: bug with comments in media,
228,test: more,,test: more,
229,test: more,,test: more,
230,Merge pull request #17060 from webpack/thelarkinn/rename-map-helper,refactor(MapHelpers): rename provide to getOrInsert in MapHelpers and document it better,Merge pull request #17060 from webpack/thelarkinn/rename-map-helper,refactor(MapHelpers): rename provide to getOrInsert in MapHelpers and document it better
231,refactor: code,,refactor: code,
232,test: more,,test: more,
233,test: more,,test: more,
234,test: more,,test: more,
235,test: more,,test: more,
236,fix: anonymous layers,,fix: anonymous layers,
237,fix: anonymous layer,,fix: anonymous layer,
238,Merge pull request #17058 from webpack/thelarkinn/type-bsb,refactor(types) add type coverage & docs for binarySearchBounds.js,Merge pull request #17058 from webpack/thelarkinn/type-bsb,refactor(types) add type coverage & docs for binarySearchBounds.js
239,fix: windows issue,,fix: windows issue,
240,refactor(MapHelpers): rename provide to getOrInsert and add few comments for clarity,,refactor(MapHelpers): rename provide to getOrInsert and add few comments for clarity,
241,Merge pull request #17050 from webpack/dependabot/npm_and_yarn/prettier-2.8.8,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8,Merge pull request #17050 from webpack/dependabot/npm_and_yarn/prettier-2.8.8,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8
242,Merge pull request #17039 from webpack/dependabot/npm_and_yarn/memfs-3.5.1,chore(deps-dev): bump memfs from 3.5.0 to 3.5.1,Merge pull request #17039 from webpack/dependabot/npm_and_yarn/memfs-3.5.1,chore(deps-dev): bump memfs from 3.5.0 to 3.5.1
243,Merge pull request #17048 from webpack/define-plugin-logging,feat: added logging to define plugin,Merge pull request #17048 from webpack/define-plugin-logging,feat: added logging to define plugin
244,test: more,,test: more,
245,update example to use compileSearch() correctly,,update example to use compileSearch() correctly,
246,refactor(types) add type coverage & docs for binarySearchBounds.js,,refactor(types) add type coverage & docs for binarySearchBounds.js,
247,test: more,,test: more,
248,test: more,,test: more,
249,fix: tests,,fix: tests,
250,fix: types,,fix: types,
251,fix: layer output,,fix: layer output,
252,fix: bugs and improve testing,,fix: bugs and improve testing,
253,fix: implement CSS imports render,,fix: implement CSS imports render,
254,fix: cache,,fix: cache,
255,feat: implement CssModule,,feat: implement CssModule,
256,feat: allow to override module in factory,,feat: allow to override module in factory,
257,fix: getResourceIdentifier,,fix: getResourceIdentifier,
258,fix: parser,,fix: parser,
259,test: add test cases,,test: add test cases,
260,Merge pull request #17055 from romulof/patch-2,Export MemoryCacheOptions type,Merge pull request #17055 from romulof/patch-2,Export MemoryCacheOptions type
261,Merge pull request #17046 from webpack/thelarkinn/typecommonjsexportsparserplugin,refactor(types): Increase type coverage for CommonJsExportsParserPlugin,Merge pull request #17046 from webpack/thelarkinn/typecommonjsexportsparserplugin,refactor(types): Increase type coverage for CommonJsExportsParserPlugin
262,Sort type exports alphabetically,,Sort type exports alphabetically,
263,Sort type imports alphabetically,,Sort type imports alphabetically,
264,Add MemoryCacheOptions to lib/index.js,,Add MemoryCacheOptions to lib/index.js,
265,Export MemoryCacheOptions in types.d.ts,,Export MemoryCacheOptions in types.d.ts,
266,Merge pull request #17051 from webpack/dependabot/npm_and_yarn/assemblyscript-0.27.3,chore(deps-dev): bump assemblyscript from 0.27.2 to 0.27.3,Merge pull request #17051 from webpack/dependabot/npm_and_yarn/assemblyscript-0.27.3,chore(deps-dev): bump assemblyscript from 0.27.2 to 0.27.3
267,chore(deps-dev): bump webpack-cli from 5.0.1 to 5.0.2,Bumps webpack-cli from 5.0.1 to 5.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: webpack-cli   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump webpack-cli from 5.0.1 to 5.0.2,Bumps webpack-cli from 5.0.1 to 5.0.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: webpack-cli   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
268,chore(deps-dev): bump eslint from 8.38.0 to 8.39.0,Bumps eslint from 8.38.0 to 8.39.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump eslint from 8.38.0 to 8.39.0,Bumps eslint from 8.38.0 to 8.39.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
269,chore(deps-dev): bump assemblyscript from 0.27.2 to 0.27.3,Bumps assemblyscript from 0.27.2 to 0.27.3. - Release notes - Commits  updated-dependencies: - dependency-name: assemblyscript   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump assemblyscript from 0.27.2 to 0.27.3,Bumps assemblyscript from 0.27.2 to 0.27.3. - Release notes - Commits updated-dependencies: - dependency-name: assemblyscript   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
270,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8,Bumps prettier from 2.8.7 to 2.8.8. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: prettier   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8,Bumps prettier from 2.8.7 to 2.8.8. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: prettier   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
271,Merge pull request #17047 from webpack/fix-fallback-auto-public-path,fix: detection automatic public path,Merge pull request #17047 from webpack/fix-fallback-auto-public-path,fix: detection automatic public path
272,fix lint and remove space from JSDoc type,,fix lint and remove space from JSDoc type,
273,feat: added logging to define plugin,,feat: added logging to define plugin,
274,Merge pull request #17045 from webpack/thelarkinn/increase-coverage-module-filename-helpers,,Merge pull request #17045 from webpack/thelarkinn/increase-coverage-module-filename-helpers,
275,test: update,,test: update,
276,fix: detection automatic public path,,fix: detection automatic public path,
277,refactor(types): add initial types to CommonJsExportsParserPlugin,,refactor(types): add initial types to CommonJsExportsParserPlugin,
278,types(coverage): Increase type coverage of ModuleFilenameHelpers,,types(coverage): Increase type coverage of ModuleFilenameHelpers,
279,Merge pull request #16957 from webpack/chore-update-typescript,chore(deps): update typescript to v5,Merge pull request #16957 from webpack/chore-update-typescript,chore(deps): update typescript to v5
280,fix: types,,fix: types,
281,fix: types,,fix: types,
282,fix: types,,fix: types,
283,fix: types,,fix: types,
284,chore: improve types,,chore: improve types,
285,chore: improve types,,chore: improve types,
286,chore: fix types,,chore: fix types,
287,chore(deps): update typescript,,chore(deps): update typescript,
288,chore: do not install schema-utils@webpack/schema-utils#master,,chore: do not install schema-utils@webpack/schema-utils#master,
289,Merge pull request #17038 from webpack/dependabot/npm_and_yarn/types/node-18.15.13,chore(deps-dev): bump @types/node from 18.15.11 to 18.15.13,Merge pull request #17038 from webpack/dependabot/npm_and_yarn/types/node-18.15.13,chore(deps-dev): bump @types/node from 18.15.11 to 18.15.13
290,Merge pull request #17032 from quanru/fix/modify-ast-params-object-reference,fix: avoid modify ast params object reference,Merge pull request #17032 from quanru/fix/modify-ast-params-object-reference,fix: avoid modify ast params object reference
291,chore(deps-dev): bump memfs from 3.5.0 to 3.5.1,Bumps memfs from 3.5.0 to 3.5.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: memfs   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump memfs from 3.5.0 to 3.5.1,Bumps memfs from 3.5.0 to 3.5.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: memfs   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
292,chore(deps-dev): bump @types/node from 18.15.11 to 18.15.13,"Bumps @types/node from 18.15.11 to 18.15.13. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/node from 18.15.11 to 18.15.13,"Bumps @types/node from 18.15.11 to 18.15.13. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
