Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
205,Merge pull request #778 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x,0.9905389,Merge pull request #778 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x (cb887e17),fix: display custom schematics in help,1
206,chore(deps): update dependency release-it to v14.11.0,0.9851254,chore(deps): update dependency release-it to v15.10.0 (07111244),refactor: collection-factory create method,1
207,package-manager : CI with docker,0.6468046,fix: when selecting the package manager (cacca97e),Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,0
208,fix(deps): update dependency fork-ts-checker-webpack-plugin to v4.1.3,0.9876134,fix(deps): update dependency fork-ts-checker-webpack-plugin to v4.0.3 (43ec864),Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,1
209,fix merge conflict,0.8448349,fix(): resolve merge conflicts (0dff378a),,1
210,dept(commander) : install commander cli framework,0.5981854,* fix: when selecting the package manager (cacca97e),Signed-off-by: Daniel Samson daniel.samson@finacial-cloud.com,0
211,generate : fix issue #48 - create new directory recursively + parse JSON with extra field coma,0.4552992,Merge pull request #1851 from nestjs/revert-1802-chore/remove-method-deprecated (51ac4c5d),,0
212,Merge pull request #1022 from nestjs/renovate/ora-5.x,0.9859937,Merge pull request #1022 from nestjs/renovate/ora-5.x (825f9591),,1
213,refactoring : remove logs into unit tests reports,0.5637274,refactor: apply review feedback (ef62c538),,0
214,fix(deps): update dependency tsconfig-paths to v3.14.1,0.9817095,fix(deps): update dependency tsconfig-paths to v3.14.0 (2ac05258),,1
215,fix(deps): update angularcli monorepo to v11,0.96510136,fix(deps): update angularcli monorepo to v11 (70876fe3),,1
216,chore(deps): update dependency @types/jest to v26.0.24,0.9861912,chore(deps): update dependency @types/jest to v26.0.22 (4d11de87),,1
217,Merge pull request #2034 from nestjs/renovate/webpack-5.x,0.9878534,Merge pull request #2034 from nestjs/renovate/webpack-5.x (89769265),,1
218,refactoring : add interceptor template,0.65458286,refactor: replace angular/dasherize with custom implementation (70bc0c65),,0
219,chore(deps): update dependency ts-jest to v24.3.0,0.98188865,chore(deps): update dependency ts-jest to v24.3.0 (277e467),chore(license): Update to 2023,1
220,Merge pull request #1121 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x,0.98682904,Merge pull request #1121 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x (d91e8b25),,1
221,Merge pull request #11 from nestjs/master,0.8739966,Merge pull request #518 from nestjs/renovate/commander-4.x (a452f8a),,1
222,update documentation,0.6218654,* Update lib/compiler/plugins-loader.ts (e64480e6),,0
223,Merge pull request #367 from nestjs/renovate/node-12.x,0.96920115,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
224,feat(): run prettier and update description,0.61692345,"chore(): minor tweaks, description updates, style updates (fbaf4922)",,0
225,fix(deps): update dependency typescript to v4.9.4,0.9749758,fix(deps): update dependency typescript to v4.8.3 (b2741913),,1
226,develop a replace transform stream to change value during file copy,0.56144834,change fileExists to be synchronous (097d53f2),,0
227,dockerize : separate push and pull request workflows + create deploy workflow,0.50638926,* Merge pull request #1854 from nestjs/renovate/ts-loader-9.x (d9ab4ff5),,0
228,schematics : install schematics-cli and first schematics on the cli project,0.6109855,feat(cli): add directory option to the application schematic (4a2ee3b),,0
229,refactor controller processor,0.5788964,refactor: collection-factory create method (7d5cc588),,0
230,Merge pull request #1602 from nestjs/renovate/typescript-eslint-monorepo,0.970278,Merge pull request #1602 from nestjs/renovate/typescript-eslint-monorepo (dde37850),,1
231,create nest-cli/core/configuration module,0.5977569,feat(cli) add generateOptions to configuration (45957c9),,0
232,feature(schematics) : upgrade @nestjs/schematics version,0.74912417,feat(): update nestjs schematics to the latest patch version (0252ddf),,1
233,refactoring : integrate module update process during generate asset,0.60844696,"Revert ""fix(): copy all assets on build"" (bb8f35d1)",,0
234,dept(cli-framework) : clean code,0.61539596,chore(deps): cleanup dependencies (c5cb61f2),,0
235,chore(deps): update typescript-eslint monorepo to v5.51.0,0.9891653,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
236,chore(deps): update dependency eslint to v7.16.0,0.98175144,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
237,Merge branch 'develop' of https://github.com/wbhob/nest-cli into develop,0.7768265,Merge branch 'master' of https://github.com/nestjs/nest-cli (b4a0ce0),,1
238,chore(deps): update dependency eslint to v7.8.0,0.97707963,chore(deps): update dependency eslint to v7.4.0 (999eb019),,1
239,fix(deps): update dependency webpack to v5.9.0,0.9814367,fix(deps): update dependency webpack to v5.65.0 (59a11521),,1
240,chore(deps): update dependency husky to v4.2.4,0.9760579,chore(deps): update dependency husky to v4.2.4 (6cad258),,1
241,test(): update schematic option unit tests,0.9090195,test(): update schematic option unit tests (6cf2df92),,1
242,Merge pull request #199 from nestjs/next,0.87633765,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
243,fix(deps): update angularcli monorepo to v10,0.97163945,fix(deps): update angularcli monorepo to v10 (a79e2063),,1
244,chore(deps): update dependency ts-loader to v8.0.7,0.98002285,chore(deps): update dependency ts-loader to v8.0.1 (1ec67292),,1
245,chore(deps): update dependency husky to v5.1.0,0.97705984,chore(deps): update dependency husky to v5.2.0 (6187ce03),,1
246,chore(deps): update dependency jest to v27.2.3,0.9773723,chore(deps): update dependency jest to v27.2.1 (b1246420),,1
247,chore(deps): update dependency lint-staged to v13.1.1,0.97882855,chore(deps): update dependency lint-staged to v13.2.0 (8e9ad200),,1
248,chore(): release v9.0.0,0.81083786,chore(): update version (89ed3fc5),"Revert ""fix(): copy all assets on build""",1
249,issue-8 integrate Windows platform into clean script,0.47466,chore(): run format script (604aa0ad),,0
250,add missing tracked files,0.51779556,change fileExists to be synchronous (097d53f2),,0
251,Merge pull request #253 from nestjs/renovate/typescript-3.x,0.9545363,Merge pull request #1118 from nestjs/renovate/typescript-4.x (2572992b),,1
252,1.4.4,0.6044737,chore(deps): bump ini from 1.3.5 to 1.3.8 (192ab2bc),fix(deps): update dependency typescript to v4.9.4,0
253,chore(deps): update dependency release-it to v13.6.6,0.9794408,chore(deps): update dependency release-it to v13.5.5 (dd06913),fix(deps): update angular-cli monorepo to v15 (major),1
254,chore(deps): update dependency husky to v5.1.3,0.97808695,chore(deps): update dependency husky to v5.2.0 (6187ce03),,1
255,chore(deps): update dependency ts-node to v8.9.0,0.98305744,chore(deps): update dependency ts-node to v10.8.1 (11913531),,1
256,chore(deps): update dependency @types/node to v12.7.4,0.98380804,chore(deps): update dependency @types/node to v12.12.15 (0a1d589),chore(deps): update dependency lint-staged to v13.1.0,1
257,ci(): use next-gen convenience image; update npm version without sudo,0.9680354,ci(): use next-gen convenience image; update npm version without sudo (47acd275),,1
258,chore(deps): update dependency release-it to v14.12.1,0.9858829,chore(deps): update dependency release-it to v15.10.0 (07111244),chore(deps): update typescript-eslint monorepo to v5.47.1,1
259,starting develop module generator with utils,0.50842637,refactor: collection-factory create method (7d5cc588),,0
260,fix(deps): update angularcli monorepo to v12.1.3,0.9839551,fix(deps): update angularcli monorepo to v12.1.3 (04ea3f08),chore(deps): update dependency prettier to v2.8.1,1
261,Merge pull request #282 from nestjs/renovate/jest-monorepo,0.968515,Merge pull request #1642 from nestjs/renovate/jest-monorepo (94154780),,1
262,chore(deps): update dependency jest to v27.2.5,0.9788171,chore(deps): update dependency jest to v27.2.1 (b1246420),chore(deps): update dependency eslint to v8.30.0,1
263,chore(deps): update dependency @types/jest to v29.4.4,0.9868194,chore(deps): update dependency @types/jest to v29.4.3 (39977523),chore(deps): update jest monorepo to v29 (major),1
264,Merge pull request #1606 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x,0.9900163,Merge pull request #1855 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x (5b4197f6),,1
265,review project architecture structure,0.43249393,feat() support projects in add (ae386f5),,0
266,Merge pull request #815 from nestjs/dependabot/npm_and_yarn/elliptic-6.5.3,0.99011683,Merge pull request #815 from nestjs/dependabot/npm_and_yarn/elliptic-6.5.3 (1d9d898f),chore(deps): update commitlint monorepo to v17.3.0,1
267,chore(deps): update dependency @commitlint/cli to v16.0.2,0.9845222,chore(deps): update dependency @commitlint/cli to v16.0.2 (a78701a9),,1
268,Merge pull request #1015 from nestjs/renovate/angularcli-monorepo,0.9809829,Merge pull request #1039 from nestjs/renovate/angularcli-monorepo (47725e06),,1
269,chore(deps): update dependency prettier to v2.8.4,0.985084,chore(deps): update dependency prettier to v2.8.2 (2016446a),,1
270,docs(readme): added license on readme,0.9558574,docs(readme): added license on readme (0189c232),fix(deps): update dependency tsconfig-paths to v4.1.1,1
271,chore(deps): update dependency jest to v26.4.2,0.9747629,chore(deps): update dependency jest to v26.4.2 (cc2663e3),,1
272,chore(deps): update dependency ts-loader to v8.0.1,0.98139155,chore(deps): update dependency ts-loader to v8.0.1 (1ec67292),fix(deps): update dependency fork-ts-checker-webpack-plugin to v7.2.14,1
273,Merge pull request #159 from iamclaytonray/patch-1,0.82997876,Merge pull request #1671 from iamshabell/doc/ReadME (85f43852),fix: package name selection for application schematics,1
274,chore(): release v7.1.0,0.8360615,chore(): publish 6.13.0 release (a7167e3),fix(): copy all assets on build,1
275,Merge pull request #1237 from nestjs/renovate/webpack-5.x,0.9890609,Merge pull request #1237 from nestjs/renovate/webpack-5.x (831b0400),chore(deps): update dependency ts-loader to v9.4.2,1
276,chore(deps): update typescript-eslint monorepo to v5.30.5,0.9847312,chore(deps): update typescript-eslint monorepo to v5.30.4 (a501337e),,1
277,chore(deps): update dependency release-it to v15.1.0,0.9808736,chore(deps): update dependency release-it to v15.1.0 (3d734567),feat: Allow passing arguments to nest start ,1
278,chore(deps): update typescript-eslint monorepo to v5.54.1,0.98887706,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
279,chore(deps): update dependency eslint to v7.21.0,0.9841518,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),fix(deps): update angular-cli monorepo to v14.2.10,1
280,Merge pull request #437 from nestjs/renovate/webpack-4.x,0.9702144,Merge pull request #629 from nestjs/renovate/webpack-4.x (38167c7),,1
281,ci(): update Dockerfile,0.61967516,docs(readme): update logo (3dd56391),chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2,0
282,chore(deps): update dependency @types/node to v14.17.16,0.987648,chore(deps): update dependency @types/node to v14.17.2 (eafe2417),chore(deps): update dependency release-it to v15.5.1,1
283,chore(): publish 6.1.4-next release,0.8971077,chore(): publish 6.13.0 release (a7167e3),,1
284,chore: remove whitespace,0.88877404,chore: remove whitespace (2f057c2c),chore(deps): update dependency @types/node to v18.11.18,1
285,Merge pull request #805 from nestjs/renovate/inquirer-7.x,0.9896279,Merge pull request #805 from nestjs/renovate/inquirer-7.x (1d419ac3),Bumps decode-uri-component from 0.2.0 to 0.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: decode-uri-component   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
286,chore(deps): update dependency @types/node to v16.11.8,0.9895302,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
287,Merge branch 'getspooky-my-branch',0.9095163,Merge branch 'getspooky-my-branch' (e186d776),chore(deps): update node.js to v19,1
288,chore(deps): update dependency ts-jest to v27.1.3,0.9847893,chore(deps): update dependency ts-jest to v27.0.4 (dec7619e),,1
289,Merge pull request #1490 from nestjs/renovate/angular-cli-monorepo,0.9828069,Merge pull request #1880 from nestjs/renovate/angular-cli-monorepo (07aa155a),"Revert ""chore(): remove method deprecated """,1
290,Delete .DS_Store,0.4629745,deps(): remove typescript from dev deps (761e767),,0
291,refactoring : update README.md,0.82799965,Update README.md (840b54db),chore(deps): bump minimatch from 3.0.4 to 3.1.2,1
292,"fix() windows build, monorepo issue (webpack)",0.7054627,fix(webpack): add externals presets (74286eb4),fix(deps): update dependency cli-table3 to v0.6.3,1
293,fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.0.3,0.98923045,fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.3.3 (afe798e8),chore(): remove method deprecated,1
294,chore(deps): update dependency eslint-plugin-import to v2.27.5,0.9880047,chore(deps): update dependency eslint-plugin-import to v2.23.1 (06ece66f),Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,1
295,Merge pull request #28 from wbhob/patch-1,0.8234509,Merge pull request #1476 from thiagomini/patch-1 (0b4f4843),,1
296,chore: update manual restart tip message,0.95635396,chore: update manual restart tip message (1d0f8436),Bumps minimatch from 3.0.4 to 3.1.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: minimatch   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
297,chore(): release v9.1.8,0.82477117,chore(): update version (89ed3fc5),fix(deps): update dependency webpack to v5.75.0,1
298,Merge pull request #433 from nestjs/renovate/jest-24.x,0.92545605,Merge pull request #1377 from nestjs/renovate/ts-jest-27.x (bfed4d22),ci: use nodejs v18,1
299,docs(contributing): replace gitter by discord,0.93328726,docs(contributing): replace gitter by discord (d69e0816),,1
300,chore(deps): update dependency ts-node to v8.10.0,0.98524326,chore(deps): update dependency ts-node to v10.8.1 (11913531),,1
301,chore(deps): update dependency yargs-parser to 5.0.1 [security],0.9783603,chore(deps): update dependency yargs-parser to 5.0.1 [security] (307aaf22),,1
302,chore(deps): update dependency @types/jest to v28.1.5,0.982833,chore(deps): update dependency @types/jest to v28.1.3 (47e07939),,1
303,fix: Extract Yarn Berry PnP check into its' own descriptive method,0.9592447,fix: Extract Yarn Berry PnP check into its' own descriptive method (98f69cc),,1
