Index,Message,Description,Message Abstract,Description Abstract
2013,Merge pull request #374 from nestjs/renovate/angularcli-monorepo,Update angularcli monorepo,Merge pull request #374 from nestjs/renovate/angularcli-monorepo,Update angularcli monorepo
2014,Merge pull request #376 from nestjs/renovate/ts-loader-6.x,Update dependency ts-loader to v6.1.2,Merge pull request #376 from nestjs/renovate/ts-loader-6.x,Update dependency ts-loader to v6.1.2
2015,Merge pull request #377 from nestjs/renovate/ora-4.x,Update dependency ora to v4,Merge pull request #377 from nestjs/renovate/ora-4.x,Update dependency ora to v4
2016,Merge pull request #379 from x3cion/prettier-lint-differences,feat() prettier and linter would differ in configuration,Merge pull request #379 from x3cion/prettier-lint-differences,feat() prettier and linter would differ in configuration
2017,Update angularcli monorepo,,Update angularcli monorepo,
2018,Update dependency ora to v4,,Update dependency ora to v4,
2019,Update dependency ts-loader to v6.1.2,,Update dependency ts-loader to v6.1.2,
2020,Merge pull request #380 from nestjs/renovate/webpack-4.x,Update dependency webpack to v4.41.0,Merge pull request #380 from nestjs/renovate/webpack-4.x,Update dependency webpack to v4.41.0
2021,Merge pull request #381 from nestjs/renovate/node-12.x,Update dependency @types/node to v12.7.7,Merge pull request #381 from nestjs/renovate/node-12.x,Update dependency @types/node to v12.7.7
2022,feat() debug (start action) accepts input value,,feat() debug (start action) accepts input value,
2023,chore() publish 6.8.6 release,,chore() publish 6.8.6 release,
2024,fix() add on exit hooks,,fix() add on exit hooks,
2025,fix() use SIGINT by default,,fix() use SIGINT by default,
2026,Update dependency @types/node to v12.7.7,,Update dependency @types/node to v12.7.7,
2027,Update dependency webpack to v4.41.0,,Update dependency webpack to v4.41.0,
2028,chore() publish 6.8.4 release,,chore() publish 6.8.4 release,
2029,chore() publish 6.8.4 release,,chore() publish 6.8.4 release,
2030,chore() publish 6.8.3 release,,chore() publish 6.8.3 release,
2031,hot() undo changes,,hot() undo changes,
2032,Merge branch 'master' of https://github.com/nestjs/nest-cli,,Merge branch 'master' of link,
2033,feat() add ts-checker,,feat() add ts-checker,
2034,chore() publish 6.8.2 release,,chore() publish 6.8.2 release,
2035,Prettier and linter would differ in configuration,"- Prettier: Preserve quotes - package.json: Make tslint load the npm way - nest.ts, generate.command.ts, gulpfile.ts: Prettier changes",Prettier and linter would differ in configuration,"- Prettier: Preserve quotes - package.json: Make tslint load the npm way - nest.ts, generate.command.ts, gulpfile.ts: Prettier changes"
2036,Make schematic runner more robust. Now working on Windows and with local nest-cli installations. (npx),,Make schematic runner more robust. Now working on Windows and with local nest-cli installations. (npx),
2037,Merge pull request #375 from nestjs/renovate/ts-loader-6.x,Update dependency ts-loader to v6.1.1,Merge pull request #375 from nestjs/renovate/ts-loader-6.x,Update dependency ts-loader to v6.1.1
2038,fix() add missing project option (nest g),,fix() add missing project option (nest g),
2039,chore() publish 6.7.0 release,,chore() publish 6.7.0 release,
2040,Update dependency ts-loader to v6.1.1,,Update dependency ts-loader to v6.1.1,
2041,hotfix() fix unit tests,,hotfix() fix unit tests,
2042,chore() publish 6.7.2 release,,chore() publish 6.7.2 release,
2043,chore() publish 6.7.1 release,,chore() publish 6.7.1 release,
2044,chore() publish 6.7.0 release,,chore() publish 6.7.0 release,
2045,chore() publish 6.7.0 release,,chore() publish 6.7.0 release,
2046,fix() hotfix,,fix() hotfix,
2047,fix() hotfix (tests),,fix() hotfix (tests),
2048,Merge branch 'master' of https://github.com/nestjs/nest-cli,,Merge branch 'master' of link,
2049,chore() publish 6.6.4-rc.2,,chore() publish 6.6.4-rc.2,
2050,Merge pull request #373 from nestjs/renovate/ts-node-8.x,Update dependency ts-node to v8.4.1,Merge pull request #373 from nestjs/renovate/ts-node-8.x,Update dependency ts-node to v8.4.1
2051,chore() bump version,,chore() bump version,
2052,Update dependency ts-node to v8.4.1,,Update dependency ts-node to v8.4.1,
2053,"feat() new commands (dev, build) wip",,"feat() new commands (dev, build) wip",
2054,tools() add gulp and clean script,,tools() add gulp and clean script,
2055,Merge pull request #372 from nestjs/renovate/ts-jest-24.x,chore(deps): update dependency ts-jest to v24.1.0,Merge pull request #372 from nestjs/renovate/ts-jest-24.x,chore(deps): update dependency ts-jest to v24.1.0
2056,chore(deps): update dependency ts-jest to v24.1.0,,chore(deps): update dependency ts-jest to v24.1.0,
2057,Merge pull request #370 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.5,Merge pull request #370 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.5
2058,Merge pull request #371 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo,Merge pull request #371 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo
2059,fix(deps): update angularcli monorepo,,fix(deps): update angularcli monorepo,
2060,chore(deps): update dependency @types/node to v12.7.5,,chore(deps): update dependency @types/node to v12.7.5,
2061,Merge pull request #368 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo,Merge pull request #368 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo
2062,Merge pull request #369 from nestjs/renovate/tslint-5.x,chore(deps): update dependency tslint to v5.20.0,Merge pull request #369 from nestjs/renovate/tslint-5.x,chore(deps): update dependency tslint to v5.20.0
2063,chore(deps): update dependency tslint to v5.20.0,,chore(deps): update dependency tslint to v5.20.0,
2064,fix(deps): update angularcli monorepo,,fix(deps): update angularcli monorepo,
2065,Merge pull request #367 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.4,Merge pull request #367 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.4
2066,chore(deps): update dependency @types/node to v12.7.4,,chore(deps): update dependency @types/node to v12.7.4,
2067,Merge pull request #363 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo,Merge pull request #363 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo
2068,Merge pull request #365 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.3,Merge pull request #365 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.3
2069,Merge pull request #366 from nestjs/renovate/commander-3.x,fix(deps): update dependency commander to v3.0.1,Merge pull request #366 from nestjs/renovate/commander-3.x,fix(deps): update dependency commander to v3.0.1
2070,fix(deps): update dependency commander to v3.0.1,,fix(deps): update dependency commander to v3.0.1,
2071,chore(deps): update dependency @types/node to v12.7.3,,chore(deps): update dependency @types/node to v12.7.3,
2072,fix(deps): update angularcli monorepo,,fix(deps): update angularcli monorepo,
2073,Merge pull request #361 from nestjs/dependabot/npm_and_yarn/mixin-deep-1.3.2,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2,Merge pull request #361 from nestjs/dependabot/npm_and_yarn/mixin-deep-1.3.2,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2
2074,Merge pull request #362 from nestjs/dependabot/npm_and_yarn/e2e/mixin-deep-1.3.2,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2 in /e2e,Merge pull request #362 from nestjs/dependabot/npm_and_yarn/e2e/mixin-deep-1.3.2,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2 in /e2e
2075,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2 in /e2e,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2 in /e2e,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
2076,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
2077,Merge pull request #350 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.2,Merge pull request #350 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.2
2078,Merge pull request #351 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo,Merge pull request #351 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo
2079,chore(deps): update dependency @types/node to v12.7.2,,chore(deps): update dependency @types/node to v12.7.2,
2080,Merge pull request #353 from nestjs/renovate/jest-monorepo,chore(deps): update dependency jest to v24.9.0,Merge pull request #353 from nestjs/renovate/jest-monorepo,chore(deps): update dependency jest to v24.9.0
2081,Merge pull request #354 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.18,Merge pull request #354 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.18
2082,Merge pull request #356 from nestjs/renovate/tslint-5.x,chore(deps): update dependency tslint to v5.19.0,Merge pull request #356 from nestjs/renovate/tslint-5.x,chore(deps): update dependency tslint to v5.19.0
2083,Merge pull request #359 from nestjs/renovate/inquirer-7.x,fix(deps): update dependency inquirer to v7,Merge pull request #359 from nestjs/renovate/inquirer-7.x,fix(deps): update dependency inquirer to v7
2084,fix(deps): update dependency inquirer to v7,,fix(deps): update dependency inquirer to v7,
2085,fix(deps): update angularcli monorepo,,fix(deps): update angularcli monorepo,
2086,chore(deps): update dependency tslint to v5.19.0,,chore(deps): update dependency tslint to v5.19.0,
2087,chore(deps): update dependency @types/jest to v24.0.18,,chore(deps): update dependency @types/jest to v24.0.18,
2088,chore(deps): update dependency jest to v24.9.0,,chore(deps): update dependency jest to v24.9.0,
2089,chore(): publish 6.6.4 release,,chore(): publish 6.6.4 release,
2090,Merge pull request #342 from jamesgeorge007/feat/fixup-usage-info,fix(): fix usage info (--help command),Merge pull request #342 from jamesgeorge007/feat/fixup-usage-info,fix(): fix usage info (--help command)
2091,Merge pull request #339 from nestjs/renovate/inquirer-6.x,fix(deps): update dependency inquirer to v6.5.1,Merge pull request #339 from nestjs/renovate/inquirer-6.x,fix(deps): update dependency inquirer to v6.5.1
2092,Merge pull request #343 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.1,Merge pull request #343 from nestjs/renovate/node-12.x,chore(deps): update dependency @types/node to v12.7.1
2093,fix(deps): update dependency inquirer to v6.5.1,,fix(deps): update dependency inquirer to v6.5.1,
2094,chore(deps): update dependency @types/node to v12.7.1,,chore(deps): update dependency @types/node to v12.7.1,
2095,Merge pull request #340 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo,Merge pull request #340 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo
2096,Merge pull request #346 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.17,Merge pull request #346 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.17
2097,Merge pull request #348 from nestjs/renovate/commander-3.x,fix(deps): update dependency commander to v3,Merge pull request #348 from nestjs/renovate/commander-3.x,fix(deps): update dependency commander to v3
2098,fix(deps): update dependency commander to v3,,fix(deps): update dependency commander to v3,
2099,fix(deps): update angularcli monorepo,,fix(deps): update angularcli monorepo,
2100,chore(deps): update dependency @types/jest to v24.0.17,,chore(deps): update dependency @types/jest to v24.0.17,
2101,Fixup usage info,fixes #341,Fixup usage info,fixes #341
2102,Merge pull request #338 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.16,Merge pull request #338 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.16
2103,Merge pull request #337 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo,Merge pull request #337 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo
2104,chore(deps): update dependency @types/jest to v24.0.16,,chore(deps): update dependency @types/jest to v24.0.16,
2105,fix(deps): update angularcli monorepo,,fix(deps): update angularcli monorepo,
2106,chore(): publish 6.6.3 release,,chore(): publish 6.6.3 release,
2107,chore(): publish 6.6.2 version,,chore(): publish 6.6.2 version,
2108,resolve conflicts,,resolve conflicts,
2109,chore(): publish 6.6.1 release,,chore(): publish 6.6.1 release,
2110,fix(): add new line to execution error,,fix(): add new line to execution error,
2111,Merge pull request #336 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo,Merge pull request #336 from nestjs/renovate/angularcli-monorepo,fix(deps): update angularcli monorepo
2112,fix(deps): update angularcli monorepo,,fix(deps): update angularcli monorepo,
