Index,Message,Description
151,Docs/intentions refactor docs day 2022 (#16758),  converted intentions conf entry to ref CT format   set up intentions nav   add page for intentions usage   final intentions usage page   final intentions overview page   fixed old relative links   updated diagram for overview   updated links to intentions content   fixed typo in updated links   rename intentions overview page file to index   rollback link updates to intentions overview   fixed nav   Updated custom HTML in API and CLI pages to MD   applied suggestions from review to index page   moved conf examples from usage to conf ref   missed custom HTML section   applied additional feedback   Apply suggestions from code review   Co-authored-by: Tu Nguyen im2nguyen@users.noreply.github.com   updated headings in usage page   renamed files and udpated nav   updated links to new file names   added redirects and final tweaks   typo    Co-authored-by: Tu Nguyen im2nguyen@users.noreply.github.com
152,Change partition for peers in discovery chain targets (#16769),"This commit swaps the partition field to the local partition for discovery chains targeting peers. Prior to this change, peer upstreams would always use a value of default regardless of which partition they exist in. This caused several issues in xds / proxycfg because of id mismatches. Some prior fixes were made to deal with one-off id mismatches that this PR also cleans up, since they are no longer needed."
153,Fix broken links in Consul docs (#16640),  Fix broken links in Consul docs   more broken link fixes   more 404 fixes   404 fixes   broken link fix    Co-authored-by: Tu Nguyen im2nguyen@users.noreply.github.com
154,add failover policy to ProxyConfigEntry in api (#16759),  add failover policy to ProxyConfigEntry in api   update docs 
155,RELENG-471: Remove obsolete load-test workflow (#16737),  Remove obsolete load-test workflow   remove load-tests from circleci config.    Co-authored-by: John Murret john.murret@hashicorp.com
156,tests instantiating clients w/o shutting down (#16755),noticed via their port still in use messages.
157,Remove version bump from CRT workflow (#16728),"This bumps the version to reflect the next patch release; however, we use a specific branch for each patch release and so never wind up cutting a release directly from the release/1.15.x (for example) where this is intended to work."
158,fix: remove unused tenancy category from rate limit spec (#16740),
159,Use GH issues type for edu board (#16750),
160,Changelog for audit logging fix. (#16700), Changelog for audit logging fix.
161,delete config when nil (#16690),  delete config when nil   fix mock interface implementation   fix handler test to use the right assertion   extract DeleteConfig as a separate API.   fix mock limiter implementation to satisfy the new interface   fix failing tests   add test comments 
162,add enterprise xds tests (#16738),
163,fix bug where pqs that failover to a cluster peer dont un-fail over (#16729),
164,Copyright headers for config files git + circleci (#16703),  Copyright headers for config files git + circleci   Release folder copyright headers 
165,fix: gracefully fail on invalid port number (#16721),
166,add extra resiliency to snapshot restore test (#16712),
167,Helm docs without developer.hashicorp.com prefix (#16711),This was causing linter errors
168,fix build workflow (#16719),Signed-off-by: Dan Bond danbond@protonmail.com
169,"Update envoy extension docs, service-defaults, add multi-config example for lua (#16710)",
170,[NET-3029] Migrate build-distros to GHA (#16669), migrate build distros to GHA  Signed-off-by: Dan Bond danbond@protonmail.com  build-arm  Signed-off-by: Dan Bond danbond@protonmail.com  don't use matrix  Signed-off-by: Dan Bond danbond@protonmail.com  check-go-mod  Signed-off-by: Dan Bond danbond@protonmail.com  add notify slack script  Signed-off-by: Dan Bond danbond@protonmail.com  notify slack if failure  Signed-off-by: Dan Bond danbond@protonmail.com  rm notify slack script  Signed-off-by: Dan Bond danbond@protonmail.com  fix check-go-mod job  Signed-off-by: Dan Bond danbond@protonmail.com  Signed-off-by: Dan Bond danbond@protonmail.com
171,Remove unused are hosts set check (#16691),  Remove unused are hosts set check   Remove all traces of unused 'AreHostsSet' parameter   Remove unused Hosts attribute   Remove commented out use of snap.APIGateway.Hosts 
172,Regen helm docs (#16701),
173,UI:  update Ember to 3.28.6 (#16616), Co-authored-by: wenincode tyler.wendlandt@hashicorp.com
174,Update WAL Known issues (#16676),
175,Fix broken links from api docs (#16695),
176,chore: replace hardcoded node name with a constant (#16692),
177,NET-2397: Add readme.md to upgrade test subdirectory (#16610),  NET-2397: Add readme.md to upgrade test subdirectory   remove test code   fix link and update  steps of adding new test cases (#16654)   fix link and update  steps of adding new test cases   Apply suggestions from code review   Co-authored-by: Nick Irvine 115657443+nfi-hashicorp@users.noreply.github.com  Co-authored-by: Nick Irvine 115657443+nfi-hashicorp@users.noreply.github.com  Co-authored-by: cskh hui.kang@hashicorp.com Co-authored-by: Nick Irvine 115657443+nfi-hashicorp@users.noreply.github.com
178,build(deps): bump tomhjp/gh-action-jira-comment from 0.1.0 to 0.2.0 (#16684),Bumps tomhjp/gh-action-jira-comment from 0.1.0 to 0.2.0. - Release notes - Commits  updated-dependencies: - dependency-name: tomhjp/gh-action-jira-comment   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: David Yu dyu@hashicorp.com
179,build(deps): bump tomhjp/gh-action-jira-create from 0.2.0 to 0.2.1 (#16685),Bumps tomhjp/gh-action-jira-create from 0.2.0 to 0.2.1. - Release notes - Commits  updated-dependencies: - dependency-name: tomhjp/gh-action-jira-create   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: David Yu dyu@hashicorp.com
180,Docs: Jira sync Update issuetype to bug (#16689),  update issuetype to bug   fix conditional for pr edu 
181,Docs/update jira sync pr issue (#16688),"  fix jira sync actions, remove custom fields   remove more additional fields, debug "
182,"fix jira sync actions, remove custom fields (#16686)",
183,peering: peering partition failover fixes (#16673),add local source partition for peered upstreams
184,Fix route subscription when using namespaces (#16677),  Fix route subscription when using namespaces   Update changelog   Fix changelog entry to reference that the bug was enterprise only 
185,Adds check to verify that the API Gateway is being created with at least one listener,
186,Update GH actions to create Jira issue automatically (#16656),
187,feat: add category annotation to RPC and gRPC methods (#16646),
188,add sameness groups to discovery chains (#16671),
189,Snapshot restore tests (#16647),  add snapshot restore test   add logstore as test parameter   Use the correct image version   make sure we read the logs from a followers to test the follower snapshot install path.   update to raf-wal v0.3.0   add changelog.   updating changelog for bug description and removed integration test.   setting up test container builder to only set logStore for 1.15 and higher    Co-authored-by: Paul Banks pbanks@hashicorp.com Co-authored-by: John Murret john.murret@hashicorp.com
190,build(deps): bump atlassian/gajira-transition from 2.0.1 to 3.0.1 (#15921),Bumps atlassian/gajira-transition from 2.0.1 to 3.0.1. - Release notes - Commits  updated-dependencies: - dependency-name: atlassian/gajira-transition   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: David Yu dyu@hashicorp.com
