Index,Message,Description,Message Abstract,Description Abstract
1631,Merge pull request #10438 from nestjs/dependabot/npm_and_yarn/socket.io-4.5.3,chore(deps): bump socket.io from 4.5.2 to 4.5.3,Merge pull request #10438 from nestjs/dependabot/npm_and_yarn/socket.io-4.5.3,chore(deps): bump socket.io from 4.5.2 to 4.5.3
1632,Merge pull request #10439 from nestjs/dependabot/npm_and_yarn/grpc/grpc-js-1.7.3,chore(deps-dev): bump @grpc/grpc-js from 1.7.1 to 1.7.3,Merge pull request #10439 from nestjs/dependabot/npm_and_yarn/grpc/grpc-js-1.7.3,chore(deps-dev): bump @grpc/grpc-js from 1.7.1 to 1.7.3
1633,Merge pull request #10440 from nestjs/dependabot/npm_and_yarn/engine.io-client-6.2.3,chore(deps-dev): bump engine.io-client from 6.2.2 to 6.2.3,Merge pull request #10440 from nestjs/dependabot/npm_and_yarn/engine.io-client-6.2.3,chore(deps-dev): bump engine.io-client from 6.2.2 to 6.2.3
1634,Merge pull request #10442 from nestjs/dependabot/npm_and_yarn/cache-manager-redis-store-3.0.1,chore(deps-dev): bump cache-manager-redis-store from 2.0.0 to 3.0.1,Merge pull request #10442 from nestjs/dependabot/npm_and_yarn/cache-manager-redis-store-3.0.1,chore(deps-dev): bump cache-manager-redis-store from 2.0.0 to 3.0.1
1635,Merge pull request #10443 from nestjs/dependabot/npm_and_yarn/mongoose-6.6.7,chore(deps-dev): bump mongoose from 6.6.6 to 6.6.7,Merge pull request #10443 from nestjs/dependabot/npm_and_yarn/mongoose-6.6.7,chore(deps-dev): bump mongoose from 6.6.6 to 6.6.7
1636,Merge pull request #10444 from nestjs/dependabot/npm_and_yarn/core-js-3.26.0,chore(deps-dev): bump core-js from 3.25.5 to 3.26.0,Merge pull request #10444 from nestjs/dependabot/npm_and_yarn/core-js-3.26.0,chore(deps-dev): bump core-js from 3.25.5 to 3.26.0
1637,Merge pull request #10445 from nestjs/dependabot/npm_and_yarn/types/node-18.11.4,chore(deps-dev): bump @types/node from 18.8.2 to 18.11.4,Merge pull request #10445 from nestjs/dependabot/npm_and_yarn/types/node-18.11.4,chore(deps-dev): bump @types/node from 18.8.2 to 18.11.4
1638,chore(deps-dev): bump @types/node from 18.8.2 to 18.11.4,"Bumps @types/node from 18.8.2 to 18.11.4. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/node from 18.8.2 to 18.11.4,"Bumps @types/node from 18.8.2 to 18.11.4. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com"
1639,chore(deps-dev): bump core-js from 3.25.5 to 3.26.0,Bumps core-js from 3.25.5 to 3.26.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: core-js   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump core-js from 3.25.5 to 3.26.0,Bumps core-js from 3.25.5 to 3.26.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: core-js   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
1640,chore(deps-dev): bump mongoose from 6.6.6 to 6.6.7,Bumps mongoose from 6.6.6 to 6.6.7. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mongoose from 6.6.6 to 6.6.7,Bumps mongoose from 6.6.6 to 6.6.7. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
1641,chore(deps-dev): bump cache-manager-redis-store from 2.0.0 to 3.0.1,Bumps cache-manager-redis-store from 2.0.0 to 3.0.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cache-manager-redis-store   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump cache-manager-redis-store from 2.0.0 to 3.0.1,Bumps cache-manager-redis-store from 2.0.0 to 3.0.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cache-manager-redis-store   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com
1642,chore(deps-dev): bump engine.io-client from 6.2.2 to 6.2.3,Bumps engine.io-client from 6.2.2 to 6.2.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: engine.io-client   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump engine.io-client from 6.2.2 to 6.2.3,Bumps engine.io-client from 6.2.2 to 6.2.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: engine.io-client   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
1643,chore(deps-dev): bump @grpc/grpc-js from 1.7.1 to 1.7.3,"Bumps @grpc/grpc-js from 1.7.1 to 1.7.3. - Release notes - Commits  updated-dependencies: - dependency-name: ""@grpc/grpc-js""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @grpc/grpc-js from 1.7.1 to 1.7.3,"Bumps @grpc/grpc-js from 1.7.1 to 1.7.3. - Release notes - Commits updated-dependencies: - dependency-name: ""@grpc/grpc-js""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
1644,chore(deps): bump socket.io from 4.5.2 to 4.5.3,Bumps socket.io from 4.5.2 to 4.5.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: socket.io   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump socket.io from 4.5.2 to 4.5.3,Bumps socket.io from 4.5.2 to 4.5.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: socket.io   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
1645,fix: use a better check for cache-manager version,"cache-manager v4 and v5 have slightly different object representations. v5 Async Register {   __esModule: true,   caching: [Getter],   multiCaching: [Getter],   memoryStore: [Getter] } v4 Async Register {   caching: [Function: caching],   multiCaching: [Function: multiCaching] } Due to this, we can check if memoryStore exists as a property, and if so assume the user is using cache-manager@^5",fix: use a better check for cache-manager version,"cache-manager v4 and v5 have slightly different object representations. v5 Async Register {   __esModule: true,   caching: [Getter],   multiCaching: [Getter],   memoryStore: [Getter] } v4 Async Register {   caching: [Function: caching],   multiCaching: [Function: multiCaching] } Due to this, we can check if memoryStore exists as a property, and if so assume the user is using cache-manager@^5"
1646,fix: better check for cache-manager v5,,fix: better check for cache-manager v5,
1647,chore(core): add index.ts in folder errorsexceptions and update imports,,chore(core): add index.ts in folder errorsexceptions and update imports,
1648,chore(core): added file index.ts in folders interceptors and pipes,,chore(core): added file index.ts in folders interceptors and pipes,
1649,chore(core): added index.ts in guards folder,,chore(core): added index.ts in guards folder,
1650,chore(core): updated imports,,chore(core): updated imports,
1651,chore(core): remove import not used,,chore(core): remove import not used,
1652,chore(@nestjs) publish v9.1.5 release,,chore(@nestjs) publish v9.1.5 release,
1653,Merge pull request #10406 from yusuf963/fix/typo,Update get-benchmarks.ts,Merge pull request #10406 from yusuf963/fix/typo,Update get-benchmarks.ts
1654,Merge pull request #10384 from nestjs/dependabot/npm_and_yarn/apollo-server-express-3.10.3,chore(deps-dev): bump apollo-server-express from 3.10.2 to 3.10.3,Merge pull request #10384 from nestjs/dependabot/npm_and_yarn/apollo-server-express-3.10.3,chore(deps-dev): bump apollo-server-express from 3.10.2 to 3.10.3
1655,Merge pull request #10375 from nestjs/dependabot/npm_and_yarn/body-parser-1.20.1,chore(deps): bump body-parser from 1.20.0 to 1.20.1,Merge pull request #10375 from nestjs/dependabot/npm_and_yarn/body-parser-1.20.1,chore(deps): bump body-parser from 1.20.0 to 1.20.1
1656,Merge pull request #10371 from barlock/refactor-private-fields,refactor(microservices): update server properties to protected,Merge pull request #10371 from barlock/refactor-private-fields,refactor(microservices): update server properties to protected
1657,chore(deps): bump body-parser from 1.20.0 to 1.20.1,Bumps body-parser from 1.20.0 to 1.20.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: body-parser   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump body-parser from 1.20.0 to 1.20.1,Bumps body-parser from 1.20.0 to 1.20.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: body-parser   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
1658,chore(deps-dev): bump apollo-server-express from 3.10.2 to 3.10.3,Bumps apollo-server-express from 3.10.2 to 3.10.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: apollo-server-express   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump apollo-server-express from 3.10.2 to 3.10.3,Bumps apollo-server-express from 3.10.2 to 3.10.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: apollo-server-express   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
1659,Merge pull request #10383 from rjsdn0124/patch-1,fix: Grammartical error typo in readme_kr.md,Merge pull request #10383 from rjsdn0124/patch-1,fix: Grammartical error typo in readme_kr.md
1660,Merge pull request #10386 from nestjs/dependabot/npm_and_yarn/express-4.18.2,chore(deps): bump express from 4.18.1 to 4.18.2,Merge pull request #10386 from nestjs/dependabot/npm_and_yarn/express-4.18.2,chore(deps): bump express from 4.18.1 to 4.18.2
