Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
255,[fixed] Path.withQuery strips query if query is empty,0.6946868,4a8b756 [fixed] empty query strings not being removed,Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
256,typos and stuff,0.5008372,}),,0
257,unused file,0.531194,Fix missing dist files,,0
258,chore: add frontmatter to examples/readme.md (#8302),0.5196721,- Added createMemoryHistory,,0
259,publish docs to github and run locally,0.45466024,Made docs easier to find in individual packages directories,Update popstate warning when popping to an unknown location stay under bundle limit Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
260,Fix this in getComponent and getComponents (#3306),0.8958331,Bugfix: Fix this in getComponent and getComponents (#3306),"This is the RR port of remix-run/remix#4473 Bring FormData serialization in line with the spec with respect to File entries in url-encoded payloads: send the name as the value, as is the case with a vanilla  submission. Rework various 400-error tests not to rely on the old behavior, as it's no longer a bad request :) References: link Spec: link",1
261,make IndexRoute work within nested path-less routes,0.78712094,Properly handle relative navigation from index/pathless routes (#8954),,1
262,docs(getting-started): fix component links (#9063),0.63330865,Bugfix: Fix this in getComponent and getComponents (#3306),,0
263,added Ambiguous example,0.5859498,});,,0
264,fix breadcrumbs example (React 0.14),0.51064986,🐛 Bug fixes,,0
265,Drop installing from GitHub,0.55213714,Minor: Remove support for installing from source (#3164),,0
266,Re-export route props types in dom and native,0.76364017,import { Route } from 'react-router-dom';,,1
267,adjust isActive signature,0.66840035,      isActive,,0
268,docs: fix casing on url hash link,0.68387324,8459755 [fixed] Include the hash prop on Links,Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh (cherry picked from commit 8cb1a3829329dab23d51ecf92c05e03306871ee4),0
269,doc updates to new API,0.6923118,New APIs,Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh,0
270,Update router state properties directly (#3446),0.7271658,- Feature: Add router to props for route components (#3486),"feat: allow Link's ""to"" prop to accept external urls Signed-off-by: Logan McAnsh logan@mcan.sh chore: update external link detection to account for no protocol Signed-off-by: Logan McAnsh logan@mcan.sh Update index.tsx Update index.tsx chore: update absolute url checking per link Signed-off-by: Logan McAnsh logan@mcan.sh Create silent-oranges-pay.md chore: bump bundle size Signed-off-by: Logan McAnsh logan@mcan.sh chore: add browser check Signed-off-by: Logan McAnsh logan@mcan.sh Preserve absolute same origin and don't add listener on external links chore: bump bundle size Signed-off-by: Logan McAnsh logan@mcan.sh Signed-off-by: Logan McAnsh logan@mcan.sh Co-authored-by: Matt Brophy matt@brophy.org",1
271,Don't toArray Switch children to avoid cloning them,0.5514828,"Removed the single-child restriction in  so you can have multiple children, provided you're using React 16",Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
272,Allow nested absolute route paths,0.8215047,"Removed the ability for nested route paths to begin with a / and not contain the complete path of their parent routes. This was necessary in order to introduce support for absolute paths in nested routes, described in detail above",,1
273,docs: revert accidental example change,0.5547544,- Refactor: Use history.replace instead of history.transitionTo for redirects (#3799),,0
274,don't incude a trailing slash in the href for pathname='/' if the basename is not empty,0.7204789,fix: Fix trailing slash behavior on pathless routing when using a basename (#9045),,1
275,Replaces npmcdn to upkg in README (#3785),0.5897329,e42a4ad [changed] Stop using npm prepublish script,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
276,fix scripts on windows (#4447),0.8998864,Fix scripts on windows (#4447 by @pshrmn),Fix 404 bug with same-origin absolute redirects Remove unused import,1
277,Run tests in parallel,0.50316966,Use use a _resetModuleScope singleton for our tests,Fixes link,0
278,export default renderToStringStrict (#6856),0.7236193,31d1a6e [added] renderComponentToString(),,1
279,Change react-router-bootstrap to its new location,0.72969747,8152d67 [changed] repo location to rackt/react-router,,1
280,Add code coverage reporting,0.51364815,Updated the contributing guide,,0
281,initial work on the new docs,0.67332983,Several docs improvements - #6410 (thanks @justsml),,0
282,"ci: uppercase ENV, changesets output is camelCase (#10036)",0.5387963,26400c1 [fixed] Use encodeURI for splat params,,0
283,more og!,0.6864823,/>,feat(router): add support for history blocking APIs feat(react-router): add unstable_useBlocker hook feat(react-router-dom): add capture option to useBeforeUnload Co-authored-by: Matt Brophy matt@brophy.org,0
284,Merge pull request #347 from rackt/dots-in-names,0.50015664,Fix explicit replace on submissions and PUSH on submission to new paths (#9734),Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
285,"docs: fixes broken links (maybe, plz)",0.62044036,7536d96 [fixed] warning on links w/o params,,0
286,[fixed] DefaultRoute/NotFoundRoute name regression,0.88583696,aef0dce [fixed] DefaultRoute/NotFoundRoute name regression,,1
287,Fix typo in initialEntries description (#9296),0.7214277,Fix initialEntries type in createMemoryRouter (#9498),Closes link,1
288,[added] Router.makeHref,0.9252473,0a49665 [added] Router.makeHref,,1
289,broken segments,0.6644591,Fix issue with deeply nested optional segments (#9727),,0
290,Just make it a handler function.,0.77021104,"To get the same effect, you can either create your handlers with a",Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,1
291,Fix lint warnings and Match test,0.5391319,Bugfix: Do not ignore extraneous slashes in matching (#3285),Fix scroll restoration when redirecting in an action (#9815) Add preventScrollReset prop to Form Co-authored-by: Johann R johann.rakotoharisoa@gmail.com,0
292,Only show master Travis build,0.39254728,2598837 [fixed] bower build,ci(release): sync with remix ci: sync with remix Delete postrelease.yml ci: sync latest changes around getting previous release (cherry picked from commit a80a62d345e21194b2ef743b26c2611f45a69f4c),0
293,Fix test types and re-enable DataHashRouter tests,0.68408096,Use use a _resetModuleScope singleton for our tests,ci(release): sync with remix ci: sync with remix Delete postrelease.yml ci: sync latest changes around getting previous release,0
294,Use class set for generating  className,0.6688014,React.createClass({,,0
295,Fixed broken getting started links on README (#9247),0.65683293,Fix NavLink behavior for root urls (#9497),,0
296,docs(start/tutorial) fix: typo and highlighting (#10095),0.53696334,Several docs improvements - #6410 (thanks @justsml),,0
297,[fixed] checks for class instead of components,0.89199567,0f86654 [fixed] checks for class instead of components,,1
298,update the FAQ,0.7382963,Updates,,1
299,Add yarn lockfile,0.5529397,yarn add react-router-config@next,,0
300,Use router path as key instead of full URL,0.72432244,let router = createBrowserRouter(routes);,,1
301,Update issue links,0.7308545,Updated website,,1
302,Run Prettier on everything,0.4735127,Use Prettier on the code (e6f9017 by @mjackson),Fix URL creation with memory history Create history-aware URLs add changeset Fix hash test,0
303,More badges,0.45943627,    },export DeferredData class add settledKey to DeferredData subscription callback expose pendingKeys and deferredKeys as public API on DeferredData allow multiple DeferredData subscriptions allow unsubscribe from DeferredData mark API unsafe Co-authored-by: Matt Brophy matt@brophy.org,0
304,v5.0.0,0.835366, 0.5.x ,,1
305,Put history on context instead of router,0.83762467,- Replaced context.history with context.router,,1
306,Merge pull request #2599 from taion/fix-huge-apps,0.5120846,Fix issues building with webpack + React 17 (#8938),,0
307,failing test case,0.49568644,Unit tests are a pain because you need to find a way to reset the singleton in-between tests,,0
308,Correct a due date in src/data.js (#8658),0.43127936,feat: Deferred API Updates (#9070),,0
309,Add location property to NavLink (#4918),0.82121325,Fix NavLink location variable (#4403 by @inuscript),,1
310,[fixed] Compare query by string value,0.78037864,bdab3d8 [fixed] Compare query by string value,,1
311,Do not throw if  has more than one child,0.62398946,"Removed the single-child restriction in  so you can have multiple children, provided you're using React 16",,0
312,3.0.1,0.87131095,// 0.3.x,chore: Update version for release Update changelogs Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com Co-authored-by: Matt Brophy matt@brophy.org,1
313,Update Location docs,0.5833009,"This release fixes a bug with  so that, when the to location is the same as the current, the history state entry is replaced instead of pushed to the stack. See link for details. 🥳",,0
314,[FAQ] How to access history outside of components (#5239),0.7213013,Use history.createLocation where possible (#2910),"Work around the submitter bug in just one place, and link to my jsdom PR which will fix it, so that the workaround can be removed sooner rather than later 🤞 This workaround refactor also establishes a pattern for other jsdom bug polyfills which will be landing in forthcoming RR PRs (the bugs aren't relevant in the current test suite, but will be in the PRs 😅)",1
315,"Remove ""hacking"" section from CONTRIBUTING.md (#6478)",0.5362746,Remove the entire website application from the npm package (@timdorr in a5e05f7),docs(components/await): fix typo chore: sign CLA,0
316,update contexts in examples,0.6819612,  contextTypes: {,,0
317,Make lint pass and update deprecated rule.,0.48569447,"- Breaking: Remove all deprecated functionality as of v2.3.0 (#3340, #3435)",chore: Update version for release (pre) Update changelogs Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com Co-authored-by: Matt Brophy matt@brophy.org,0
318,Improve redirect docs,0.6581712,"Properly handle redirects to external domains (#9590, #9654)",,0
319,Add root match to context.router (#4581),0.63334286,Revert to using context.router for everything since Relay uses context.route,,0
320,fix typos in API docs,0.52942747,🐛 Bug fixes,,0
321,Add block to StaticRouter's history (#4544),0.6705475,587e54f [added] static history singleton getter for HashHistory and BrowserHistory,,0
322,Remove basename before pushing internal links (#6798),0.71028996,Remove basename from  locations,,1
323,remove react-modal from pinterest demo,0.5688939,"Removed usage of React's experimental useTransition hook. We will publish our own ""experimental"" channel very soon with this hook added back in, but it won't be added back to the ""next"" channel (or stable) until it goes stable in React core.",,0
324,allow watching for examples,0.46360046,      } />,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com Co-authored-by: Matt Brophy matt@brophy.org,0
325,Removed unnecessary parens,0.7281753,- Removed,,1
326,"Revert ""Change location to be a plain object for effortless record/replay""",0.5918187,Reset actionData on action redirect to current location (#9772),,0
327,Fix greedy trailing * bug,0.6215488,fae04bc [added] Greedy splat (**),,0
328,chore: Update version for release (#9536),0.6131623,Released! No code changes from 4.0.0-beta.8,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
329,Use React-style singleton and module name,0.64902806,module;,,0
330,Update module exports format,0.62909937,3a4732e [changed] global export to ReactRouter,Clear actionData on redirect to current location Add changeset,0
331,"Fix minor typos in the ""Matching generally static values"" FAQ example (#8548)",0.59955466,Bugfix: Do not ignore extraneous slashes in matching (#3285),Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
332,"Added OnClick to reserved link property, fixes #238",0.71296096,04ba639 [added] Link activeStyle property,,1
