Index,Message,Description
120,drainer: test refactoring to clarify behavior around delete/down nodes (#16612),"This changeset refactors the tests of the draining node watcher so that we don't mock the node watcher's Remove and Update methods for its own tests. Instead we'll mock the node watcher's dependencies (the job watcher and deadline notifier) and now unit tests can cover the real code. This allows us to remove a bunch of TODOs in watch_nodes.go around testing and clarify some important behaviors:   Nodes that are down or disconnected will still be watched until the scheduler   decides what to do with their allocations. This will drive the job watcher but   not the node watcher, and that lets the node watcher gracefully handle cases   where a heartbeat fails but the node heartbeats again before its allocs can be   evicted.   Stop watching nodes that have been deleted. The blocking query for nodes set   the maximum index to the highest index of a node it found, rather than the   index of the nodes table. This misses updates to the index from deleting   nodes. This was done as an performance optimization to avoid excessive   unblocking, but because the query is over all nodes anyways there's no   optimization to be had here. Remove the optimization so we can detect deleted   nodes without having to wait for an update to an unrelated node. "
121,Post 1.5.2 release (#16614),  Generate files for 1.5.2 release   Prepare for next release   add 1.4.7 and 1.3.12 to the changelog    Co-authored-by: hc-github-team-nomad-core github-team-nomad-core@hashicorp.com
122,[ui] Copyable server and client attribute values (#16548),  Copyable server and client attribute values   Changelog 
123,Fix broken test for quotas CLI  (#16610),  fix: fix broken test   fix: fix broken test for quota status 
124,docs: detail support for Nomad checks in service block. (#16598),
125,taskapi: use HasSuffix to detect errors from rpcs (#16594),"Matches the ""normal"" HTTP error detection logic in the same file."
126,e2e: sleep to ensure logs are picked up (#16596),:(
127,E2E: fix events tests (#16595),"In #12916 we updated the events test as part of a larger set of changes around mapstructure serialization fixes. But the changes to the jobs we're deploying in the tests had invalid task configs so they never result in good deployments and the test will always fail. Make the before/after jobs identical (except for the version bump) and make them valid. Also wait for allocations for the 2nd job run to appear before checking the deployment list, so that we don't race with the scheduler."
128,Windows fixes for e2e tests (#16592),  e2e: skip task api test when windows too old   e2e: don't run proxy on windows 
129,Update csi_plugin.mdx (#16584),Co-authored-by: James Rasell jrasell@users.noreply.github.com
130,contrib: architecture guide to the drainer (#16569),"The drainer component is fairly complex. As part of upcoming work to fix some of the drainer's rough edges, document the drainer's architecture from a Nomad developer perspective."
131,changelog: update #16427 to improvement (#16565),The security fix in Go 1.20.2 does not apply to Nomad.
132,client/metadata: fix crasher caused by AllowStale = false (#16549),"Fixes #16517 Given a 3 Server cluster with at least 1 Client connected to Follower 1: If a NodeMeta.{Apply,Read} for the Client request is received by Follower 1 with AllowStale = false the Follower will forward the request to the Leader. The Leader, not being connected to the target Client, will forward the RPC to Follower 1. Follower 1, seeing AllowStale=false, will forward the request to the Leader. The Leader, not being connected to... well hoppefully you get the picture: an infinite loop occurs."
133,Adds public roadmap project to readme,
134,contrib: mock driver (#16573),
135,dev: remove use of cfssl and use Nomad CLI for TLS certs. (#16145),
136,docs: remove Java and Scala SDKs from supported list. (#16555),
137,[ui] Perform common job tasks with keyboard shortcuts (#16378),  Throw your mouse into traffic   Add node metadata with a shortcut   Re-labelled   Adds a toast notification to job start/stop on keyboard shortcut   Typo fix 
138,Add -json flag to quota inspect command (#16478),  Added  and  flag to  command   cli[style]: small refactor to avoid confussion with tmpl variable   Update inspect.mdx   cli: add changelog entry   Update .changelog/16478.txt   Co-authored-by: James Rasell jrasell@users.noreply.github.com  Update command/quota_inspect.go  Co-authored-by: James Rasell jrasell@users.noreply.github.com  Co-authored-by: James Rasell jrasell@users.noreply.github.com
139,cli: add -json and -t flags to quota status command (#16485),  cli: add json and t flags to quota status command   cli: add entry to changelog   Update command/quota_status.go   Co-authored-by: James Rasell jrasell@users.noreply.github.com  Co-authored-by: James Rasell jrasell@users.noreply.github.com
140,cli: Add json and -t flags to server members command (#16444),  cli: Add  and  flags to server members   Update website/content/docs/commands/server/members.mdx   Co-authored-by: James Rasell jrasell@users.noreply.github.com  Update website/content/docs/commands/server/members.mdx  Co-authored-by: James Rasell jrasell@users.noreply.github.com   cli: update the server memebers tests to use must   cli: add flags addition to changelog    Co-authored-by: James Rasell jrasell@users.noreply.github.com
141,Spelling update (#16553),updated propogating to propagating
142,tls enforcement flaky tests (#16543),  tests: add WaitForLeaders helpers using must/wait timings   tests: start servers for mtls tests together   Fixes #16253 (hopefully)
143,cli: nomad login command should not require a -type flag and should respect default auth method (#16504),"nomad login command does not need to know ACL Auth Method's type, since all method names are unique.  Co-authored-by: James Rasell jrasell@users.noreply.github.com"
144,nsd: always set deregister flag after deregistration of group (#16289)," services: always set deregister flag after deregistration of group  This PR fixes a bug where the group service hook's deregister flag was not set in some cases, causing the hook to attempt deregistrations twice during job updates (alloc replacement). In the tests ... we used to assert on the wrong behvior (remove twice) which has now been corrected to assert we remove only once. This bug was ""silent"" in the Consul provider world because the error logs for double deregistration only show up in Consul logs; with the Nomad provider the error logs are in the Nomad agent logs.  services: cleanup group service hook tests"
