Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
115,Add plotting 15/n (#1638),0.5254771,"Fix empty predictions in MAP metric (#594, #610, #624)",,0
116,Adds average argument to AveragePrecision metric (#477),0.73813665,AveragePrecision,build(deps): update scikit-image requirement in /requirements Updates the requirements on scikit-image to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: scikit-image   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com fix tests with new arg Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,1
117,Fix typo in stat_scores.py (#561),0.5610487,Calibration error (#394),ruff: S fix v0.0.255 Co-authored-by: SkafteNicki skaftenicki@gmail.com,0
118,build(deps): update dython requirement from <=0.7.3 to <=0.7.4 in /requirements (#1787),0.514723,Changed minimum Pytorch version to be 1.8 (#1263),add plot doctests fix tests changelog,0
119,pkg: fix skip links (#1572),0.48759496,link,,0
120,freeze scikit-learn & min py 3.7 (#1042),0.56108785,Changed minimum Pytorch version to be 1.8 (#1263),,0
121,JOSS-Paper Updates (Spelling and formatting) (#836),0.7351781,Minor patches in JOSS paper.,,1
122,Add float target support to class & functional NDCG (#437),0.5473527,"Allowed passing labels in (n_samples, n_classes) to AveragePrecision (#386)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
123,Add half precision testing [2/n] (#135),0.5439166,Accuracy,,0
124,Bugfix for classwise wrapper compute logic (#1225),0.6137946,ClasswiseWrapper was added to the wrapper package. This wrapper can be used in combinations with metrics that return multiple values (such as classification metrics with the average=None argument). The wrapper will unwrap the result into a dict with a label for each value.,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
125,CI: re-use checks (#1261),0.54943186,RetrievalRPrecision (#577),build(deps): update huggingface-hub requirement in /requirements Updates the requirements on huggingface-hub to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: huggingface-hub   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
126,allow MetricCollection with args (#176),0.77264243,Allowed MetricCollection pass metrics as arguments (#176),,1
127,clean tests imports (PL^2834),0.57590914,"Cleaning remaining inconsistency and fix PL develop integration (#191, #192, #193, #194)",more plotting changelgo imports Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
128,Clean torch versions in requirements after a recent min support bump up (#1300),0.6210316,Use torch.argmax instead of torch.topk when k=1 for better performance (#419),more plotting changelog,0
129,build(deps): bump mypy from 1.1.1 to 1.2.0 in /requirements (#1702),0.536209,Changed minimum Pytorch version to be 1.8 (#1263),fixing docs changelog mypy issue,0
130,Code cleaning after classification refactor 1/n (#1251),0.7464921,"Classification refactor (#1054, #1143, #1145, #1151, #1159, #1163, #1167, #1175, #1189, #1197, #1215, #1195)",,1
131,add back compatibility for deprecated metrics 2/n (PL^5068),0.6275836,"half, double, float will no longer change the dtype of the metric states. Use metric.set_dtype instead (#493)",,0
132,document exceptions for metrics/regression (PL^6202),0.6531788,Allowed MetricCollection pass metrics as arguments (#176),,0
133,Add MultiScaleStructuralSimilarityIndexMeasure (#679),0.73516536,SSIM ->  StructuralSimilarityIndexMeasure,,1
134,CI: set all minimal (#404),0.5768813,Allowed reduction None (#891),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
135,ci: cleaning cache (#1506),0.59909624,Forward cache is reset when reset method is called (#260),,0
136,longer runtime,0.5475544,"Speed: by completely removing the auto-detection of task at runtime, we can significantly increase computational speed (more on this later).",Break up large code chunks Factor out all but top level functions in separate file Fix float->Tensor type annotations Fix type annotations maybe for real this time Bugfix Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,0
137,v0.2.0rc2,0.53151655,[0.5.0] - 2021-08-09,Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,0
138,tests: copy no call helper (#1162),0.5071238,MatchErrorRate (#619),build(deps): update tqdm requirement in /requirements Updates the requirements on tqdm to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: tqdm   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
139,hotfix: skip unsupported metric compostions (PL^5664),0.5070537,"Fix empty predictions in MAP metric (#594, #610, #624)",build(deps): update matplotlib requirement in /requirements Updates the requirements on matplotlib to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: matplotlib   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
140,Add logo_light.svg (#355),0.5097409,Decorated torch.jit.unused to MetricCollection forward (#307),remove old imports implementation example + testing map changelog change order docs req. Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
141,Disable default reset after compute (PL^5409),0.518916,"Cleaning remaining inconsistency and fix PL develop integration (#191, #192, #193, #194)",fix code changelog fix tests,0
142,CI: RTX card for older PT 1.9 (#1397),0.4586415,Renamed IoU -> Jaccard Index (#662),,0
143,Accuracy num_classes error fix (PL^3764),0.63082623,Deprecated num_thresholds argument in BinnedPrecisionRecallCurve (#322),more plotting changelog,0
144,skip mypy,0.3521197,Removed,,0
145,Spearman correlation coefficient (#158),0.68299174,Renamed correlation coefficient classes: (#710),fix changelog,0
146,branch: release/stable,0.40301168,FBeta and functional.fbeta,,0
147,cleaning & prune re-definine (#371),0.60050285,Prune remaining deprecated (#92),Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: SkafteNicki skaftenicki@gmail.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: stancld daniel.stancl@gmail.com,0
148,Move checking in r2 for number of samples to compute (#426),0.83553624,Moved check for number of samples in R2 score to support single sample updating (#426),,1
149,Feature/modified panoptic quality (#1627),0.54697424,Renamed Fidelity & LPIPS image metric: (#752),Co-authored-by: Jirka jirka.borovec@seznam.cz,0
150,cleaning ModuleNotFoundError (#736),0.63124835,"Cleaning remaining inconsistency and fix PL develop integration (#191, #192, #193, #194)",docs: Ignore sciencedirect link check,0
151,Remove compute_on_step from detection (#1005),0.7413563,"Removed deprecated compute_on_step argument (#962, #967, #979 ,#990, #991, #993, #1005, #1004, #1007)",,1
152,update bug report template,0.44078243,Full Changelog: link,Bumps Lightning-AI/utilities from 0.5.0 to 0.7.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: Lightning-AI/utilities   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
153,typo in the subsection MetricCollection (#875),0.60627866,Allowed MetricCollection pass metrics as arguments (#176),,0
154,Docs update - add short intro (#28),0.46760708,In addition to metrics within the two new domains v0.11 of Torchmetrics contains other smaller changes and fixes:,ci: cache PyTorch home pip cache on GPU,0
155,IOU with segm masks and MAP for instance segment (#822),0.4859478,IoU and functional.iou,,0
156,[New metric] CohenKappa (#69),0.650141,"To AUC, AUROC, CohenKappa and AveragePrecision (#178)",,0
157,update chlog v0.5.1,0.5711121,Changed minimum Pytorch version to be 1.8 (#1263),Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: stancld daniel.stancl@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
158,CI: publish test results (#80),0.48872253,CHRFScore (#641),,0
159,CI: use mamba (#402),0.5472113,MAE metric (#1210),build(deps): update coverage requirement in /requirements Updates the requirements on coverage to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: coverage   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
160,Fix MAP metric for empty cases (#624),0.79168576,"Fix empty predictions in MAP metric (#594, #610, #624)",build(deps): update pytest-rerunfailures requirement in /requirements Updates the requirements on pytest-rerunfailures to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: pytest-rerunfailures   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
161,[Refactor] Remove additional condition (#311),0.665872,Removed argument is_multiclass (#319),Bumps mypy from 1.0.0 to 1.0.1. - Release notes - Commits updated-dependencies: - dependency-name: mypy   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
162,CI: lower audio test size (#1718),0.62339807,"Renamed audio STOI metric: (#753, #758)",build(deps): update scipy requirement in /requirements Updates the requirements on scipy to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: scipy   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
163,CI: adding nightly PT 1.13 (#1115),0.50790596,[0.5.0] - 2021-08-09,,0
164,add SSIM (PL^2671),0.7247723,SSIM and functional.ssim,,1
165,imports: deprecate from pkg root [2/n] Detection (#1694),0.61111027,Metrics having third party dependencies removed from global import (#463),,0
166,Multi Reference ROUGEScore (#680),0.5929222,ExtendedEditDistance (#668),starting point fix aggregation methods update testing fix confusion matrix changelog cleaning drop unused plot_options Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
167,Cleanup some testing  (#639),0.641783,"Cleaning remaining inconsistency and fix PL develop integration (#191, #192, #193, #194)",Fix typing issues for regression package Fix a docstring example Remove measures annotation as for torch<=1.9 jit does not support Union typing Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,0
168,Improve docs on aggregation (#1369),0.5465379,Expanding and improving the collection,,0
169,Fix MPS support for MAE metric (#1210),0.71589684,MAE metric (#1210),,1
170,CI: pre-commit pyupgrade (#405),0.6195289,Changed minimum Pytorch version to be 1.8 (#1263),,0
171,Adding WER metric  (#383),0.75589406,Renamed text WER metric: (#714),,1
172,Fix ranking in spearman metric (#448),0.54415834,"Renamed F-score metrics: (#731, #740)",,0
173,Fix auc unstable reorder (PL^4281),0.551544,Removed deprecated KLDivergence and AUC (#1251),,0
174,rename tests/ (#1091),0.54840314,"Classification refactor (#1054, #1143, #1145, #1151, #1159, #1163, #1167, #1175, #1189, #1197, #1215, #1195)",,0
175,Add plotting 10/n (#1610),0.50703573,"Fix empty predictions in MAP metric (#594, #610, #624)","Enhance PQ Undo copypasta error in docstring test Remove unsupported import Make a copy of preds, target before modifying them in-place More tests Add note on ignore index behaviour Apply suggestions from code review Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com",0
176,Move image gradient (#381),0.639696,Moved image_gradient from functional.image_gradients to functional.image.gradients (#381),update black & ruff fixing Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
177,update chlog after 0.11.3,0.58933234,Changed minimum Pytorch version to be 1.8 (#1263),typing in aggerations switch warn Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,0
