Index,Message,Description
140,Deleted immutable attributes for initialUser and weeklySchedule so th… (#7552) (#14187),  Deleted immutable attributes for initialUser and weeklySchedule so that deleting/adding these properties doesn't force new cluster creation   Automated tests for initialUser and automatedBackupPolicy   Add ImportStateVerifyIgnore for non-changing fields   gofmt fixes    Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Stephen Lewis (Burrows) stephen.r.burrows@gmail.com
141,Skip VCR tests for resources converted to the plugin-framework (#7590) (#14186),  Skip VCR tests for resources converted to the plugin-framework   Fix SkipIfVcr call   Signed-off-by: Modular Magician magic-modules@google.com
142,Fix SQL instance sweeper to only delete sweepable instances (#7602) (#14185),Signed-off-by: Modular Magician magic-modules@google.com
143,Revert changes that added RIT resource + datasource (#7608) (#14184),Signed-off-by: Modular Magician magic-modules@google.com
144,Correct docs about default value being 0 (#7571) (#14181),Default values are not an infinity Signed-off-by: Modular Magician magic-modules@google.com
145,"Remove VPC, TPU initialism rules (#7597) (#14171)",Signed-off-by: Modular Magician magic-modules@google.com
146,Remove ActiveSupport titleize uses (#7598) (#14170),Signed-off-by: Modular Magician magic-modules@google.com
147,Migrate log view to mmv1 (#7464) (#14169),  Start migrating log view to mmv1   Make bucket a string   Replace a tab with a space   Add diff suppress func and default from api   Add the basic example   Fix resource name in reference   Add extractor functions   Get the test to pass   Add custom import   Do not set Providers on test case   Add additional tests   Make additional tests pass   Add pre-update custom code   Add pre delete and import format   Add a custom check destroy   Move all custom code into encoder   Signed-off-by: Modular Magician magic-modules@google.com
148,Add new resource support for apigee keystore aliases pkcs format (#7519) (#14168),Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Anuhya P anuhyap@google.com
149,available componenets (#7567) (#14167),Signed-off-by: Modular Magician magic-modules@google.com
150,Fix TestAccStorageTransferJob_posixSource to use correct parameters (#7580) (#14166),Signed-off-by: Modular Magician magic-modules@google.com
151,Update TestAccApigeeKeystoresAliasesKeyCertFile_apigeeKeystoresAliasesKeyCertFileTestExample to use new config (#7586) (#14165),Signed-off-by: Modular Magician magic-modules@google.com
152,Remove activesupport array extensions (#7579) (#14164),Signed-off-by: Modular Magician magic-modules@google.com
153,"Correct display name from ""Cloud Dataplex"" to ""Dataplex"" (#7578) (#14156)",Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Debjani Banerjee bdebjani@google.com
154,Update TestAccBillingBudget_budgetFilterProjectsOrdering to avoid access issues (#7553) (#14155),  Update TestAccBillingBudget_budgetFilterProjectsOrdering to create projects use main billing account   Remove billing datasource for primary billing account   Signed-off-by: Modular Magician magic-modules@google.com
155,update web app config datasource to plugin-framework (#7501) (#14152)," Revert ""revert plugin framework code (#7287)""  This reverts commit 06f9b2ee5fadc6c2537a94d207ae2092b57b3c0b.   changes to plugin-framework work for parity   add some provider tests fix other inconsistent errors with the sdk provider   update provider alias name   other changes   fix up base path test   update tests to use muxer   use beta provider when we need to for some of the provider tests   remove all the specific providers from the config   attempt to fix vcr tests   refactor the vcr configuration   capitalize provider factories   some test failure fixes   remove skip step if vcr   review comments   fixed pointer errors   move providerversion450 to be dependent on resource, revers diag pointers   reverse another pointer   update firebase apple app config datasource to plugin-framework   update with latest plugin-framework changes   Revert ""revert plugin framework code (#7287)""   This reverts commit 06f9b2ee5fadc6c2537a94d207ae2092b57b3c0b.   changes to plugin-framework work for parity   add some provider tests fix other inconsistent errors with the sdk provider   update tests to use muxer   use beta provider when we need to for some of the provider tests   remove all the specific providers from the config   changes after merge   attempt to fix vcr tests   refactor the vcr configuration   capitalize provider factories   some test failure fixes   remove skip step if vcr   review comments   fixed pointer errors   move providerversion450 to be dependent on resource, revers diag pointers   update firebase apple app config datasource to plugin-framework   update web app config   update external provider version tests   rm non erb, bad merge maybe   update after a bad merge   add comments   review comments, applied them to dns data sources as well   Signed-off-by: Modular Magician magic-modules@google.com"
156,Support ephemeral_storage_local_ssd_config (#7483) (#14150),Signed-off-by: Modular Magician magic-modules@google.com
157,Adding editions support to reservations (#7554) (#14148),Signed-off-by: Modular Magician magic-modules@google.com
158,Adds support for lastModifiedSince and lastModifiedBefore fields in storage_transfer_job (#7496) (#14147),Signed-off-by: Modular Magician magic-modules@google.com
159,Modify documentation for the field org_id in google_apigee_sharedflow (#7563) (#14146),Signed-off-by: Modular Magician magic-modules@google.com
160,"Revert ""Upgrade Go 1.19 (#7550)"" and ""Use Go 1.19-bullseye for containers (#7557)"" (#7559) (#14143)"," Revert ""Use Go 1.19-bullseye for containers (#7557)""  This reverts commit 0e38305e3446addb61b49607d1c8272569888a3a.  Revert ""Upgrade Go 1.19 (#7550)""  This reverts commit 767d8bbe851030c725be7ee8805a1b2b6f955efa. Signed-off-by: Modular Magician magic-modules@google.com"
161,Support IPV6 for HA VPN. (#7525) (#14141),Signed-off-by: Modular Magician magic-modules@google.com
162,Add Apigee Keystore aliases resource for Self Signed Cert Format (#7488) (#14140),  Add Apigee Keystore aliases resource for Self Signed Cert Format   Second commit for selfsigned and initial commit for pkcs   remove pkcs resource files   Update selfsigned code   update the reference link for API   fix syntax error   add ignore_Read to ignore force_replacement errors   Update the files according to PR reviews per best practices   align indentation   update the primary resource id    Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Anuhya P anuhyap@google.com
163,Configuration for traffic director Mesh resource. (#7509) (#14139),Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Madhura Phadnis madhurap@google.com
164,Upgrade Go 1.19 (#7550) (#14138),Signed-off-by: Modular Magician magic-modules@google.com
165,Correct organization IAM docs (#7551) (#14136),Signed-off-by: Modular Magician magic-modules@google.com
166,Update multiple handwritten tests to use ProtoV5ProviderFactories (#7549) (#14134),Signed-off-by: Modular Magician magic-modules@google.com
167,Ignore cloud_run_v2_job.launch_stage in TestAccCloudRunV2Job_cloudrunv2JobFullUpdate (#7547) (#14133),Signed-off-by: Modular Magician magic-modules@google.com
168,Add new region Instance Template data source (#7535) (#14132),  Add new region instance tempate datasource   clean Doc    Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Jingcong Wang jingcong@google.com
169,"Revert ""Upgrade to Go 1.19 for TPG/TPGB (#7537)"" (#7548) (#14131)",This reverts commit 678e81d65727504703376f50fec26c91a8788393. Signed-off-by: Modular Magician magic-modules@google.com
170,Keystores aliases key cert file (#7518) (#14130),  add apigee keystores aliases keystorefile provider   add doc   update doc   update linted files   Update resource_apigee_keystores_aliases_key_cert_file.go   make password and key sensitive field  Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Ray Xu xrc@google.com
171,Upgrade to Go 1.19 for TPG/TPGB (#7537) (#14129),Signed-off-by: Modular Magician magic-modules@google.com
172,id of instance templates now relies on the unique id of the resource (#7358) (#14128),Signed-off-by: Modular Magician magic-modules@google.com
173,docs: Firestore and App Engine resources reference each other (#7541) (#14126),Signed-off-by: Modular Magician magic-modules@google.com
174,Migrating google_client_config & google_client_openid_userinfo data sources to plugin framework (#7539) (#14124),  Migrate google_client_config to plugin framework   Add comment about removing id attribute   Migrate google_client_openid_userinfo to plugin framework   Checks that data sources fulfil interfaces   Add descriptions for the id attributes   Signed-off-by: Modular Magician magic-modules@google.com
175,docs: Update description of google_cloud_run_service (#7532) (#14122)," Use simpler descrption consistent with GCP product page. Remove Warning about Cloud Run for Anthos, which is considered an entirely separated product that should not be surfaced within the context of Cloud Run Add a Warning for the availability of the V2 resource Update description of a few attributes to remove links to lKnative or Kubernetes documentation (which do not exactly match the Cloud Run attribute).  release-note:none N/A Signed-off-by: Modular Magician magic-modules@google.com"
176,Update CHANGELOG.md,
177,Fix firebase_project to succeed on apply when the project already has firebase enabled (#7523) (#14121),Signed-off-by: Modular Magician magic-modules@google.com
178,update firebase apple app config datasource to plugin-framework (#7266) (#14120)," Revert ""revert plugin framework code (#7287)""  This reverts commit 06f9b2ee5fadc6c2537a94d207ae2092b57b3c0b.   changes to plugin-framework work for parity   add some provider tests fix other inconsistent errors with the sdk provider   update provider alias name   other changes   fix up base path test   update tests to use muxer   use beta provider when we need to for some of the provider tests   remove all the specific providers from the config   attempt to fix vcr tests   refactor the vcr configuration   capitalize provider factories   some test failure fixes   remove skip step if vcr   review comments   fixed pointer errors   move providerversion450 to be dependent on resource, revers diag pointers   reverse another pointer   update firebase apple app config datasource to plugin-framework   update id description   update with latest plugin-framework changes   capitalization update   make things beta only   beta only import   Signed-off-by: Modular Magician magic-modules@google.com"
