Index,Message,Description,Message Abstract,Description Abstract
1359,Merge pull request #956 from nestjs/dependabot/npm_and_yarn/node-fetch-2.6.1,chore(deps): bump node-fetch from 2.6.0 to 2.6.1,Merge pull request #956 from nestjs/dependabot/npm_and_yarn/node-fetch-2.6.1,chore(deps): bump node-fetch from 2.6.0 to 2.6.1
1360,chore(deps): update commitlint monorepo to v11,,chore(deps): update commitlint monorepo to v11,
1361,chore(deps): update dependency eslint to v7.9.0,,chore(deps): update dependency eslint to v7.9.0,
1362,chore(deps): bump node-fetch from 2.6.0 to 2.6.1,Bumps node-fetch from 2.6.0 to 2.6.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump node-fetch from 2.6.0 to 2.6.1,Bumps node-fetch from 2.6.0 to 2.6.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
1363,chore(deps): update typescript-eslint monorepo to v4.1.0,,chore(deps): update typescript-eslint monorepo to v4.1.0,
1364,chore(deps): update dependency swagger-parser to v10.0.2,,chore(deps): update dependency swagger-parser to v10.0.2,
1365,chore(deps): update dependency husky to v4.3.0,,chore(deps): update dependency husky to v4.3.0,
1366,chore(deps): update dependency release-it to v14.0.2,,chore(deps): update dependency release-it to v14.0.2,
1367,chore(deps): update dependency release-it to v14,,chore(deps): update dependency release-it to v14,
1368,chore(deps): update dependency lint-staged to v10.3.0,,chore(deps): update dependency lint-staged to v10.3.0,
1369,chore(deps): update dependency release-it to v13.7.1,,chore(deps): update dependency release-it to v13.7.1,
1370,chore(deps): update dependency @types/jest to v26.0.13,,chore(deps): update dependency @types/jest to v26.0.13,
1371,chore(deps): update dependency eslint to v7.8.1,,chore(deps): update dependency eslint to v7.8.1,
1372,chore(deps): update dependency eslint to v7.8.0,,chore(deps): update dependency eslint to v7.8.0,
1373,chore(deps): update dependency @types/jest to v26.0.12,,chore(deps): update dependency @types/jest to v26.0.12,
1374,chore(deps): update typescript-eslint monorepo to v4.0.1,,chore(deps): update typescript-eslint monorepo to v4.0.1,
1375,chore(deps): update typescript-eslint monorepo to v4,,chore(deps): update typescript-eslint monorepo to v4,
1376,chore(deps): update nest monorepo to v7.4.4,,chore(deps): update nest monorepo to v7.4.4,
1377,refactor(lib): fix default operationidfactory,,refactor(lib): fix default operationidfactory,
1378,refactor(lib): fix merge conflict,,refactor(lib): fix merge conflict,
1379,feat(lib): add operation id factory,,feat(lib): add operation id factory,
1380,feat(): add use method name for operations option,Make the behavior change for operation names that was introduced in https://github.com/nestjs/swagger/pull/487 configurable,feat(): add use method name for operations option,Make the behavior change for operation names that was introduced in link configurable
1381,chore(deps): update dependency @types/lodash to v4.14.161,,chore(deps): update dependency @types/lodash to v4.14.161,
1382,chore(deps): update nest monorepo to v7.4.3,,chore(deps): update nest monorepo to v7.4.3,
1383,chore(deps): update dependency ts-jest to v26.3.0,,chore(deps): update dependency ts-jest to v26.3.0,
1384,chore(deps): update dependency prettier to v2.1.1,,chore(deps): update dependency prettier to v2.1.1,
1385,chore(deps): update dependency release-it to v13.7.0,,chore(deps): update dependency release-it to v13.7.0,
1386,chore(deps): update dependency lint-staged to v10.2.13,,chore(deps): update dependency lint-staged to v10.2.13,
1387,chore(deps): update dependency lint-staged to v10.2.12,,chore(deps): update dependency lint-staged to v10.2.12,
1388,chore(deps): update typescript-eslint monorepo to v3.10.1,,chore(deps): update typescript-eslint monorepo to v3.10.1,
1389,chore(deps): update dependency @types/lodash to v4.14.160,,chore(deps): update dependency @types/lodash to v4.14.160,
1390,chore(deps): update typescript-eslint monorepo to v3.10.0,,chore(deps): update typescript-eslint monorepo to v3.10.0,
1391,chore(deps): update dependency prettier to v2.1.0,,chore(deps): update dependency prettier to v2.1.0,
1392,chore(deps): update dependency release-it to v13.6.9,,chore(deps): update dependency release-it to v13.6.9,
1393,chore(deps): update dependency jest to v26.4.2,,chore(deps): update dependency jest to v26.4.2,
1394,chore(): release v4.6.0,,chore(): release v4.6.0,
1395,Merge branch 'qbcbyb-descriptionFromCommentInPlugin',,Merge branch 'qbcbyb-descriptionFromCommentInPlugin',
1396,feat(): add comments introspection,,feat(): add comments introspection,
1397,fix(): resolve conflicts,,fix(): resolve conflicts,
1398,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1399,Merge branch 'artemsmirnov-fix-watched-dto-updates',,Merge branch 'artemsmirnov-fix-watched-dto-updates',
1400,fix(): resolve conflicts,,fix(): resolve conflicts,
1401,Merge pull request #869 from dsebastien/master,feat(): add shorthand decorator for precondition failed,Merge pull request #869 from dsebastien/master,feat(): add shorthand decorator for precondition failed
1402,Merge pull request #910 from m-shaka/add-ref-to-apiResponse,feat(api-response): support $ref,Merge pull request #910 from m-shaka/add-ref-to-apiResponse,feat(api-response): support $ref
1403,Merge branch 'tmtron-912_cli_nullable',,Merge branch 'tmtron-912_cli_nullable',
1404,fix(): align with the rest of codebase,,fix(): align with the rest of codebase,
1405,Merge branch '912_cli_nullable' of https://github.com/tmtron/swagger into tmtron-912_cli_nullable,,Merge branch '912_cli_nullable' of link into tmtron-912_cli_nullable,
1406,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1407,fix(): fix windows webpack relative paths issue,,fix(): fix windows webpack relative paths issue,
1408,Merge pull request #918 from nestjs/renovate/nestjs-mapped-types-0.x,fix(deps): update dependency @nestjs/mapped-types to v0.1.0,Merge pull request #918 from nestjs/renovate/nestjs-mapped-types-0.x,fix(deps): update dependency @nestjs/mapped-types to v0.1.0
1409,fix(deps): update dependency @nestjs/mapped-types to v0.1.0,,fix(deps): update dependency @nestjs/mapped-types to v0.1.0,
1410,Merge pull request #917 from nestjs/renovate/jest-monorepo,chore(deps): update dependency jest to v26.4.1,Merge pull request #917 from nestjs/renovate/jest-monorepo,chore(deps): update dependency jest to v26.4.1
1411,Merge pull request #916 from tmtron/914_default_jest_config_file_name,feat(@nestjs/swagger): use default name for jest config,Merge pull request #916 from tmtron/914_default_jest_config_file_name,feat(@nestjs/swagger): use default name for jest config
1412,chore(deps): update dependency jest to v26.4.1,,chore(deps): update dependency jest to v26.4.1,
1413,feat(@nestjs/swagger): use default name for jest config,"Renamed jest.json to jest.config.json, so that IDEs can find the config Fixes #914",feat(@nestjs/swagger): use default name for jest config,"Renamed jest.json to jest.config.json, so that IDEs can find the config Fixes #914"
1414,feat(@nestjs/swagger): CLI plugin no supports nullable,"nullableValOpt?: string | null; now results in type=string, nullable=true before this change, the type was object this fixes #912",feat(@nestjs/swagger): CLI plugin no supports nullable,"nullableValOpt?: string | null; now results in type=string, nullable=true before this change, the type was object this fixes #912"
1415,Merge pull request #901 from nestjs/renovate/lodash-monorepo,fix(deps): update dependency lodash to v4.17.20,Merge pull request #901 from nestjs/renovate/lodash-monorepo,fix(deps): update dependency lodash to v4.17.20
1416,chore(deps): update dependency release-it to v13.6.8,,chore(deps): update dependency release-it to v13.6.8,
1417,feat(api-response): support $ref,,feat(api-response): support $ref,
1418,chore(deps): update typescript-eslint monorepo to v3.9.1,,chore(deps): update typescript-eslint monorepo to v3.9.1,
1419,chore(deps): update commitlint monorepo to v9.1.2,,chore(deps): update commitlint monorepo to v9.1.2,
1420,fix(deps): update dependency lodash to v4.17.20,,fix(deps): update dependency lodash to v4.17.20,
1421,chore(deps): update dependency release-it to v13.6.7,,chore(deps): update dependency release-it to v13.6.7,
1422,chore(deps): update dependency @types/jest to v26.0.10,,chore(deps): update dependency @types/jest to v26.0.10,
1423,chore(deps): update dependency eslint to v7.7.0,,chore(deps): update dependency eslint to v7.7.0,
1424,chore(deps): update dependency jest to v26.4.0,,chore(deps): update dependency jest to v26.4.0,
1425,chore(deps): update dependency ts-jest to v26.2.0,,chore(deps): update dependency ts-jest to v26.2.0,
1426,chore(deps): update typescript-eslint monorepo to v3.9.0,,chore(deps): update typescript-eslint monorepo to v3.9.0,
1427,chore(deps): update dependency fastify-swagger to v3.3.0,,chore(deps): update dependency fastify-swagger to v3.3.0,
1428,chore(deps): update dependency jest to v26.3.0,,chore(deps): update dependency jest to v26.3.0,
1429,chore(deps): update dependency @types/lodash to v4.14.159,,chore(deps): update dependency @types/lodash to v4.14.159,
1430,chore(deps): update dependency @types/jest to v26.0.9,,chore(deps): update dependency @types/jest to v26.0.9,
1431,fix test,,fix test,
1432,function name fixed,,function name fixed,
1433,add key name configuration in options,,add key name configuration in options,
1434,remove logs,,remove logs,
1435,auto generate description from comments,,auto generate description from comments,
1436,chore(deps): update dependency fastify-swagger to v3,,chore(deps): update dependency fastify-swagger to v3,
1437,chore(deps): update typescript-eslint monorepo to v3.8.0,,chore(deps): update typescript-eslint monorepo to v3.8.0,
1438,chore(deps): update dependency eslint to v7.6.0,,chore(deps): update dependency eslint to v7.6.0,
1439,chore(deps): update dependency jest to v26.2.2,,chore(deps): update dependency jest to v26.2.2,
1440,chore(deps): update dependency @types/jest to v26.0.8,,chore(deps): update dependency @types/jest to v26.0.8,
1441,chore(deps): update nest monorepo to v7.4.2,,chore(deps): update nest monorepo to v7.4.2,
1442,chore(deps): update dependency jest to v26.2.1,,chore(deps): update dependency jest to v26.2.1,
1443,chore(deps): update dependency class-transformer to v0.3.1,,chore(deps): update dependency class-transformer to v0.3.1,
1444,chore(deps): update nest monorepo to v7.4.1,,chore(deps): update nest monorepo to v7.4.1,
1445,chore(deps): update nest monorepo to v7.4.0,,chore(deps): update nest monorepo to v7.4.0,
1446,chore(deps): update dependency ts-jest to v26.1.4,,chore(deps): update dependency ts-jest to v26.1.4,
1447,chore(deps): update typescript-eslint monorepo to v3.7.1,,chore(deps): update typescript-eslint monorepo to v3.7.1,
1448,Merge pull request #1 from nestjs/master,update host,Merge pull request #1 from nestjs/master,update host
1449,fix(plugin): update metadata correctly when using plugin in watch mode,,fix(plugin): update metadata correctly when using plugin in watch mode,
1450,feat(): add shorthand decorator for precondition failed,,feat(): add shorthand decorator for precondition failed,
1451,chore(deps): update dependency release-it to v13.6.6,,chore(deps): update dependency release-it to v13.6.6,
1452,chore(deps): update dependency @types/jest to v26.0.7,,chore(deps): update dependency @types/jest to v26.0.7,
1453,chore(deps): update dependency @types/jest to v26.0.6,,chore(deps): update dependency @types/jest to v26.0.6,
1454,chore(deps): update dependency @types/lodash to v4.14.158,,chore(deps): update dependency @types/lodash to v4.14.158,
1455,chore(deps): update typescript-eslint monorepo to v3.7.0,,chore(deps): update typescript-eslint monorepo to v3.7.0,
1456,chore(deps): update dependency swagger-parser to v10.0.1,,chore(deps): update dependency swagger-parser to v10.0.1,
1457,chore(deps): update dependency eslint to v7.5.0,,chore(deps): update dependency eslint to v7.5.0,
1458,chore(deps): update dependency @types/jest to v26.0.5,,chore(deps): update dependency @types/jest to v26.0.5,
1459,chore(deps): update dependency ts-jest to v26.1.3,,chore(deps): update dependency ts-jest to v26.1.3,
1460,chore(deps): update dependency typescript to v3.9.7,,chore(deps): update dependency typescript to v3.9.7,
1461,chore(deps): update typescript-eslint monorepo to v3.6.1,,chore(deps): update typescript-eslint monorepo to v3.6.1,
1462,chore(deps): update dependency ts-jest to v26.1.2,,chore(deps): update dependency ts-jest to v26.1.2,
1463,chore(deps): update commitlint monorepo to v9.1.1,,chore(deps): update commitlint monorepo to v9.1.1,
