Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
129,Example: make it obvious that using a productName with spaces is OK,0.37985113,"Allow spaces when specifying archs/platforms as a string, rather than an array (#487)", chore(deps-dev): bump tsd from 0.11.0 to 0.12.1  Bumps tsd from 0.11.0 to 0.12.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com  build: remove redundant files entry for TypeScript definition  Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com Co-authored-by: Mark Lee electronjs@lazymalevolence.com,0
130,add contributing,0.6147068,Better docs around contributing to the project (#258),,0
131,CI: allow Node 9 to fail,0.6740861,Node < 10 support (#1122),,0
132,chore(deps-dev): bump typedoc from 0.16.11 to 0.17.1 (#1136),0.61484975,Bump got to 2.0.0 (#1397),,0
133,CLI: ensure --out has either a string or null value (#442),0.9968748,[CLI] ensure --out has either a string or null value (#442),Bumps electron-notarize from 0.3.0 to 1.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,1
134,Changed the delimiter of the option from _ to -,0.5327689,Show CLI option when showing option deprecation message (#560),,0
135,12.0.2,0.58554816,  is 1.8.2-beta.5 or above (#800),,0
136,Merge pull request #675 from electron-userland/extra-resources-for-all-platforms,0.53413856,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,Fixes #1144.,0
137,Add support for inferring version from Electron nightlies (#931),0.96981823,Support for inferring version from Electron nightlies (#931),,1
138,Update package description,0.6440946,packageManager option (#819),,0
139,Note what the default value of build-version is in the API docs,0.7061165,"The build-version property, when unspecified, now defaults to the",,1
140,Add tests for invalid arch/platform/version,0.70198876,Better type checking when validating arch/platform (#534),,1
141,fix javascript standard style issues,0.5416263,[contributors] Update Standard (JavaScript coding standard) package to 5.4.x,Co-authored-by: Mark Lee malept@users.noreply.github.com,0
142,15.4.0,0.6098192,  is 1.8.2-beta.5 or above (#800),,0
143,chore(deps-dev): bump eslint-config-standard from 14.1.1 to 15.0.0 (#1186),0.562696,Bump got to 2.0.0 (#1397),,0
144,chore: add missing NEWS entry,0.4241418,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
145,Add more ESLint config,0.47029036,"Upgrade electron-osx-sign to 0.5.0 which adds a new option, entitlementsForFile (#1189)",,0
146,Merge pull request #784 from electron-userland/yarn-prune-no-lockfile,0.51121247,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
147,7.0.3,0.6810242,  1.8.0 or above (#711),Bumps fs-extra from 8.1.0 to 9.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
148,Ignore this and related modules,0.5090333,better detection of node modules (#847),Bumps typedoc from 0.16.11 to 0.17.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com Co-authored-by: dependabot-preview[bot] 27856297+dependabot-preview[bot]@users.noreply.github.com,0
149,"revert: ""chore(deps-dev): bump typedoc from 0.19.2 to 0.20.20"" (#1218)",0.6244736,Bump got to 2.0.0 (#1397),,0
150,Update docs for icons on Linux,0.47901407,Packaging apps based on Electron >= 6.0.0 correctly renames and packages the new,,0
151,Upgrade rcedit to 0.8.0,0.9763104,rcedit upgraded to 0.8.0,,1
152,Merge pull request #250 from erkyrath/issue242,0.45659742,@erikian made their first contribution in https://github.com/electron/electron-packager/pull/1297,,0
153,Add strict-ssl option,0.7767705,  strict-ssl (#349),Also update the osx-sign & notarize URLs. Closes #1134.,1
154,serialHooks only takes Promises,0.54270333,"Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)",,0
155,Add basic Mac App Store docs + differentiate between host & target platforms,0.63555896,"Add support for a new target platform, Mac App Store (mas), including signing OS X apps",,0
156,12.1.0,0.58814365,  is 1.8.2-beta.5 or above (#800),,0
157,Add note about not version bumping in PRs,0.57233924,"version-string is deprecated in favor of win32metadata (#331, #463)",,0
158,Travis CI: libpng is already installed on osx,0.487912,Do not error out immediately if a download.mirror is specified and an unofficial arch/platform,,0
159,Move around source files (#976),0.62723964,  files (#253),,0
160,Remove unnecessary calls in mac tests,0.44163603,support for macOS Mojave app notarization (#899),Bumps yargs-parser from 17.1.0 to 18.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
161,Merge pull request #690 from electron-userland/use-pruner,0.5714461,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
162,Revise the issue template to be a bit more verbose,0.39976072,Changed,"Based on @types/electron-packager, it's updated for 14.2.1. It replaces docs/api.md as the canonical API documentation (docs/api.md remains with a link-based redirect for links to the Markdown file).  build: publish TypeScript API docs to GitHub Pages",0
163,fix(targets): Linux/ia32 is no longer supported for Electron >= 4 (#957),0.8755562,Linux/ia32 is no longer officially supported for Electron >= 4 (#957),,1
164,Merge pull request #800 from electron-userland/mips64el-support,0.5826684,mips64el arch is only available with Electron 1.8.x (#843),Bumps sinon from 8.1.1 to 9.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
165,Use Array.prototype.some,0.43994078,asar options can be specified as an Object (via the API) or with dot notation (via the CLI) -,,0
166,ES6 template strings cannot be used,0.45925775,  specified is invalid (#562),,0
167,return when erroring early,0.46290576,"afterExtract hook (#354, #403)",,0
168,Don't duplicate the new issue questions in CONTRIBUTING,0.45233798,common.warning for codesigning (#694),,0
169,chore: bump actions/setup-node from 2.3.1 to 2.3.2,0.64494467,Bump got to 2.0.0 (#1397),BREAKING CHANGE: drop support for Node < 10  build: check that dependencies work with the Node versions we support build(deps-dev): upgrade ava to ^3.3.0 build: use a newer macOS image on CircleCI build: use a newer windows orb on CircleCI build: simplify CircleCI config,0
170,Update related package links in readme,0.5898218,API documentation moved from readme.md to docs/api.md (#296),Bumps eslint-plugin-ava from 9.0.0 to 10.0.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
171,Add protocol/protocol-name docs and test (#450),0.6796158,"[darwin/mas] Documentation for protocol and protocol-name options (#121, #450)",chore(deps): bump semver from 6.3.0 to 7.1.3,0
172,Move OSX sign logic to its own function and add tests,0.53647536,[darwin/mas] BREAKING: The sign parameter is now osx-sign (for better cross-platform,Bumps semver from 6.3.0 to 7.1.3. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
173,Add warnings for nonstandard argument usage,0.7333684,CLI arguments with nonstandard argument values emit warnings (#722),,1
174,Add Electron 0.37.4-specific test for default_app.asar,0.6927259,default_app.asar is deleted during packaging (necessary when Electron ≥ 0.37.4 is used).,Bumps yargs-parser from 16.1.0 to 17.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
175,docs: update NEWS.md for v17.0.0,0.6936277,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
176,refactor: replace sanitize-filename with filenamify (#1156),0.64407206,win32metadata.OriginalFilename defaults to renamed .exe (#667),,0
177,"Readd test index, cleanup test timeouts",0.44142374,Electron downloads are now checked against their published checksums (#493),,0
178,always dereference symlinks - per #42,0.69647384,derefSymlinks option (#410),,0
179,Fix usage docs for requested-execution-level & application-manifest,0.7504171,Usage docs for win32metadata.application-manifest and win32metadata.requested-execution-level,,1
180,Add lint npm script,0.43943226,Add tmpdir parameter to specify a custom temp directory (#230); set to false to disable,docs: add a link to the Electron docs for darwinDarkModeSupport,0
181,Merge pull request #191 from arnolem/patch-1,0.5382084,"win32metadata option (#331, #463)",,0
182,Add DependencyCI badge,0.46146992,mz dependency (#759),,0
183,Merge pull request #301 from erkyrath/issue-300-iconname,0.4716847,"win32metadata option (#331, #463)",Bumps cross-zip from 2.1.6 to 3.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
184,Add test for renaming all helper apps/executables,0.63832736,"Prevent app names from ending in "" Helper"" (#600)",,0
185,chore(deps-dev): upgrade eslint-plugin-ava to ^8 (#1042),0.58447874,"Upgrade electron-osx-sign to 0.5.0 which adds a new option, entitlementsForFile (#1189)",,0
186,bsd-2-clause,0.40731776,[darwin/mas] Explicitly disallow osx-sign.binaries (#459),,0
187,docs: clarify disabling pruning via the API in the README,0.5926964,API documentation moved from readme.md to docs/api.md (#296),Bumps eslint-plugin-node from 10.0.0 to 11.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
188,4.1.2,0.6817843,  1.8.0 or above (#711),Bumps sinon from 7.5.0 to 8.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
189,Add more comprehensive tests,0.44309112,"[contributors] Code contributions need to be validated in ""strict"" mode (#342, #351)",Bumps nyc from 14.1.1 to 15.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
190,chore(deps-dev): bump sinon from 8.1.1 to 9.0.0 (#1125),0.63585645,Bump got to 2.0.0 (#1397),,0
191,fix: make symlink test robust to parallel packaging (#1088),0.62193555,Regression that caused the symlink test on Windows to not work as intended (#1071),,0
192,fix: handle the electron GPU helper error on mac (#1036),0.72577727,  Electron GPU Helper bundles (#1036),,1
193,Remove section from README about 'Open Open Source' (#1026),0.52603376,version-string is removed in favor of win32metadata (#668),,0
194,Allow spaces for string-based arch/platform lists,0.84564567,"Allow spaces when specifying archs/platforms as a string, rather than an array (#487)",,1
195,Merge pull request #477 from malept/sanitize-out-ignores,0.42436162,Default the platform option to the host platform (#464),,0
196,Merge pull request #156 from PaulLeCam/document-build-version-type,0.5368526,[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource,,0
197,Fix typos (#1438),0.49528086,Typo when using extend-info (#510),,0
198,Add link to CoC & section about community questions,0.4616985,Better docs around contributing to the project (#258),,0
199,Tests: actually use the version param of downloadAll,0.5382223,"  < 1.3.2, plus all of the download options have changed, notably:",Also make the error message clearer when infer cannot find a package.json file.,0
200,breaking change. allow building apps for other platforms,0.5884528,"Split out the code to sign OS X apps into a separate Node module,",,0
201,Ensure created ignored file is closed,0.43008697,Ignore the generated temporary directory on Linux (#596),,0
202,Add release notes link to readme,0.54106104,API documentation moved from readme.md to docs/api.md (#296), disable running win32-specific tests on macOS CI stub out rcedit on macOS CI,0
203,build(deps-dev): upgrade eslint to ^7.1.0 & @typescript-eslint/* to ^3.0.0 (#1152),0.5546545,Allow checking official builds against prerelease versions (#1191),,0
204,Adjust readme due to app-version changes,0.5631659,API documentation moved from readme.md to docs/api.md (#296),Bumps electron-notarize from 0.1.1 to 0.2.0. Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
205,Remove more references to hyphenated options,0.65102124,"Options set via the JavaScript API formatted in kebab-case (i.e., with hyphens) are removed in",Fixes #1067.,0
206,Merge pull request #43 from jden/dereference-symlinks,0.671847,derefSymlinks option (#410),,0
207,chore: bump sinon from 10.0.1 to 11.0.0 (#1243),0.6777603,Bump got to 2.0.0 (#1397),,0
208,Normalize methods that return Promises,0.57206225,"Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)",Bumps yargs-parser from 15.0.0 to 16.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
