Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
273,Rename remaining references to AbstractFilter in jsdocs,0.6165063,"Add empty calculateBounds to DisplayObject, remove Bounds.updateID references (#6304)",,0
274,Merge pull request #3290 from pixijs/master,0.60817736,Removes PIXI.TransformBase #4424 ,,0
275,Fixed plane test failing issue,0.61071,Fix Texture crash when destroying NineSlicePlane (#6825),,0
276,Added rounded rect back in (I accidentally overwrote it when updating the graphics class'),0.6999527,"Adds Graphics.nextRoundedRectBehavior to use circles for drawing rounded rectangle corners instead of quadratic curves. In the next major version this will be the default behavior (#8227, #8237) @dev7355608 ",,0
277,remove @private of updateTransform. (#3553),0.6032339,Code clean up in TransformStatic.updateTransform #3404 #3435,,0
278,Added maxWidth property and implemented auto line break in BitmapText,0.7289989,Adds letterSpacing property to BitmapText (#4642),,1
279,Add support for rendering with a specific mip level of a texture (#7358),0.8811461,"Add support for rendering with a specific mip level of a texture (#7358, #7377) @GoodBoyDigital ",,1
280,Fixes remaining from* methods (#4832),0.6066364,- Fix some issues in a couple destroy methods,,0
281,Merge pull request #1398 from amadeus/rendertexture-fixes,0.59351814,Fix unbind issue when using different targets (#6914),,0
282,Fixes publishing dist files (#4767),0.5809677,Fix ImageResource load behavior (#6374),,0
283,fixed multiple alpha mask issue fixes #1571,0.76171625,Fix an issue with empty masks (#313),,1
284,Small documentation fix.,0.70147943,Fix a bunch of documentation errors,,1
285,Merge pull request #2535 from pixijs/revert-2523-patch-1,0.599766,Removes PIXI.utils.URL_FILE_EXTENSION and PIXI.utils.getUrlFileExtension #4397 ,,0
286,Merge pull request #1710 from krzysztof-o/loader_doc_fix,0.59615386,Fix loading assets that need the resolver (#9119) @Zyie ,,0
287,Fix BatchRenderer and GroupD8 types (#5867),0.6909158,Adds BatchDrawCall class (#5293),Co-authored-by: Matt Karl matt@mattkarl.com,0
288,Replaces mandatory console banner with opt-in debug info (#8717),0.9268373,Replaces mandatory console banner with opt-in debug info (#8717) @bigtimebuddy ,,1
289,Merge pull request #1489 from clementchenebault/dev,0.511954,Fix missing removeEventListener in ResizePlugin (#7271) @epaezrubio ,,0
290,Jshinted code,0.6811112,```js,,0
291,Fixed typo found while reading doc,0.7474975,Doc tweaks / typo corrections.,,1
292,adds support for scale field in spritesheets,0.7704545,Supports scale meta property on spritesheets #3286,,1
293,fix error in bower json,0.56325734,Fix wrong DOM_DELTA_* from WheelEvent API (#9130) @jramstedt ,,0
294,Adds factory for creating custom BatchRenderer plugins (#5706),0.98319507,"Adds factory for creating custom BatchRenderer plugins (#5706, #5772, #5919)",,1
295,Enable smoothing control for IE11,0.59273434,Fix regression on IE11 (#7776) @eXponenta ,,0
296,initial move to new module folders,0.48301548,Move settings.PRECISION_VERTEX to Program.defaultVertexPrecision,,0
297,"MoiveClip currentFrame changed as property which returns current frame, the old variable currentFrame renamed to totalTime",0.60465264,"Rename renderTexture field to current, like in FramebufferSystem (#5425)",,0
298,moved ticker to core,0.72459495,"- Move Ticker to core lib (#1792, thanks @drkibitz)",,1
299,"merge #760, allow movieclip to loop either direction",0.6500319,Add a callback for when MovieClip changes frames #2948,,0
300,Get rid of scroll bars.,0.56154126,Removes GraphicsRenderer and MeshRenderer,,0
301,Better support for various Spritesheet trimmed formats (#4490),0.89981043,"Better support for various Spritesheet trimmed formats (i.e., output from texpack or shoebox) #4490",,1
302,Merge pull request #374 from mattdesl/concat-sourcemaps,0.55872655,Fix cacheAsBitmap for CanvasRender for nested elements. #3494,,0
303,Update docs of ParticleContainer (#4465),0.8451376,"Reformat documentation in ParticleBuffer, ParticleContainer, ParticleRenderer (#8058) @ShukantPal ",,1
304,Chore: Upgrade to earcut 2.2.4 (#8478),0.96960443,Chore: Upgrade to earcut 2.2.4 (#8478) @dev7355608 ,,1
305,Finished first pass of webGL destroy functions,0.80116904,Add WebGL destroy functions,,1
306,removed a for loop in sprite renderer,0.599879,Fix rendering Sprites after destroyed with CanvasSpriteRenderer (#7783) @owendwyer ,,0
307,Add karma.conf.js to jshint,0.5704843,Update jsdoc generation,,0
308,Support mid-emit removal of Runner items (#5975),1.0,Support mid-emit removal of Runner items (#5975),,1
309,Check method exists before calling,0.501015,Fix instances of .to.be.notnull in tests (#7227),,0
310,Fix: Text being cropped when leading is not 0 (#9419),0.6482122,Fix bug for adding extra blank ahead of the first line with word wrap #4421 ,,0
311,I think that I modified this correctly after reviewing the documentation here: http://docs.rainmeter.net/tips/colormatrix-guide and here: https://msdn.microsoft.com/en-us/library/windows/desktop/ms533875(v=vs.85).aspx,0.55083287,More color matrix docs #2682,,0
312,Provide a convenience Texture API to handle invalid URLs more effectively (#6687),0.96028286,Provide a convenience Texture.fromURL API to handle invalid URLs more effectively (#6687),,1
313,Fix unit-test failures from npm@7.12.0 (#7476),0.8991972,Fix unit-test failures from npm@7.12.0 (#7476) @bigtimebuddy ,,1
314,Merge pull request #15 from ewdicus/master,0.52911294,Fix missing removeEventListener in ResizePlugin (#7271) @epaezrubio ,,0
315,Merge pull request #1907 from JiDW/fixtilingsprite,0.57854605,Fix docs removeEventListener & addEventListener (#7487) @bigtimebuddy ,,0
316,tweaked transform static ..,0.79120076,static transforms - objects only updated if changed,,1
317,Check if DisplayObject has children before looping in AccessibilityManager (#7849),0.96210885,Check if DisplayObject has children before looping in AccessibilityManager (#7849) @ShukantPal ,,1
318,Warn instead of error when compressed textures are not available (#7570),0.9183346,Warn instead of error when compressed textures are not available (#7570) @ShukantPal ,,1
319,Merge pull request #1502 from GoodBoyDigital/alvin/dev,0.5696581,Fix asset ID clashes between bundles (#8950) @GoodBoyDigital ,,0
320,Moves constants that are actually settings (#3298),0.6104059,Moved a bunch of constants to PIXI.settings:,,0
321,Fix missing hitArea & filters to destroy (#6111),1.0,Fix missing hitArea & filters to destroy (#6111),,1
322,added approach for trim in atlas loader,0.6738471,- Rotated textures tweaked using a more robust approach. Now supported by atlas format too.,,0
323,Merge pull request #2334 from psyrendust/versionify,0.5339608,Removes PIXI.utils.URL_FILE_EXTENSION and PIXI.utils.getUrlFileExtension #4397 ,,0
324,Takes into account stroke thickness when drawing dropShadow,0.5711192,dropShadow properties added to Text.,,0
325,Fix preparation of destroyed items (#3802),0.63557816,SpriteRenderer.destroy fix #3280,,0
326,added fromFrame to texture,0.77502555,Multi texture renderering,,1
327,Add readonly to view,0.60923946,- Update the readme with more current information,,0
328,Fixed strip render bug,0.71177137,Fix some canvas rendering issues,,1
329,Chore: Remove Lerna for versioning and publishing (#9125),0.8908793,"Chore: Remove Lerna for versioning and publishing (#9125, #9152, #9163, #9173) @bigtimebuddy ",,1
330,make readme more prettierest,0.52556336,- Update the readme with more current information,,0
331,update to latest resource-loader; fixes #1781,0.9528949,- Update to latest resource-loader (fixes #1781),,1
332,Merge pull request #3092 from gameofbombs/dev4,0.5576819,Fix: Prevent BlobResource.load from loading the data multiple times (#9331) @dev7355608 ,,0
333,Fix destroying ImageBitmap correctly (#9404),0.76195216,Fix BitmapFont destroying respects external Textures (#7327) @bigtimebuddy ,,1
334,fixed a faulty filter clear,0.7992773,Fix legacy filters that use filterArea/filterClamp failing the first time they are used (#8033) @dev7355608 ,,1
335,Disable createImageBitmap in resources (#5631),0.7767878,Adds new ImageBitmapResource (#5858),,1
336,Merge pull request #1784 from simonTadram/dev,0.5119022,Fix docs for DecomposedDataUri (#6312),,0
337,added const object back to index,0.5303099,const stage = new PIXI.Container();,,0
338,Removed PIXI.texturesToUpdate,0.82777137,Removes PIXI.settings.TRANSFORM_MODE #4424 ,,1
339,Add TransformFeedbackSystem to Renderer (#8486),0.8901757,"Add TransformFeedbackSystem to Renderer (#8486, #8723) @orange4glace ",,1
340,fixed graphics rect alpha issue,0.79845655,- Fix alpha for complex graphics (#1800),,1
341,Merge branch 'chalgoman-patch-1' into v2.x,0.49532965,v2 Maintenance Release,,0
342,Fix for mesh (v5) (#4428),0.7806968,Fix mesh TextureMatrix and CanvasMeshRenderer (#5278),,1
343,fixed a renderTexture issue,0.7968189,Fix some canvas rendering issues,,1
344,Chore: @pixi/node README.md improvements (#9033),0.93761253,Chore: @pixi/node README.md improvements (#9033) @StanFlint ,,1
345,Fix PolygonUtils.isPolygonClockwise (#8224),0.96982336,Fix PolygonUtils.isPolygonClockwise (#8224) @dev7355608  ,,1
346,bump versions to v3.0.0-rc2 and rebuild,0.6828486,- Bump resource loader version to 1.5.2,,0
347,Fix lazy bool to not be re-uploaded every time (#7661),0.9214344,Fix lazy bool to not be re-uploaded every time (#7661) @ivanpopelyshev ,,1
348,fix gl variable in RenderTexture.resize,0.9427093,Fix gl variable in RenderTexture.resize (thanks @tleunen),,1
349,"Removed the namespacing, open for discussion",0.6472471,"Remove interaction and accessibility namespaces (#6681, #6703)",,0
350,Allow anchors to be asssigned without breaking ObservablePoint (#3017),0.7284046,Fix anchor property to use correct member function #3031,,1
351,"Remove spritesheet dependency from loaders, fix Loader's resources type (#7300)",0.92200786,"Remove spritesheet dependency from loaders, fix Loader's resources type (#7300) @bigtimebuddy ",,1
352,lint fixes,0.59065056,Chore: improve documentation linting (#8342) @Zyie ,,0
353,Fix process interactive (#2855),0.6907939,Fix InteractionManager's stopPropagation (#6043),,0
354,some code linting..,0.5521915,Chore: Add CodeSandbox CI configuration (#9279) @baseten ,,0
355,Even more clean-up,0.71645504,- Lots of docs cleanup.,,1
356,Added flipY property to all shaders,0.58799577,Tweaked graphics to share one default shader (#5205),,0
357,make texture frame a setter; clear up some typos,0.61706924,Fix kerning rendering with letterSpacing (#6090),,0
358,Graphics Updated,0.81672674,Big graphics update!,,1
359,Removed now unused constant.,0.7053685,Removed,,1
360,Merge pull request #117 from FredrikAppelros/tilescale-fix,0.59335166,Fix missing removeEventListener in ResizePlugin (#7271) @epaezrubio ,,0
361,counter,0.46781886,        },,0
362,Converts generic string-map types to Dict typing in utils (#6699),0.5797814,Auto-generation for typescript definitions (#5317),,0
363,Modernize documentation examples (#8637),0.8561522,"Modernize documentation examples (#8637, #8729) @bigtimebuddy ",,1
364,Integration Tests (#3138),0.706867,Fix bounds integration test circle radius (#7118),,1
365,tiling sprite tweak,0.7129042,- Fixed tiling sprite resolution issue.,,1
366,Refactor: extract variables & fix doc (#3585),0.666957,Refactor generateUniformsSync to use an exposed set of parsers (#6369),,0
367,update from dev,0.82614434,Updates dev dependency (#5089),,1
368,fixed interactive issue,0.738883,- Fix interaction issue where non interactive objects can block interactive ones.,,1
369,Fix types for Mesh (#7240),0.8820804,Fix types for Mesh to support Shader and MeshMaterial (#7240),Co-authored-by: Matt Karl matt@mattkarl.com,1
370,Add new types of interaction (#9089),0.61777616,Adds InteractionManager tests #3472,,0
371,Merge pull request #1470 from GoodBoyDigital/alvin/dev,0.56610096,Fix asset ID clashes between bundles (#8950) @GoodBoyDigital ,,0
372,Merge pull request #898 from photonstorm/dev,0.52478874,"Fix IE11 check (#442, @photonstorm)",,0
373,require raf polyfill in entry,0.6570402,Bind polyfill updated,,0
374,Merge pull request #1439 from DarkDev-/dev,0.48121023,"Cleanup devDependencies, don't require package order (#7664) @bigtimebuddy ",,0
375,README Link Updates (#4574),0.74619395,Link improvements to README (#8149) @bigtimebuddy ,,1
376,InteractionManager dispatch 'mouse/pointer-over' after 'mouse/pointer-out' (#5989),1.0000001,InteractionManager dispatch 'mouse/pointer-over' after 'mouse/pointer-out' (#5989),,1
377,Fix texture scaling in canvas renderer,0.9614467,Fix texture scaling in canvas,,1
378,Merge pull request #743 from panrafal/fix/webgl-create,0.5652298,- Fix an issue with WebGL destroy(),,0
379,Fixes Graphics holes with CanvasRenderer (#5734),0.88080335,Mask graphics holes in CanvasRenderer (#5202),,1
380,Small fixes and tweaks for v5 (#5329),0.99406433,"Small fixes and tweaks for v5 (#5329, #5343)",,1
381,Added internal filters to filter index,0.74363655,Adds enabled property to filters #2798,,1
382,graphics lineStyle default args and jsdoc,0.6666727,"graphics.lineStyle(4, 0xffffff, 1, 0.5); // (width, color, alpha, alignment)",,0
383,removed old jshint comments; replaced jshint in CONTRIBUTING.md with eslint,0.5353421,Updating jsdocs for settings (#5214),,0
384,added extract to v4,0.589767,Removed v4 & v5 Deprecations,,0
385,Merge pull request #1874 from upisfree/master,0.51039994,Remove unused extractUniformsFromSrc (#7223),,0
386,Merge branch 'dev-retina' into dev,0.4472704,Removed v4 & v5 Deprecations,,0
387,support use case specified in #1579,0.563255,"Support for built, deployable documentation #2864 ",,0
388,Convert ticker to TypeScript (#6186),0.69744426,Adds TypeScript typings for bundles #4760,,0
389,"Fix #1800, don't double up the alpha in webgl",0.659501,- Fix broken alpha in complex polygons on WebGL (#1770 and #1678),,0
390,made option to ensure mouse move,0.673605,Update the mouse position in onPointerMove when using a pen tablet (#4622),,0
391,Removed visible count reference as its no longer used,0.94840723,Removed visibleCount reference as its no longer used,,1
392,Merge pull request #1444 from woutercommandeur/fix-resolution-const,0.5749218,- Fix webgl resize issue,,0
393,Deprecate Callback for Spritesheet.parse (#8396),0.73346597,"Removes callback for Spritesheet.parse, use Promise instead (#8396) @bigtimebuddy ",,1
394,Fixed crossOrigin explicitly defined on ImageResource,0.64578295,"Updates resource-loader to support cross-origin via iframe (#5268, #5288)",,0
395,Merge pull request #2471 from ivanpopelyshev/dev-clearfix,0.5075653,Fix loseContext/restoreContext (#9051) @yordan-kanchelov @dev7355608 ,,0
396,deleted rouge file,0.55963194,Removed,,0
397,webpack temp fix (#2981),0.77942306,temp fix for webpack usage of pixi #2981,,1
