Index,Message,Description
107,chore: bump chromium to 113.0.5636.0 (main) (#37130),"  chore: bump chromium in DEPS to 112.0.5576.0   4211172: Use the Mac ImageTransportSurface on iOS.   https://chromium-review.googlesource.com/c/chromium/src/+/4211172  4191759: Reuse PrintBackend process from query for printing  https://chromium-review.googlesource.com/c/chromium/src/+/4191759  4189718: Revert ""[code health] Remove NotificationService use by SpellcheckService""  https://chromium-review.googlesource.com/c/chromium/src/+/4189718  4216074: web_contents_delegate: remove content::  https://chromium-review.googlesource.com/c/chromium/src/+/4216074  4192284: ios: Add feature flag for PartitionAlloc.  https://chromium-review.googlesource.com/c/chromium/src/+/4192284   chore: bump chromium in DEPS to 112.0.5578.0   4211172: Use the Mac ImageTransportSurface on iOS.   https://chromium-review.googlesource.com/c/chromium/src/+/4211172  4067682: Define ThirdPartyCookiesUserBypass runtime feature and plumb it through to URLRequest.cookie_setting_overrides.  https://chromium-review.googlesource.com/c/chromium/src/+/4067682   chore: fixup patch indices   4218354: Disable the use of preserve_most on arm64 Windows   https://chromium-review.googlesource.com/c/v8/v8/+/4218354   chore: fixup patch indices   chore: bump chromium in DEPS to 112.0.5579.0   chore: update patches   chore: bump chromium in DEPS to 112.0.5581.0   chore: update patches   refactor: use modern base values in tracing   Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4210912  refactor: remove GetFontLookupTableCacheDir  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4191820  refactor: base value type DICTIONARY replaced with DICT  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4198081  chore: add stub impls for WCO routing  Refs: https://chromium-review.googlesource.com/c/chromium/src/+/4182690  refactor: rename latency metrics  Refs: https://chromium-review.googlesource.com/c/chromium/src/+/4048262  refactor: add sanitized context to clipboard write  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4178264  refactor: s/Rect/WindowFeatures  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4167001  refacotr: switch mojom::NetworkHintsHandler to use SchemeHostPair instead of URL  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4185417   chore: remove dead DecodeToken code   refactor: refactoring geolocation manager   Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4161603   chore: iwyu net/cert/cert_verify_result.h   build: use xcode 14   chore: bump chromium in DEPS to 112.0.5583.0   chore: update patches   chore: fixup mas patches   refactor: base::span explicit conversion checks   Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4219636   chore: bump chromium in DEPS to 112.0.5591.0   chore: bump chromium in DEPS to 112.0.5593.0   chore: bump chromium in DEPS to 112.0.5594.3   chore: bump chromium in DEPS to 112.0.5597.0   chore: update chromium patches   4242507: Move most of GetChromeKeySystems() into components/cdm   Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4242507 It seems as though the bug this patch was trying to resolve is now fixed.   chore: update v8 patches   4240798: Get rid of ShowInvalidPrinterSettingsError() in PrintManagerHost.   Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4240798  4247938: Bump min required GTK version to 3.20  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4247938  4173660: Remove unused argument in BeforeUnloadCompleted  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4173660  4226656: Add response url to SimpleURLLoader::OnRedirectCallback  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4226656  fixup!: 4240798: Get rid of ShowInvalidPrinterSettingsError() in PrintManager Host.  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4240798   chore: bump chromium in DEPS to 112.0.5599.0   chore: update patches   4251237: [StorageKey Cleanup] (2) Rename CreateFirstParty constructors   Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4251237  4256866: [Extensions] Replace GetHooksForAPI with a RegisterHooksDelegate  Ref: https://chromium-review.googlesource.com/c/chromium/src/+/4256866   chore: bump chromium in DEPS to 112.0.5601.0   chore: update patches   chore: bump chromium in DEPS to 112.0.5603.0   chore: bump chromium in DEPS to 112.0.5605.0   chore: bump chromium in DEPS to 112.0.5607.0   update patches   fix mas patch   chore: bump chromium in DEPS to 112.0.5609.0   chore: update patches   build: update appveyor image   4072083: New toolchain for Windows 11 10.0.22621.755 SDK | https://chromium-review.googlesource.com/c/chromium/src/+/4072083   chore: bump chromium in DEPS to 112.0.5611.0   fix patches   chore: update patches   4261434: Remove browser_watcher (1/3): Move ExitCodeWatcher to chrome/app   https://chromium-review.googlesource.com/c/chromium/src/+/4261434  4258446: Move network::mojom::ClearDataFilter to its own mojom file  https://chromium-review.googlesource.com/c/chromium/src/+/4258446  4128591: Enable large pdbs by default  https://chromium-review.googlesource.com/c/chromium/src/+/4128591   move dbgcore/dbghelp to extensions_to_skip   chore: bump chromium in DEPS to 113.0.5624.0   chore: bump chromium in DEPS to 113.0.5626.0   chore: bump chromium in DEPS to 113.0.5628.2   chore: bump chromium in DEPS to 113.0.5630.0   chore: bump chromium in DEPS to 113.0.5632.0   chore: bump chromium in DEPS to 113.0.5634.0   chore: bump chromium in DEPS to 113.0.5636.0   4255184: Permit popups from fullscreen-within-tab openers   https://chromium-review.googlesource.com/c/chromium/src/+/4255184  4297715: [mac] Introduce BluetoothLowEnergyAdapterApple to reuse CoreBluetooth  https://chromium-review.googlesource.com/c/chromium/src/+/4297715  4301154: Remove GLContextCGL and cleanup relevant code  https://chromium-review.googlesource.com/c/chromium/src/+/4301154  4278389: CDP: fix Page.addScriptToEvaluateOnNewDocument in iframes  https://chromium-review.googlesource.com/c/chromium/src/+/4278389  4240798: Get rid of ShowInvalidPrinterSettingsError() in PrintManagerHost.  https://chromium-review.googlesource.com/c/chromium/src/+/4240798  4291989: Refactor logic determining untrusted mojo invitation flag.  https://chromium-review.googlesource.com/c/chromium/src/+/4291989  4110189: Add Select option to content touch selection menu.  https://chromium-review.googlesource.com/c/chromium/src/+/4110189  4309923: [Extensions] Add a unit test for API permissions having features  https://chromium-review.googlesource.com/c/chromium/src/+/4309923  4282657: Revert ""[headless] Route stdio to parent console on Windows.""  https://chromium-review.googlesource.com/c/chromium/src/+/4282657  4306685: [v8] Improve V8 flag configuration to avoid errors  https://chromium-review.googlesource.com/c/chromium/src/+/4306685  4295455: Add fallback Linux UI for when GTK 3.20 isn't available  https://chromium-review.googlesource.com/c/chromium/src/+/4295455  4289774: Remove feature for shared sandbox policies  https://chromium-review.googlesource.com/c/chromium/src/+/4289774  4292705: Rename WebSwapCGLLayer to ANGLESwapCGLLayer outside WebKit.  https://chromium-review.googlesource.com/c/angle/angle/+/4292705   chore: fixup patch indices   fixup! 4297715: [mac] Introduce BluetoothLowEnergyAdapterApple to reuse CoreBluetooth   4289789: Remove base::JSONReader::ReadDeprecated   https://chromium-review.googlesource.com/c/chromium/src/+/4289789  4281521: Remove base::Value::FindKey()  https://chromium-review.googlesource.com/c/chromium/src/+/4281521  4276761: Update NAK constructor and GetIsCrossSite  https://chromium-review.googlesource.com/c/chromium/src/+/4276761  4288119: Let GetUpload work with UploadInfo pointers  https://chromium-review.googlesource.com/c/chromium/src/+/4288119  4285322: content: Move WebExposedIsolationLevel to its own public header  https://chromium-review.googlesource.com/c/chromium/src/+/4285322  4251818: [Extensions] Make ExtensionSet moveable.  https://chromium-review.googlesource.com/c/chromium/src/+/4251818  4299554: [json-schema-compiler] Refactor to Params::Create (14/74)  https://chromium-review.googlesource.com/c/chromium/src/+/4299554   chore: update printing patch indices   chore: update chromium/add_maximized_parameter_to_linuxui_getwindowframeprovider.patch   Xref: https://chromium-review.googlesource.com/c/chromium/src/+/4295455 Our patch changes the signature of LinuxUiTheme::GetWindowFrameProvider(). Upstream 4295455 added a new subclass (FallbackLinuxUi) so sync its version of GetWindowFrameProvider() to match our changes.  chore: disable node test parallel/test-intl  Disabling the test because upstream is still working on this feature. Xref: https://chromium-review.googlesource.com/c/v8/v8/+/4237675 Xref: https://bugs.chromium.org/p/chromium/issues/detail?id=1414292 When upstream churn is done we should re-enable this test and update it as necessary.  win7dep: Remove ResolveCoreWinRTStringDelayload  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/4277708 Upstream has removed this since Win7 support is deprecated. This updates our language_util_win.cc file using the same approach that 4277708 uses for base/win/win_util.cc.  fix: remove use of ResolveCoreWinRTDelayload()  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/4297979 A followup to prev commit, which removed ResolveCoreWinRTStringDelayload(). This PR follows the 4297979 approach of simply removing the calls, e.g. https://chromium-review.googlesource.com/c/chromium/src/+/4297979/4/chrome/browser/device_reauth/win/authenticator_win.cc  fix: add d3dcompiler_47 to the zip manifest  Xref: https://chromium-review.googlesource.com/c/angle/angle/+/4285717 Xref (24-x-y): https://github.com/electron/electron/pull/37510/commits/0fb1def32b406c02f48cd20ae7c3558a53edb418  This clang roll breaks Linux arm 32-bit  Xref (24-x-y): https://github.com/electron/electron/pull/37510/commits/122911449433d98c40575df7af8775e06d1a4fc7 Xref (chromium): https://crbug.com/1410101   fix: WebUSB on ARM64 macs (#37441)   chore: update patches   chore: fix macOS CI build.   Xref: https://chromium-review.googlesource.com/c/chromium/src/+/4278307 That whole dir was previously being removed to save space since we don't use it. We still don't use anything in the file, but gn needs it to exist.  fixup! chore: fix macOS CI build.  chore: mkdir --parents does not exist on BSD; use mkdir -p  chore: update chromium/mas_disable_remote_accessibility.patch  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/4273450 Upstream added a new block of code using NSAccessibilityRemoteUIElement, so stub it out with #if !IS_MAS_BUILD() same as we do everwhere else.  chore: address code review nit :)   Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: Shelley Vohr shelley.vohr@gmail.com Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com Co-authored-by: Samuel Attard marshallofsound@electronjs.org Co-authored-by: Keeley Hammond vertedinde@electronjs.org Co-authored-by: Jeremy Rose jeremya@chromium.org Co-authored-by: Charles Kerr charles@charleskerr.com Co-authored-by: John Kleinschmidt jkleinsc@electronjs.org"
108,refactor: createThumbnailFromPath takes size not maxSize (#37362),refactor: createThumbnailFromPath takes size not maxSize
109,docs: remove outdated ipc example (#37523),
110,fix: fallback to X11 capturer if pipewire fails on Wayland (#37511),  fix: fallback to x11 desktop capturer on Wayland   fix: sanitize window/screen capturer inputs   chore: clean up patch description 
111,docs: fixup WebUSB fiddle (#37455),docs: fixup webusb fiddle
112,fix: WebUSB on ARM64 macs (#37441),
113,docs: remove misleading info from will-finish-launching docs (#37514),
114,feat: expose audio-state-changed on webContents (#37366),feat: expose audio-state-changed on webContents
115,fix: Showing the about panel is async on all platforms (#37440),  fix: about panel is a base::Value::Dict   nix this test for a diff PR   what if the about dialog was not blocking   add this test back in   document synchronicity   github editor is a fan of spaces 
116,fix: don't double-log unhandled rejections (#37464),
117,refactor: leverage Skia helpers for NSColor ANSI logic (#37452),
118,feat: net.fetch() supports custom protocols (#36606),
119,fix: draggable regions on MAS (#37466),
120,docs(clipboard): fix an issue of demo code (#37438),doc(clipboard): fix an issue of demo code
121,fix: DCHECK in MessageSync in rare cases (#37439),
122,chore: improve contents.takeHeapSnapshot error messages (#37434),  chore: improve contents.takeHeapSnapshot error messages   fix wstring conversion issue 
123,fix: min/max width/height enforcement when aspectRatio is set (#37306),fix: min/max width/height with aspect ratio
124,feat: add enableLocalEcho flag to setDisplayMediaRequestHandler() callback (#37315),
125,fix: handle closing webContents in BrowserViews (#37420),  fix: handle closing webContents in BrowserViews   test: add window.close() test 
126,fix: Notification with reply obscuring first action on macOS (#37381),fix: Notification with reply obscuring first action
127,test: add disabled tests list (#37334),
128,fix: BroadcastChannel initialization location (#37421),  fix: BroadcastChannel initialization location   chore: update patches    Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com
129,fix: about panel crash (#37373),  fix: about panel is a base::Value::Dict   nix this test for a diff PR 
130,feat: expose initiator in navigation events (#37085),
131,feat: add types to webRequest filter (#30914),
132,"refactor: use _loadURL(url, options ?? {}); (#37337)",
133,chore: set wg-releases as owner of /docs/breaking-changes.md (#37405),
134,chore: remove dead config code for trop (#37406),
135,docs: document change in draggable region behavior on macOS (#37396),
136,ci: rename Electron build step to include type of build being built (#37371),ci: rename Electron build step to describe what is being built
137,fix: allow contextmenu event in draggable regions (#37386),
138,test: use node helpers for events.once and setTimeout promise (#37374),
139,chore: bump node to v18.14.2 (main) (#37380),  chore: bump node in DEPS to v18.14.2   chore: update patches    Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com
140,refactor: use associated v8::Context for event setup (#37355),refactor: use associated v8::Context for event setup
141,fix: html fullscreen when window not fullscreenable (#37348),
142,feat: add httpOnly cookies.get filter (#37255),feat: add httpOnly cookies filter
143,fix: guard more private API usage on MAS builds (#37309),
144,fix: restoring X11 window should not remove previous maximize state (#37346),
145,build: remove unused python code (#37351),
146,feat: implement net.fetch (#36733),
147,chore: bump node to v18.14.1 (main) (#37332),  chore: bump node in DEPS to v18.14.1   chore: update patches    Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com
148,docs: fixed a typo in process.defaultApp doc (#37342),docs: improve defaultApp
149,test: convert functions to async & eliminate duplicates (#37316),test: convert functions to async Co-authored-by: Milan Burda miburda@microsoft.com
150,test: type-safe import of menu-item-roles in api-menu-item-spec.ts (#37320),Co-authored-by: Milan Burda miburda@microsoft.com
151,test: use expect(dir).to.be.an.instanceof(fs.Dirent); (#37331),
152,test: cleanup let xyz = null as unknown as T; (#37335),
153,test: move desktopCapturer usage from renderer to main in ts-smoke (#37321),
154,test: enable linting of ts-smoke and fix all issues (#37322),
155,test: use async helpers to simplify tests (#37314),test: use async helpers to simplify the tests Co-authored-by: Milan Burda miburda@microsoft.com
156,feat: add BrowserWindow.set/getWindowButtonPosition APIs (#37094),
157,test: rename & split internal module tests (#37318),
158,"test: fix ""crash cases"" tests not failing properly (#37304)","  test: fix ""crash cases"" tests not failing properly   fixup! test: fix ""crash cases"" tests not failing properly "
159,test: use webContents.create() in type-safe way (#37281),test: use (webContents as typeof ElectronInternal.WebContents).create() Co-authored-by: Milan Burda miburda@microsoft.com
160,build: strip warnings from stdout in get_release (#37277),build: strip warnings from stdout in get_release
161,chore: remove redundant Node.js patch (#37279),  chore: fix patch for other patch   chore: update patches    Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com
162,test: use render-process-gone event in tests (#37280),Co-authored-by: Milan Burda miburda@microsoft.com
163,docs: only macOS 10.13+ is supported now (#37286),Co-authored-by: Milan Burda miburda@microsoft.com
164,build: ignore makeLatest on pre-releases (#37274),  build: ignore makeLatest on pre-releases   chore: set makeLatest to false by default   Co-authored-by: Samuel Attard sam@electronjs.org  Co-authored-by: Samuel Attard sam@electronjs.org
165,build: add missing is_verbose_mode import (#37273),build: add missing is_verbose_mode import
166,chore: add logging for debugging release json (#37270),  chore: add debug logging for JSON   chore: better logging 
167,fix: BrowserView crash when 'beforeunload' prevented (#37205),fix: crash when beforeunload prevented
168,build: re-bake node v18.12.1 image for asset upload (#37254),"  debug: peek node version   build: force uninstall/reinstall 18.12.1   build: update image, re-comment out deps   build: remove nodejs-lts uninstall, node debug line "
169,feat: include all standard paper sizes for webContents.print() (#37159),
