Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency typeorm to v0.3.11,0.9873307,chore(deps): update dependency typeorm to v0.3.10 (867fb52),,1
chore(deps): update dependency supertest to v6.3.3,0.9833925,chore(deps): update dependency supertest to v6.3.1 (2d702e9),,1
chore(deps): update dependency release-it to v15.5.1,0.9807142,chore(deps): update dependency release-it to v15.10.3 (5da5365),,1
chore(deps): update dependency @types/node to v18.11.18,0.9937032,chore(deps): update dependency @types/node to v18.11.7 (6925917),,1
chore(deps): update dependency @types/jest to v29.2.4,0.9942027,chore(deps): update dependency @types/jest to v29.2.4 (188ded6),,1
Merge pull request #1397 from nestjs/renovate/uuid-9.x,0.9963331,Merge pull request #1397 from nestjs/renovate/uuid-9.x (8c9da37),fix(deps): update dependency uuid to v9,1
fix(deps): update dependency uuid to v9,0.94933605,fix(deps): update dependency uuid to v9 (c820877),,1
Update config.yml,0.89215314,Update config.yml (e9ccd16),,1
Merge pull request #1429 from Tony133/chore/fix-husky-script,0.92120993,Merge pull request #1429 from Tony133/chore/fix-husky-script (ea264dc),chore(): fix husky script,1
chore: update husky script,0.9606899,chore: update husky script (b43468d),,1
chore: remove file tags,0.9496787,chore: remove file tags (6c6a2de),,1
chore(): resolved conflits,0.9136511,chore(): resolved conflits (9380942),,1
chore(deps): update dependency jest to v29.3.1,0.99361044,chore(deps): update dependency jest to v29.3.1 (1cb7133),,1
chore(deps): update dependency husky to v8.0.2,0.98657066,chore(deps): update dependency husky to v8.0.1 (34c0450),,1
chore(deps): update dependency jest to v29.3.0,0.9930273,chore(deps): update dependency jest to v29.3.1 (1cb7133),,1
chore(deps): update typescript-eslint monorepo to v5.42.1,0.9951345,chore(deps): update typescript-eslint monorepo to v5.42.0 (479b02e),,1
chore(deps): update nest monorepo to v9.2.0,0.9925032,chore(deps): update nest monorepo to v9.2.1 (874431d),,1
chore(deps): update dependency eslint to v8.27.0,0.9785547,chore(deps): update dependency eslint to v8.37.0 (96fd9bb),,1
chore(deps): update dependency @types/jest to v29.2.2,0.99367106,chore(deps): update dependency @types/jest to v29.2.0 (5ee53e1),,1
chore(deps): update dependency @types/node to v18.11.9,0.99316263,chore(deps): update dependency @types/node to v18.11.8 (d6f5c5e),,1
chore(deps): update dependency @types/jest to v29.2.1,0.9933229,chore(deps): update dependency @types/jest to v29.2.0 (5ee53e1),,1
chore(deps): update typescript-eslint monorepo to v5.42.0,0.9958472,chore(deps): update typescript-eslint monorepo to v5.42.0 (479b02e),,1
chore(deps): update commitlint monorepo to v17.2.0,0.99344444,chore(deps): update commitlint monorepo to v17.4.3 (d7a6a2e),,1
chore(deps): update dependency @types/node to v18.11.8,0.99408484,chore(deps): update dependency @types/node to v18.11.8 (d6f5c5e),,1
chore(deps): update dependency @types/node to v18.11.7,0.99364007,chore(deps): update dependency @types/node to v18.11.7 (6925917),,1
chore(deps): update dependency @types/node to v18.11.6,0.99453866,chore(deps): update dependency @types/node to v18.11.8 (d6f5c5e),,1
chore(deps): update dependency @types/node to v18,0.96762896,chore(deps): update dependency @types/node to v18 (cf57028),,1
chore(deps): update dependency supertest to v6.3.1,0.98547417,chore(deps): update dependency supertest to v6.1.3 (c157357),,1
chore(deps): update dependency jest to v29.2.2,0.99059963,chore(deps): update dependency jest to v29.2.2 (890d984),,1
chore(deps): update typescript-eslint monorepo to v5.41.0,0.9952332,chore(deps): update typescript-eslint monorepo to v5.41.0 (0461154),,1
chore(deps): update nest monorepo to v9.1.6,0.9932192,chore(deps): update nest monorepo to v9.1.6 (5ebc6b0),,1
chore(deps): update dependency eslint to v8.26.0,0.9898609,chore(deps): update dependency eslint to v8.26.0 (5f0e431),,1
chore(deps): update nest monorepo to v9.1.5,0.99100876,chore(deps): update nest monorepo to v9.1.6 (5ebc6b0),,1
chore(deps): update dependency jest to v29.2.1,0.99009955,chore(deps): update dependency jest to v29.1.1 (1c127f3),,1
chore(deps): update dependency @types/jest to v29.2.0,0.99349105,chore(deps): update dependency @types/jest to v29.2.0 (5ee53e1),,1
chore(deps): update typescript-eslint monorepo to v5.40.1,0.9947826,chore(deps): update typescript-eslint monorepo to v5.40.1 (5f0f2d6),,1
chore(deps): update dependency jest to v29.2.0,0.99032557,chore(deps): update dependency jest to v29.2.0 (8dde218),,1
chore(deps): update typescript-eslint monorepo to v5.40.0,0.99540657,chore(deps): update typescript-eslint monorepo to v5.40.1 (5f0f2d6),,1
chore(deps): update dependency eslint to v8.25.0,0.989794,chore(deps): update dependency eslint to v8.25.0 (0a01079),,1
chore(deps): update dependency @types/jest to v29.1.2,0.9922123,chore(deps): update dependency @types/jest to v29.1.1 (0f5c135),,1
chore(deps): update nest monorepo to v9.1.4,0.99018437,chore(deps): update nest monorepo to v9.1.1 (3b62c6c),,1
Merge pull request #1428 from Tony133/docs/update-docs,0.9916307,Merge pull request #1428 from Tony133/docs/update-docs (0701507),docs(): update logo in the readme and replace gitter by discord,1
docs(): update logo in the readme and replace gitter by discord,0.9791036,docs(): update logo in the readme and replace gitter by discord (b2956f4),,1
chore(deps): update dependency release-it to v15.5.0,0.9810035,chore(deps): update dependency release-it to v15.10.3 (5da5365),,1
chore(deps): update dependency supertest to v6.3.0,0.98470163,chore(deps): update dependency supertest to v6.3.1 (2d702e9),,1
chore(deps): update typescript-eslint monorepo to v5.39.0,0.9933468,chore(deps): update typescript-eslint monorepo to v5.39.0 (e2d0dc9),,1
chore(deps): update dependency release-it to v15.4.3,0.9833747,chore(deps): update dependency release-it to v15.4.0 (31d79e4),,1
chore(deps): update dependency jest to v29.1.2,0.99246645,chore(deps): update dependency jest to v29.1.1 (1c127f3),,1
chore(deps): update dependency @types/jest to v29.1.1,0.99302673,chore(deps): update dependency @types/jest to v29.1.1 (0f5c135),,1
chore(deps): update dependency @types/jest to v29.1.0,0.99344504,chore(deps): update dependency @types/jest to v29.1.1 (0f5c135),,1
chore(deps): update dependency ts-jest to v29.0.3,0.9905479,chore(deps): update dependency ts-jest to v29.1.0 (0dee9ea),,1
chore(deps): update dependency jest to v29.1.1,0.9933197,chore(deps): update dependency jest to v29.1.1 (1c127f3),,1
chore(deps): update dependency typescript to v4.8.4,0.99154407,chore(deps): update dependency typescript to v4.8.2 (b4a9c2d),,1
chore(deps): update typescript-eslint monorepo to v5.38.1,0.99474764,chore(deps): update typescript-eslint monorepo to v5.38.1 (503d24c),,1
chore(deps): update dependency rxjs to v7.5.7,0.99345523,chore(deps): update dependency rxjs to v7.5.7 (77ca11f),,1
chore(deps): update dependency ts-jest to v29.0.2,0.99225116,chore(deps): update dependency ts-jest to v29.1.0 (0dee9ea),,1
chore(deps): update dependency eslint to v8.24.0,0.98734224,chore(deps): update dependency eslint to v8.24.0 (ff1f92a),,1
chore(deps): update nest monorepo to v9.1.2,0.9920507,chore(deps): update nest monorepo to v9.1.1 (3b62c6c),,1
chore(deps): update typescript-eslint monorepo to v5.38.0,0.9952591,chore(deps): update typescript-eslint monorepo to v5.38.1 (503d24c),,1
chore(deps): update dependency typeorm to v0.3.10,0.9902549,chore(deps): update dependency typeorm to v0.3.10 (867fb52),,1
chore(deps): update nest monorepo to v9.1.1,0.99308836,chore(deps): update nest monorepo to v9.1.1 (3b62c6c),,1
chore(deps): update dependency @types/jest to v29.0.3,0.9921126,chore(deps): update dependency @types/jest to v29.0.3 (943f480),,1
chore(deps): update dependency release-it to v15.4.2,0.9840073,chore(deps): update dependency release-it to v15.4.0 (31d79e4),,1
chore(deps): update dependency ts-jest to v29.0.1,0.99399495,chore(deps): update dependency ts-jest to v29.1.0 (0dee9ea),,1
chore(deps): update dependency @types/jest to v29.0.2,0.99284804,chore(deps): update dependency @types/jest to v29.2.0 (5ee53e1),,1
chore(deps): update typescript-eslint monorepo to v5.37.0,0.995527,chore(deps): update typescript-eslint monorepo to v5.37.0 (f82a4e7),,1
chore(deps): update dependency @types/jest to v29.0.1,0.9936259,chore(deps): update dependency @types/jest to v29.1.1 (0f5c135),,1
chore(deps): update dependency eslint to v8.23.1,0.98559785,chore(deps): update dependency eslint to v8.23.0 (d35c5d3),,1
chore(deps): update dependency jest to v29.0.3,0.9922484,chore(deps): update dependency jest to v29.3.1 (1cb7133),,1
chore(deps): update dependency ts-jest to v29,0.98949146,chore(deps): update dependency ts-jest to v29 (096db46),,1
chore(deps): update dependency typescript to v4.8.3,0.98977214,chore(deps): update dependency typescript to v4.8.2 (b4a9c2d),,1
chore(deps): update typescript-eslint monorepo to v5.36.2,0.99526656,chore(deps): update typescript-eslint monorepo to v5.36.1 (1b3d18b),,1
chore(deps): update dependency jest to v29.0.2,0.9903822,chore(deps): update dependency jest to v29.1.1 (1c127f3),,1
chore(deps): update dependency release-it to v15.4.1,0.9845473,chore(deps): update dependency release-it to v15.4.0 (31d79e4),,1
chore(deps): update typescript-eslint monorepo to v5.36.1,0.99506533,chore(deps): update typescript-eslint monorepo to v5.36.1 (1b3d18b),,1
chore(deps): update dependency @types/jest to v29,0.987522,chore(deps): update dependency @types/jest to v29 (9333f3f),,1
chore(deps): update typescript-eslint monorepo to v5.36.0,0.99530065,chore(deps): update typescript-eslint monorepo to v5.36.1 (1b3d18b),,1
chore(deps): update dependency @commitlint/cli to v17.1.2,0.9901732,chore(deps): update dependency @commitlint/cli to v17.0.2 (06372e8),,1
chore(deps): update dependency typeorm to v0.3.9,0.9855753,chore(deps): update dependency typeorm to v0.3.9 (b685df8),,1
chore(deps): update commitlint monorepo,0.941012,chore(deps): update commitlint monorepo (7d8b323),,1
chore(deps): update dependency eslint to v8.23.0,0.9859489,chore(deps): update dependency eslint to v8.23.0 (d35c5d3),,1
chore(deps): update dependency typeorm to v0.3.8,0.9924445,chore(deps): update dependency typeorm to v0.3.8 (8a75c75),,1
chore(deps): update dependency jest to v29.0.1,0.9923067,chore(deps): update dependency jest to v29.1.1 (1c127f3),,1
chore(deps): update dependency typescript to v4.8.2,0.9920274,chore(deps): update dependency typescript to v4.8.2 (b4a9c2d),,1
chore(deps): update dependency jest to v29,0.97979605,chore(deps): update dependency jest to v29.2.0 (8dde218),,1
chore(deps): update typescript-eslint monorepo to v5.35.1,0.9926842,chore(deps): update typescript-eslint monorepo to v5.36.1 (1b3d18b),,1
chore(deps): update dependency release-it to v15.4.0,0.9859325,chore(deps): update dependency release-it to v15.4.0 (31d79e4),,1
chore(deps): update dependency @types/jest to v28.1.8,0.9937955,chore(deps): update dependency @types/jest to v28.1.8 (8647eda),,1
chore(deps): update dependency pg to v8.8.0,0.98817796,chore(deps): update dependency pg to v8.8.0 (3816417),,1
chore(deps): update typescript-eslint monorepo to v5.34.0,0.9951534,chore(deps): update typescript-eslint monorepo to v5.34.0 (9bfb147),,1
chore(deps): update nest monorepo to v9.0.11,0.99295294,chore(deps): update nest monorepo to v9.0.11 (e47df38),,1
chore(deps): update typescript-eslint monorepo to v5.33.1,0.99475944,chore(deps): update typescript-eslint monorepo to v5.33.0 (2a9f89b),,1
chore(deps): update dependency ts-jest to v28.0.8,0.99108124,chore(deps): update dependency ts-jest to v28.0.8 (2cd14e0),,1
chore(deps): update dependency @types/jest to v28.1.7,0.9938562,chore(deps): update dependency @types/jest to v28.1.7 (8987d60),,1
chore(deps): update dependency eslint to v8.22.0,0.9841832,chore(deps): update dependency eslint to v8.22.0 (bb14ab6),,1
chore(deps): update nest monorepo to v9.0.9,0.992621,chore(deps): update nest monorepo to v9.0.9 (20aa5ca),,1
chore(): release v9.0.1,0.8134903,chore(): resolved conflits (9380942),,1
Merge pull request #1333 from dineshsalunke/tree-repo-fix,0.9897486,Merge pull request #1333 from dineshsalunke/tree-repo-fix (249edca),fix(provider): return proper repository,1
chore(deps): update dependency release-it to v15.3.0,0.9821603,chore(deps): update dependency release-it to v15.1.3 (46f2d7d),,1
chore(deps): update typescript-eslint monorepo to v5.33.0,0.9957849,chore(deps): update typescript-eslint monorepo to v5.33.0 (2a9f89b),,1
chore(deps): update nest monorepo to v9.0.8,0.99192923,chore(deps): update nest monorepo to v9.0.8 (362682a),,1
chore(deps): update typescript-eslint monorepo to v5.32.0,0.99501896,chore(deps): update typescript-eslint monorepo to v5.32.0 (4b77381),,1
chore(deps): update dependency eslint to v8.21.0,0.98305607,chore(deps): update dependency eslint to v8.20.0 (4e06d87),,1
chore(deps): update nest monorepo to v9.0.7,0.9929799,chore(deps): update nest monorepo to v9.0.7 (216df0f),,1
chore(deps): update nest monorepo to v9.0.6,0.9928118,chore(deps): update nest monorepo to v9.1.6 (5ebc6b0),,1
chore(deps): update dependency release-it to v15.2.0,0.98306584,chore(deps): update dependency release-it to v15.1.2 (266e9ed),,1
chore(deps): update typescript-eslint monorepo to v5.31.0,0.9942916,chore(deps): update typescript-eslint monorepo to v5.31.0 (57ca6b7),,1
chore(deps): update dependency release-it to v15.1.4,0.9828427,chore(deps): update dependency release-it to v15.4.1 (0db5df0),,1
chore(deps): update nest monorepo to v9.0.5,0.9913458,chore(deps): update nest monorepo to v9.3.5 (5d8e6eb),,1
chore(deps): update dependency release-it to v15.1.3,0.9827839,chore(deps): update dependency release-it to v15.1.3 (46f2d7d),,1
chore(deps): update typescript-eslint monorepo to v5.30.7,0.9951782,chore(deps): update typescript-eslint monorepo to v5.30.7 (96872d7),,1
chore(deps): update nest monorepo to v9.0.4,0.99230385,chore(deps): update nest monorepo to v9.0.2 (48cb6c6),,1
Merge pull request #1346 from wodCZ/feature/circleci-convenience-image,0.99603736,Merge pull request #1346 from wodCZ/feature/circleci-convenience-image (36cec63),ci(): use next-gen convenience image; update npm version without sudo,1
ci(): use next-gen convenience image; update npm version without sudo,0.9723877,ci(): use next-gen convenience image; update npm version without sudo (5c79d6a),,1
chore(deps): update dependency ts-jest to v28.0.7,0.9946169,chore(deps): update dependency ts-jest to v28.0.3 (7a623ce),,1
chore(deps): update dependency eslint to v8.20.0,0.99427164,chore(deps): update dependency eslint to v8.20.0 (4e06d87),,1
chore(deps): update dependency release-it to v15.1.2,0.9823784,chore(deps): update dependency release-it to v15.1.2 (266e9ed),,1
chore(deps): update dependency @types/jest to v28.1.6,0.9928957,chore(deps): update dependency @types/jest to v28.1.6 (0a2b49c),,1
chore(deps): update dependency ts-jest to v28.0.6,0.99385506,chore(deps): update dependency ts-jest to v28.0.6 (f6a851d),,1
chore(deps): update dependency jest to v28.1.3,0.98917407,chore(deps): update dependency jest to v28.1.1 (4566ab0),,1
chore(deps): update dependency @types/jest to v28.1.5,0.9921507,chore(deps): update dependency @types/jest to v28.1.5 (75a7bb3),,1
chore(deps): update nest monorepo to v9.0.3,0.9921535,chore(deps): update nest monorepo to v9.1.1 (3b62c6c),,1
chore(deps): update typescript-eslint monorepo to v5.30.6,0.99516964,chore(deps): update typescript-eslint monorepo to v5.30.7 (96872d7),,1
style(provider): remove redundant spaces,0.9650624,style(provider): remove redundant spaces (5b666f2),,1
chore(deps): update dependency rxjs to v7.5.6,0.99353445,chore(deps): update dependency rxjs to v7.5.6 (2bcfbb7),,1
chore(deps): update nest monorepo to v9.0.2,0.993798,chore(deps): update nest monorepo to v9.0.2 (48cb6c6),,1
fix(provider): return proper repository,0.8968905,fix(provider): return proper repository (92781d8),check if the entity has tree metadata and return a tree repository if it exists,1
