Index,Message,Description,Message Abstract,Description Abstract
1970,"Added decimal field to keystone-next with precision, scale (#4938)","  Added decimal field with precision, scale   Changeset   Fix linting   Fix TS types   Ability to limit maxLength for text fields   Fix typo   Co-authored-by: Tim Leslie tim.leslie@gmail.com   Fix linting   Fix linting 2   Remove Int type in favor of number   Co-authored-by: Tim Leslie tim.leslie@gmail.com   Move Int to number   Added docs for float and decimal fields   fix typo   Co-authored-by: Tim Leslie tim.leslie@gmail.com  paraphrasing  Co-authored-by: Tim Leslie tim.leslie@gmail.com  Better changeset description  Co-authored-by: Tim Leslie tim.leslie@gmail.com   Remove code from maxLength PR   Fix import path   Add @ts-ignore like in Float field   Removed parseFloat and console.logs   Fix things   Co-authored-by: Tim Leslie tim.leslie@gmail.com Co-authored-by: Mitchell Hamilton mitchell@hamil.town","Added decimal field to keystone-next with precision, scale (#4938)","Added decimal field with precision, scale Changeset Fix linting Fix TS types Ability to limit maxLength for text fields Fix typo Co-authored-by: Tim Leslie tim.leslie@gmail.com Fix linting Fix linting 2 Remove Int type in favor of number Co-authored-by: Tim Leslie tim.leslie@gmail.com Move Int to number Added docs for float and decimal fields fix typo Co-authored-by: Tim Leslie tim.leslie@gmail.com paraphrasing Co-authored-by: Tim Leslie tim.leslie@gmail.com Better changeset description Co-authored-by: Tim Leslie tim.leslie@gmail.com Remove code from maxLength PR Fix import path Add @ts-ignore like in Float field Removed parseFloat and console.logs Fix things Co-authored-by: Tim Leslie tim.leslie@gmail.com Co-authored-by: Mitchell Hamilton mitchell@hamil.town"
1971,Remove legacy fields-content (#5036),,Remove legacy fields-content (#5036),
1972,Removed legacy website (#5037),,Removed legacy website (#5037),
1973,Update to Prisma 2.18.0 (#5040),  Update to Prisma 2.18.0   Use renamed flag   Use the right flag for migrate reset   Add a changeset ,Update to Prisma 2.18.0 (#5040),Update to Prisma 2.18.0 Use renamed flag Use the right flag for migrate reset Add a changeset
1974,Removed legacy email package (#5034),,Removed legacy email package (#5034),
1975,Remove create-keystone-app and release counter (#5032),  Removed create-keystone-app and release counter   Update yarn.lock ,Remove create-keystone-app and release counter (#5032),Removed create-keystone-app and release counter Update yarn.lock
1976,Remove legacy app-schema-router (#5030),,Remove legacy app-schema-router (#5030),
1977,Remove legacy apollo-helpers package (#5029),,Remove legacy apollo-helpers package (#5029),
1978,Remove legacy examples (#5031),  Removed legacy examples   Cleaned up references to /examples ,Remove legacy examples (#5031),Removed legacy examples Cleaned up references to /examples
1979,Remove legacy app-nuxt (#5024),,Remove legacy app-nuxt (#5024),
1980,Revert mjml updates in yarn.lock (#5027),,Revert mjml updates in yarn.lock (#5027),
1981,Update auth package cosmetics (#5011),,Update auth package cosmetics (#5011),
1982,Lock file maintenance (#5023),,Lock file maintenance (#5023),
1983,Add GraphQL API docs (#5013),,Add GraphQL API docs (#5013),
1984,Smoke tests for examples (#4993),  WIP   Finish for basic example   Use node-fetch   Add smoke test job   Set the right content type   Fix stuff   Try a thing   WIP   Fix todo example   Fix some stuff   Disable ecommerce test for now   Use matrix on CI   Test with other browsers   Add names   Update tests/examples-smoke-tests/package.json   Co-authored-by: Tim Leslie timl@thinkmill.com.au  Rename initUserTest to initFirstItemTest  Co-authored-by: Tim Leslie timl@thinkmill.com.au,Smoke tests for examples (#4993),WIP Finish for basic example Use node-fetch Add smoke test job Set the right content type Fix stuff Try a thing WIP Fix todo example Fix some stuff Disable ecommerce test for now Use matrix on CI Test with other browsers Add names Update tests/examples-smoke-tests/package.json Co-authored-by: Tim Leslie timl@thinkmill.com.au Rename initUserTest to initFirstItemTest Co-authored-by: Tim Leslie timl@thinkmill.com.au
1985,Version Packages (#4837),Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,Version Packages (#4837),Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com
1986,Add isVerbose flag to createExpressServer (#5017),,Add isVerbose flag to createExpressServer (#5017),
1987,Remove empty line at end of code examples (#5021),  Remove empty line at end of code examples   Remove old fix that didn't work for all cases   Co-authored-by: Tim Leslie timl@thinkmill.com.au,Remove empty line at end of code examples (#5021),Remove empty line at end of code examples Remove old fix that didn't work for all cases Co-authored-by: Tim Leslie timl@thinkmill.com.au
1988,Add basic instructions for create-keystone-next-app (#5020),,Add basic instructions for create-keystone-next-app (#5020),
1989,Legacy namespace patch (#5022),  Create afraid-colts-obey.md   Remove private package bumps.   Update sixty-terms-exercise.md   Update yellow-hornets-lay.md ,Legacy namespace patch (#5022),Create afraid-colts-obey.md Remove private package bumps. Update sixty-terms-exercise.md Update yellow-hornets-lay.md
1990,Update outdated changeset to refer to new package name (#5019),  Create afraid-colts-obey.md   Remove private package bumps.   Update sixty-terms-exercise.md ,Update outdated changeset to refer to new package name (#5019),Create afraid-colts-obey.md Remove private package bumps. Update sixty-terms-exercise.md
1991,Changeset for legacy namespace updates (#5018),  Create afraid-colts-obey.md   Remove private package bumps.   Update .changeset/afraid-colts-obey.md   Co-authored-by: Mitchell Hamilton mitchell@hamil.town,Changeset for legacy namespace updates (#5018),Create afraid-colts-obey.md Remove private package bumps. Update .changeset/afraid-colts-obey.md Co-authored-by: Mitchell Hamilton mitchell@hamil.town
1992,Add tests for null relationship input (#5016),,Add tests for null relationship input (#5016),
1993,Add API docs for createAuth (#4963),,Add API docs for createAuth (#4963),
1994,Update legacy package names (#5010),  Update package names and mark some as private.   Update @keystonejs-next namespace to @keystone-next.   More package updates.   Further fleshing out namespace updates.   Update package.json   Update package.json   Update package.json   Further fleshing out namespace updates.   Reverting some changelogs.   Update package.json   Formatting.   Tweaking module paths.   Update .changeset/config.json   Co-authored-by: Tim Leslie timl@thinkmill.com.au   Adding some required TS ignores so checks pass for redundant errors.   Update docs-next/pages/apis/access-control.mdx   Co-authored-by: Tim Leslie timl@thinkmill.com.au  Update docs-next/pages/apis/access-control.mdx  Co-authored-by: Tim Leslie timl@thinkmill.com.au Co-authored-by: Tim Leslie timl@thinkmill.com.au,Update legacy package names (#5010),Update package names and mark some as private. Update @keystonejs-next namespace to @keystone-next. More package updates. Further fleshing out namespace updates. Update package.json Update package.json Update package.json Further fleshing out namespace updates. Reverting some changelogs. Update package.json Formatting. Tweaking module paths. Update .changeset/config.json Co-authored-by: Tim Leslie timl@thinkmill.com.au Adding some required TS ignores so checks pass for redundant errors. Update docs-next/pages/apis/access-control.mdx Co-authored-by: Tim Leslie timl@thinkmill.com.au Update docs-next/pages/apis/access-control.mdx Co-authored-by: Tim Leslie timl@thinkmill.com.au Co-authored-by: Tim Leslie timl@thinkmill.com.au
1995,improve SEO  (#5012),"  add og:image and twitter:image   add favicons, iOS image and other assorted assets, add dynamic titles   add og:title   add siteUrl   remove console.log   convert siteUrl to env var   add custom title to document field   remove next/router   add documentation to title   nits from feedback ",improve SEO  (#5012),"add og:image and twitter:image add favicons, iOS image and other assorted assets, add dynamic titles add og:title add siteUrl remove console.log convert siteUrl to env var add custom title to document field remove next/router add documentation to title nits from feedback"
1996,Improve auth types (#5008),,Improve auth types (#5008),
1997,Rename updateAuthToken to createAuthToken (#5009),,Rename updateAuthToken to createAuthToken (#5009),
1998,form submit tests (#5006),  add experimental fetch polyfill   add tests   fix tests ,form submit tests (#5006),add experimental fetch polyfill add tests fix tests
1999,No /init in publicPages if not using initFirstItem (#5005),,No /init in publicPages if not using initFirstItem (#5005),
2000,Move session graphQL code into sessions module (#5004),,Move session graphQL code into sessions module (#5004),
2001,Only return withAuth from createAuth (#4986),,Only return withAuth from createAuth (#4986),
2002,Only create password reset fields if needed (#4987),,Only create password reset fields if needed (#4987),
2003,Remove protectIdentities from the createAuth API (#4985),,Remove protectIdentities from the createAuth API (#4985),
2004,Fix bug in passwordResetLink (#4965),,Fix bug in passwordResetLink (#4965),
2005,Pass context to sendToken (#5003),,Pass context to sendToken (#5003),
2006,"add table-of-contents tests, remove typescript references unneeded (#4992)",,"add table-of-contents tests, remove typescript references unneeded (#4992)",
2007,Remove unused rehype-highlight dependency (#5002),,Remove unused rehype-highlight dependency (#5002),
2008,Update dependency query-string to ^6.14.1 (#4997),,Update dependency query-string to ^6.14.1 (#4997),
2009,Update dependency prism-react-renderer to ^1.2.0 (#4996),,Update dependency prism-react-renderer to ^1.2.0 (#4996),
2010,Update dependency nodemailer to ^6.5.0 (#4994),,Update dependency nodemailer to ^6.5.0 (#4994),
2011,Update babel monorepo (#4973),Co-authored-by: Renovate Bot bot@renovateapp.com,Update babel monorepo (#4973),Co-authored-by: Renovate Bot bot@renovateapp.com
2012,Update dependency match-sorter to ^6.3.0 (#4990),Co-authored-by: Renovate Bot bot@renovateapp.com,Update dependency match-sorter to ^6.3.0 (#4990),Co-authored-by: Renovate Bot bot@renovateapp.com
2013,Update dependency @ts-gql/schema to ^0.5.0 (#4975),,Update dependency @ts-gql/schema to ^0.5.0 (#4975),
2014,Add hooks API docs (#4949),,Add hooks API docs (#4949),
2015,Update dependency date-fns to ^2.18.0 (#4988),Co-authored-by: Renovate Bot bot@renovateapp.com,Update dependency date-fns to ^2.18.0 (#4988),Co-authored-by: Renovate Bot bot@renovateapp.com
2016,Update dependency eslint to ^7.21.0 (#4989),,Update dependency eslint to ^7.21.0 (#4989),
2017,Update patch dependencies (#4971),Co-authored-by: Renovate Bot bot@renovateapp.com,Update patch dependencies (#4971),Co-authored-by: Renovate Bot bot@renovateapp.com
2018,Update dependency aws-sdk to ^2.853.0 (#4976),Co-authored-by: Renovate Bot bot@renovateapp.com,Update dependency aws-sdk to ^2.853.0 (#4976),Co-authored-by: Renovate Bot bot@renovateapp.com
2019,remove getting started and fake link in getting started (#4982),,remove getting started and fake link in getting started (#4982),
2020,Fix crash if the prisma client directory exists but the prisma schema doesn't (#4984),  Fix crash if the prisma client directory existed but the prisma schema didn't   Update wet-nails-move.md ,Fix crash if the prisma client directory exists but the prisma schema doesn't (#4984),Fix crash if the prisma client directory existed but the prisma schema didn't Update wet-nails-move.md
2021,Disable renovate on react-day-picker (#4981),,Disable renovate on react-day-picker (#4981),
2022,Give renovate more time to create its PRs (#4980),,Give renovate more time to create its PRs (#4980),
2023,Pin react-day-picker version (#4979),,Pin react-day-picker version (#4979),
2024,Update dependency cloudinary to ^1.25.0 (#4977),,Update dependency cloudinary to ^1.25.0 (#4977),
