Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Remove prismaClient.$on('beforeExit'...) to assist with Prisma Data Proxy support (#8347),0.9685302,[core] Removes outdated Prisma prismaClient.$on('beforeExit'... work-around that blocked Prisma Data Proxy support (#8347) @borisno2,Fix dataproxy not supporting beforeExit event drop prisma onExit Add changeset Co-authored-by: Markus Machatschek mmachatschek@users.noreply.github.com,1
fix(deps): update dependency @hapi/iron to v7 (#7553),0.53044045,- CVE-2022-36313 - An upstream transitive dependency file-type is vulnerable to a ReDoS. We have upgraded to a version of file-type where this is resolved.,fix(deps): update dependency @hapi/iron to v7 update @hapi/iron to ^7.0.0 Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,0
fix(deps): update prisma monorepo to v4.11.0 (#7964),0.89899075,Updated Prisma monorepo to v3.4.0,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Josh Calder josh.calder@thinkmill.com.au Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,1
fix(deps): update dependency @graphql-typed-document-node/core to v3.1.2 (#8340),0.70601785,[core] Updates @graphql-ts/schema to 0.5.3 (#7742) @mitchellhamilton,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Josh Calder josh.calder@thinkmill.com.au,1
remove process.cwd change in tests (#8344),0.38339084,[core] Fixes #8046 regression which prevented other command line arguments from being used (#8455) @borisno2,,0
fix packageManager specification (#8343),0.503844,#5280 module Thanks @timleslie! - Removed the module packages dependency.,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
fix(deps): update dependency @vercel/og to ^0.2.0 (#8235),0.55428016,- CVE-2022-36313 - An upstream transitive dependency file-type is vulnerable to a ReDoS. We have upgraded to a version of file-type where this is resolved.,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency start-server-and-test to v2 (#8341),0.55306435,## @keystone-next/test-utils-legacy@21.0.0,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
Update file-type to 18.2.0 (#8304),0.588005,#5529 module Thanks @gwyneplaine! - Added file field type.,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com Co-authored-by: Emma Hamilton git@emmas.town Co-authored-by: Josh Calder josh.calder@thinkmill.com.au,0
Fix Release descriptions assuming 1-commit to 1-changeset (#8337),0.5181565,View verbose release notes,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
"Remove yarn from repository, add packageManager field to package.json (#8336)",0.4321084,"When updating to this change, and running yarn dev, Keystone will prompt you to update your schema.",Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
Fix typos in getting-started.md (#8335),0.4769876,#5471 module Thanks @raveling! - Fixed typo in guide meta title.,,0
Version Packages (#8160),0.6261599,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
Normalise the changesets (#8330),0.45198283,Minor Changes,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
Fix malformed telemetry configuration (#8326),0.7080519,[core] Resolve config.telemetry check issue (#8155) @borisno2,Co-authored-by: Josh Calder josh.calder@thinkmill.com.au Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,1
Add the ability to pass custom log settings to Prisma (#8321),0.7398326,[core] Extend db.enableLogging to support other Prisma log levels (#8321) @MurzNN,,1
chore(deps): update dependency @testing-library/react to v14 (#8328),0.67979276,#4717 module Thanks @renovate! - Updated dependency react-select to v4,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update mariadb docker tag to v10.11 (#8327),0.41919708,Updated dependencies [module]:,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency esbuild to ^0.17.0 (#8249),0.7057762,[core] Fixes platform configuration for esbuild (#8031) @mmachatschek,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,1
Add support for cursor-based pagination (#8313),0.6255859,Better pagination in Admin UI ⏭️  ✨,Co-authored-by: Marek Rybczynski marek.rybczyn@gmail.com Co-authored-by: Josh Calder josh.calder@thinkmill.com.au Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,0
Rename db.prismaPath to db.prismaClientPath (#8323),0.7652941,#5266 module Thanks @mitchellhamilton! - Removed module argument to module and require that the PrismaClient is passed to module to be able to connect to the database.,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,1
Add db.prismaPath configuration (#8307),0.69083005,#5266 module Thanks @mitchellhamilton! - Removed module argument to module and require that the PrismaClient is passed to module to be able to connect to the database.,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,0
fix example renames for smoke tests (#8320),0.529674,## @keystonejs/examples-smoke-tests@2.0.0,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
Fix withRequest behavior without session strategy (#8318),0.89776146,[core] Fixes withRequest behavior when no session strategy is configured (#8318) @acburdine,,1
fix(website): broken link for GraphQL example (#8316),0.68569964,Updated minor typos in GraphQL errors.,Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,0
update README with Thinkmill (#8314),0.4957185,See pull request #7070 for information on how to upgrade and solutions to common problems.,Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,0
Remove embedded keystone functionality (#8315),0.67508084,"#5287 module Thanks @mitchellhamilton! - Removed module and module database adapter options. To change the database schema that Keystone uses, you can add module to the database url.",Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
update documentation for the lesson-2 (#8311),0.5112164,Big shoutout to the following community members for their help in improving our documentation with their contributions:,Update the lesson-2 for the key WALKTHROUGHS,0
Add link to Thinkmill Labs to README (#8310),0.5156461,#5341 module Thanks @mitchellhamilton! - Added module and module experimental options,,0
"Tidy up examples, and add types (#8096)",0.55155516,#5442 module Thanks @timleslie! - Updated type definitions to be more consistent and correct.,Co-authored-by: Josh Calder josh.calder@thinkmill.com.au Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com Co-authored-by: Josh Calder josh.calder@thinkmill.com.au,0
Remove keystone dev --reset-db (#8302),0.8085769,"[core] Removes --reset-db from keystone dev, use keystone prisma db push --force-reset to reset your database (#8302) @dcousens",Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com Co-authored-by: Josh Calder josh.calder@thinkmill.com.au,1
Reduce code complexity (#8301),0.38095886,Controlled code demolition 🏗️ 👷‍♀️,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
fix SignInPage capitalisation (#8299),0.45701343,Clearer sign-in errors when logging into the Admin UI,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,0
Fix undefined types when omitted from GraphQL (#8300),0.7800573,[core] Fixes graphql.isNonNull.create: true TypeScript types to be non-optional (#8551) @dcousens,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,1
Add sudo extension for extendGraphqlSchema (#8298),0.74739945,[core] Adds a sudo GraphQL extension for the GraphQLSchema passed to extendGraphqlSchema; enabling developers to determine if they are extending the sudo GraphQL schema (#8298) @dcousens,Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,1
Adds CLI flags to dev build and start to change what is built and run  (#8046),0.5029907,"[core] Adds additional flags to the keystone dev, keystone build and keystone start CLI commands (#8046) @borisno2",Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,0
Fixes keystone start requiring Typescript by removing tsconfig.json from the generated AdminUI output (#8293),0.9914621,[core] Fixes keystone start requiring Typescript by removing tsconfig.json from the generated AdminUI output (#8293) @borisno2,Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,1
Bump http-cache-semantics from 4.1.0 to 4.1.1 (#8287),0.5222404,[core] Fix http server not binding to :: by default (regression introduced by #8078) (#8105) @dcousens,Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Add graphql.isNonNull.update (#8283),0.7652806,"[core] Changes graphql..isNonNull to graphql.isNonNull., and adds graphql.isNonNull.update for optimistic locking usecases (#8283) @dcousens",Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com Co-authored-by: Josh Calder josh.calder@thinkmill.com.au Co-authored-by: rburgst rburgst@users.noreply.github.com,1
Add digital ocean spaces link for S3 providers (and tidy up) (#8260),0.4984223,[core] Add acl option for s3 storage configuration (#8264) @jhohlfeld,Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,0
(re)Add support for publicPage redirects using pageMiddleware (#8280),0.82224786,"[auth, core] Fixes pageMiddleware to be called for publicPages, returning support for public redirects (#8280) @dcousens",Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,1
Fix regression in authenticatedItem query (#8278),0.9007268,[auth] Fixes regression in authenticatedItem query (#8278) @marekryb,Co-authored-by: Marek Rybczynski marek.rybczyn@gmail.com,1
Add acl option for s3 storage (#8264),0.9310913,[core] Add acl option for s3 storage configuration (#8264) @jhohlfeld,Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com,1
Bump ua-parser-js from 0.7.32 to 0.7.33 (#8275),0.5183439,[core] Next.js 13 Upgrade (#8061) @AliceRossa,Bumps ua-parser-js from 0.7.32 to 0.7.33. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix(deps): update dependency @manypkg/cli to ^0.20.0 (#8273),0.56588995,- CVE-2022-36313 - An upstream transitive dependency file-type is vulnerable to a ReDoS. We have upgraded to a version of file-type where this is resolved.,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
Add the ability to customise the Generated Prisma Schema (#8241),0.80589676,"Before this release, the generated Prisma schema looked like this:",Co-authored-by: Daniel Cousens 413395+dcousens@users.noreply.github.com Co-authored-by: Daniel Cousens dcousens@users.noreply.github.com,1
Bump cookiejar from 2.1.3 to 2.1.4 (#8271),0.4727577,#5774 module Thanks @jonowu! - Added module option to session options for cookies,Bumps cookiejar from 2.1.3 to 2.1.4. - Release notes - Commits updated-dependencies: - dependency-name: cookiejar   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/rss to ^0.0.30 (#8267),0.5568178,Updated dependencies []:,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
"Add access key for Next.js embedded tutorial (otherwise, it'll cryptically crash on launch) (#8268)",0.61566246,## @keystone-next/example-embedded-nextjs@3.0.7,,0
Update Prisma datasource property example (#8137),0.66735667,"[core] Adds the ability to set additional Prisma datasource fields in the schema.prisma file, for example, referentialIntegrity by adding options to db.additionalPrismaDatasourceProperties (#7747) @willemmulder",,0
