Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
179,Minor refactoring: UpdateFeedTask,0.6489486,- Many fixes & background improvements,Bumps conscrypt-android from 2.5.1 to 2.5.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
180,Bump recyclerview from 1.0.0 to 1.1.0,0.5292462,Bump version name for F-Droid users.,,0
181,Merge pull request #523 from wallabag/update-to-gradle-2.3.2,0.5423411,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Bumps stetho-okhttp3 from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
182,"Add Poche::getDatabase to prevent overwriting reference, leading to a leak",0.40871912,Bugfixes,,0
183,Update README regarding storage permissions,0.65414023,Fix external storage permission to download pictures on old devices,Bumps stetho from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
184,translate changelog 220 and 221 to :de:,0.6101479,Translation updates,Bumps gradle from 4.1.1 to 4.1.3. Signed-off-by: dependabot[bot] support@github.com,0
185,Merge pull request #522 from wallabag/fix_pdf_sharing,0.6239144,* Fix PDF Downloading,,0
186,added URL Parser for sharing option.,0.59313726,Share-menu: favorite/archive/tag articles right after sharing.,Bumps okhttp-urlconnection from 4.9.0 to 4.9.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
187,Merge pull request #853 from SofLesc/update-portuguese-translations,0.49027264,Updated translations,Use a fail-fast method with DB Cursor,0
188,Bump okhttp from 4.5.0 to 4.7.0,0.62430596,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. ,to make linter happy,0
189,Add configurable workaround for Onyx Boox devices,0.48662686,@The-Compiler made the Onxy e-ink devices use the specific e-ink theme https://github.com/wallabag/android-app/pull/886,,0
190,Add SecondaryService; move DownloadPDF to service,0.56373405,* Fix PDF Downloading,Bumps material from 1.2.1 to 1.3.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
191,fix lint Keyboard inaccessible widget,0.55500895,Fix some UI freezes.,Bumps okhttp from 4.9.0 to 4.9.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
192,Use QueueItem through action-specific classes,0.4047519,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,Translations update from Weblate,0
193,Offline URLs upload: skip failed URLs,0.7542335,• send URLs to server when they were added offline,Currently translated at 13.0% (44 of 338 strings),1
194,Merge branch 'show_last_update_time',0.5028819,Show last update time in navigation drawer ,Fix WebView file access (image cache),0
195,Merge pull request #931 from wallabag/service_reorganization,0.5148022,• Fix connexion to wallabag v2.0.1 servers,,0
196,Use serif font,0.8716855,Option to have serif/non-serif fonts,Translations update from Weblate,1
197,Merge pull request #783 from wallabag/release/2.2.1,0.5242163,Drops wallabag v1 support : Framabag will not work anymore with this version.,Currently translated at 100.0% (338 of 338 strings),0
198,using master repository for build status image by travis ci in readme,0.49903184,Theme and downloading pictures fixes,Currently translated at 100.0% (338 of 338 strings),0
199,Bump to version 1.11,0.59224665,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),Currently translated at 50.0% (169 of 338 strings),0
200,New Google Play Badge,0.4535153,@di72nn added the possibility to launch a QR code scanner app for easier wallabag credentials setup https://github.com/wallabag/android-app/pull/369,Remove legacy code,0
201,"Add ""Toggle Favorite"" client-to-server command",0.47369063,Swipe UI for Unread/Favorite/Archive,,0
202,Merge pull request #728 from NWuensche/Catch-Socket-Exception,0.45360506,• Fix connexion to wallabag v2.0.1 servers,,0
203,Bump okhttp-urlconnection from 4.2.2 to 4.3.0,0.6401066,• Fix connexion to wallabag v2.0.1 servers,,0
204,"fixing project structure: moving code and res to new module ""app""",0.43626463,Layout improvements,,0
205,Updater: fix typo,0.6281291,Fix bugs,Version 2.4.2,0
206,Clear tag search text field when a suggested tag is selected,0.64496887,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,0
207,"fix tables, quotes and pre in light themes",0.8496301,"* Fix display of tables, quotes and <pre> elements in all themes",CI: hardcode default branch,1
208,Merge pull request #1166 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.2.1,0.55850244,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
209,Updater: perform sweeping without explicit transaction,0.48107362,Faster update mecanism,,0
210,Add missing inputType,0.4560504,@scubajeff fixed custom text selection actions. (#1176),Currently translated at 100.0% (338 of 338 strings),0
211,Merge pull request #1164 from weblate/weblate-wallabag-android-app,0.5859817,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,Currently translated at 100.0% (338 of 338 strings),0
212,adds initial Spanish translation,0.75629425,* Spanish,Currently translated at 100.0% (338 of 338 strings),1
213,move jcenter as last source of dependencies,0.4493183,dependency updates,Currently translated at 100.0% (338 of 338 strings),0
214,Spanish Translation Fixed,0.7791468,Spanish,Currently translated at 100.0% (338 of 338 strings),1
215,Merge pull request #310 from wallabag/fix_settings,0.57512474,• Fix connexion to wallabag v2.0.1 servers,Currently translated at 91.4% (309 of 338 strings),0
216,Merge pull request #1095 from wallabag/fts_icu,0.4717313,• Fix connexion to wallabag v2.0.1 servers,Update target sdk to Android 11,0
217,remove unnecessary strings from translation,0.6169275,Bugs and translations,,0
218,Merge pull request #1140 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.1.3,0.5518993,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
219,"Set font-family via CSS style, not via JS",0.60319805,Option to have serif/non-serif fonts,,0
220,Minor translation updates,0.9073266,Translation updates,,1
221,Dark theme #108  nightmode/mode nuit,0.7578842,Brings night mode,Update API wrapper library,1
222,Merge pull request #177 from di72nn/devel,0.5502991,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
223,bump to version 1.9,0.6367208,This is the first release of 1.9,,0
224,Move HTML-related constants from Settings,0.43187237,Saving origin URL when adding from other articles.,Bumps media from 1.2.0 to 1.2.1. Signed-off-by: dependabot[bot] support@github.com,0
225,"Revert ""Added credits for the new app icon""",0.58876705,Adaptive icon.,,0
226,don't update in every onResume,0.5815904,dependency updates,Full-text-search: add an option to use ICU tokenizer,0
227,Fix initial sort order of articles,0.77713907,Reverse sort order,Currently translated at 100.0% (336 of 336 strings),1
228,Merge pull request #570 from ngosang/feature/dark_css,0.44389576,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,Currently translated at 100.0% (336 of 336 strings),0
229,Enable write-ahead logging on API <16,0.44683927,Full support for wallabag v2 API (https://github.com/di72nn/wallabag-api-wrapper),Currently translated at 99.7% (335 of 336 strings),0
230,Merge branch 'master' into scrollToBottom,0.51160055,* Improve bottom toolbar on article view,Currently translated at 90.7% (305 of 336 strings),0
231,Show tags in article view,0.88735545,Tags (clickable) are displayed in the article view.,Currently translated at 100.0% (332 of 332 strings),1
232,Fix annotation deletion,0.55168045,@di72nn fixed a sync error when deleting all tags from an article,Currently translated at 84.6% (281 of 332 strings),0
233,Oops,0.43030444,A bunch of little fixes (by @di72nn),Currently translated at 50.9% (169 of 332 strings),0
234,Save sort order parameter,0.81664884,Reverse sort order,Currently translated at 50.6% (168 of 332 strings),1
235,Italian translation for the Android app.,0.6006868,Italian,,0
236,Merge pull request #1205 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.9.2,0.49355745,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Currently translated at 78.0% (259 of 332 strings),0
237,Change ArticlesListFragment log level,0.5763333,* Improve bottom toolbar on article view,Currently translated at 88.2% (293 of 332 strings),0
238,Merge pull request #1237 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.35,0.56939495,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Currently translated at 100.0% (332 of 332 strings),0
239,new release and german translations,0.8774541,Update german translation,Currently translated at 87.9% (292 of 332 strings),1
240,updated some strings so they sound nicer,0.50009614,Other minor changes,Currently translated at 100.0% (332 of 332 strings),0
241,polish translation for android app,0.6096608,Translations:,Currently translated at 100.0% (332 of 332 strings),0
242,Updated readme.md to change Travis CI build status icon,0.47279105,@NWuensche improved the theming system and fixed TTS icons color on dark theme,Currently translated at 99.3% (330 of 332 strings),0
243,Implement proper parcelable tasks,0.41562065,Various fixes,KaTeX rendering,0
244,Update gradle to 3.4.1,0.52696407,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Ignore Conscrypt initialization error,0
245,Add link to Weblate,0.63744825,add Share and Copy options for link menu (thanks @NWuensche #677),Initially written by Konrad Heidler. Rebased and rewritten by @di72nn.,0
246,"Revert ""Update readme icon""",0.5116271,- wallabag unread items widget,That's not an absolute necessity to use it.,0
247,fixes,0.7856373,Various fixes,,1
248,Merge pull request #699 from wallabag/update-to-okhttp-3.10.0,0.56486285,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps gradle from 4.0.2 to 4.1.1. Signed-off-by: dependabot[bot] support@github.com,0
249,update android support libs to 27.1.1,0.6148275,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. , update gradle wrapper to v6.5,0
