Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
985,ExtractTags from multi-level Collections (#531),0.62032235,Chunk storage of exceptions and tags (#670),,0
986,Update styleci config,0.4284817,"Add app name config to title and dashboard (#643), (a3f1580)",[1.0] Fix contract,0
987,Merge pull request #664 from hhxsv5/2.0,0.49844283,Merge previously defined view data when building the view mailable data (#1157),,0
988,Removed unused SyncQueue,0.53149116,Prevent resuming recording when processing sync job (#720),,0
989,clean,0.4558609,Updated db command for clearing tables (#991),,0
990,Ignore .phpunit.result.cache.,0.6849356,Hide php-auth-pw server variable by default (#740),,0
991,Merge pull request #685 from barryvdh/feat-failed-request,0.6329116,Log failed requests (#701),,0
992,Merge pull request #499 from diogogomeswww/fix/log-watcher-with-exception-key,0.5823558,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,[Coverage] TestCase for ClearCommand,0
993,Update Alert.vue,0.4799782,Show warning when manifest is outdated (#729),[1.0] Fix ClearCommand contract,0
994,[4.x] Update to Mix v6 (#1039),0.5065476,Prep For Octane (#1040)﻿,[1.0] Increase Query Watcher slow query settings,0
995,Adding age parameter to pruning command,0.35863346,Show warning when manifest is outdated (#729),,0
996,Add visual cues for disabled watchers,0.4511674,Enable redis events by default if the watcher is enabled (#789),,0
997,"[4.x] Determine if the incoming entry is a request, added isRequest() filter (#966)",0.57970047,Slow query filter method added (#1146)﻿,,0
998,Formatting,0.5286925,Add formatted output support for plain text responses (#749),,0
999,[2.x] Fix Round queries duration to 2 decimal places (#791),0.96838343,Fix Round queries duration to 2 decimal places (#791),,1
1000,Merge branch '2.0' of link,0.42693037,Fix deprecations by @driesvints in link,TestCase to cover Prune command,0
1001,Always boot commands (#1045),0.99999994,Always boot commands (#1045),,1
1002,Merge pull request #461 from vesper8/1.0,0.48149246,Consolidate database directory (#975)﻿,[1.0] Fixed phpDoc,0
1003,Test on PHP 7.4,0.6677175,PHP 7.2 support (3c3883d),,0
1004,Fix phpdoc return type (#1090),0.75004005,Fix PHP 8.1 issues (#1156)﻿,,1
1005,Merge pull request #131 from jmarcher/patch-1,0.555153,Merge previously defined view data when building the view mailable data (#1157),,0
1006,Merge pull request #125 from lucasmichot/feature/1.0/order-constants,0.49965727,Merge previously defined view data when building the view mailable data (#1157),,0
1007,Drop Laravel 6 support,0.8981116,Dropped support for Laravel 5.8,[Test Coverage] Simple Log Watcher Test,1
1008,[1.0] Changed DateTimeInterface to Carbon\Carbon in EntryResult.,0.4633156,Support apps that run carbon 1.0 (2b976e5),[Test Coverage] Add simple Exception Watcher Test,0
1009,Read from Horizon config when ignoring requests (#1211),0.7893157,Read from Horizon config when ignoring requests by @lightbulblighter in link,247: Added missing @throws \ReflectionException in EventWatcher,1
1010,Merge pull request #211 from deleugpn/database-repository,0.5751,Consolidate database directory (#975)﻿,,0
1011,Merge pull request #158 from mrmajik45/1.0,0.4713795,Use getConnection method in Migrations (#736),,0
1012,Merge branch 'hide_security_critical_params_and_headers' of link into paras-malhotra-hide_security_critical_params_and_headers,0.39882523,Removed redundant default value from config file by @siarheipashkevich in link,,0
1013,Merge pull request #648 from ahinkle/changelog,0.5193075,Log failed requests (#701),,0
1014,Fix ClearCommand contract,0.48303154,Updated db command for clearing tables (#991),,0
1015,Rebuild assets,0.52432215,Compile assets (762e4ed),fix QueryWatcher stack trace collector for closure,0
1016,Merge pull request #408 from gauravmak/patch-1,0.5127987,Use getConnection method in Migrations (#736),,0
1017,Database migrations: Add ability to publish migrations,0.76126796,Fix for database migrations publishing path (#979)﻿,,1
1018,Update webpack config to use terser,0.37484092,Removed redundant default value from config file by @siarheipashkevich in link,,0
1019,Merge pull request #324 from deleugpn/auth-test,0.46574026,Fix query preview (#1044)﻿,,0
1020,Merge remote-tracking branch 'upstream/1.0' into update-gitatributes,0.43875358,Fix events with ShouldBroadcastNow (#623),Fixes Custom Namespacing Issues (#186),0
1021,added favicon,0.35778064,Prep For Octane (#1040)﻿,Emit ready event from PreviewScreen,0
1022,Jump to related entry by hash,0.9199059,Jump to related entry by hash (#708),,1
1023,[1.0] Delete unused imports in tests,0.51748526,Removed,,0
1024,Merge branch 'master' of link,0.41006267,Fix deprecations by @driesvints in link,[1.0] Update gitatributes,0
1025,use closing tags for s,0.48781055,Chunk storage of exceptions and tags (#670),[1.0] Added empty line in the end of the file,0
